job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,1849274705399017,1849274706011162,612145,-2387855,0
1,1849274710399017,1849274711005754,606737,-2393263,0
2,1849274715399017,1849274716005066,606049,-2393951,0
3,1849274720399017,1849274721005128,606111,-2393889,0
4,1849274725399017,1849274726004920,605903,-2394097,0
5,1849274730399017,1849274731005133,606116,-2393884,0
6,1849274735399017,1849274736004995,605978,-2394022,0
7,1849274740399017,1849274741004927,605910,-2394090,0
8,1849274745399017,1849274746004799,605782,-2394218,0
9,1849274750399017,1849274751004701,605684,-2394316,0
10,1849274755399017,1849274756005433,606416,-2393584,0
11,1849274760399017,1849274761004825,605808,-2394192,0
12,1849274765399017,1849274766004948,605931,-2394069,0
13,1849274770399017,1849274771004570,605553,-2394447,0
14,1849274775399017,1849274776004852,605835,-2394165,0
15,1849274780399017,1849274781004714,605697,-2394303,0
16,1849274785399017,1849274786004836,605819,-2394181,0
17,1849274790399017,1849274791005118,606101,-2393899,0
18,1849274795399017,1849274796004680,605663,-2394337,0
19,1849274800399017,1849274801004893,605876,-2394124,0
20,1849274805399017,1849274806007615,608598,-2391402,0
21,1849274810399017,1849274811005367,606350,-2393650,0
22,1849274815399017,1849274816004869,605852,-2394148,0
23,1849274820399017,1849274821004801,605784,-2394216,0
24,1849274825399017,1849274826004833,605816,-2394184,0
25,1849274830399017,1849274831004946,605929,-2394071,0
26,1849274835399017,1849274836004608,605591,-2394409,0
27,1849274840399017,1849274841004660,605643,-2394357,0
28,1849274845399017,1849274846004532,605515,-2394485,0
29,1849274850399017,1849274851004874,605857,-2394143,0
30,1849274855399017,1849274856004786,605769,-2394231,0
31,1849274860399017,1849274861004758,605741,-2394259,0
32,1849274865399017,1849274866004781,605764,-2394236,0
33,1849274870399017,1849274871004893,605876,-2394124,0
34,1849274875399017,1849274876004575,605558,-2394442,0
35,1849274880399017,1849274881004937,605920,-2394080,0
36,1849274885399017,1849274886004619,605602,-2394398,0
37,1849274890399017,1849274891005721,606704,-2393296,0
38,1849274895399017,1849274896005623,606606,-2393394,0
39,1849274900399017,1849274901005255,606238,-2393762,0
40,1849274905399017,1849274906006808,607791,-2392209,0
41,1849274910399017,1849274911004680,605663,-2394337,0
42,1849274915399017,1849274916005092,606075,-2393925,0
43,1849274920399017,1849274921004914,605897,-2394103,0
44,1849274925399017,1849274926004776,605759,-2394241,0
45,1849274930399017,1849274931004748,605731,-2394269,0
46,1849274935399017,1849274936004820,605803,-2394197,0
47,1849274940399017,1849274941004632,605615,-2394385,0
48,1849274945399017,1849274946004835,605818,-2394182,0
49,1849274950399017,1849274951005327,606310,-2393690,0
50,1849274955399017,1849274956004499,605482,-2394518,0
51,1849274960399017,1849274961005921,606904,-2393096,0
52,1849274965399017,1849274966004703,605686,-2394314,0
53,1849274970399017,1849274971004745,605728,-2394272,0
54,1849274975399017,1849274976004757,605740,-2394260,0
55,1849274980399017,1849274981004690,605673,-2394327,0
56,1849274985399017,1849274986004912,605895,-2394105,0
57,1849274990399017,1849274991004834,605817,-2394183,0
58,1849274995399017,1849274996004656,605639,-2394361,0
59,1849275000399017,1849275001004898,605881,-2394119,0
60,1849275005399017,1849275006006500,607483,-2392517,0
61,1849275010399017,1849275011004632,605615,-2394385,0
62,1849275015399017,1849275016004674,605657,-2394343,0
63,1849275020399017,1849275021004927,605910,-2394090,0
64,1849275025399017,1849275026005109,606092,-2393908,0
65,1849275030399017,1849275031004861,605844,-2394156,0
66,1849275035399017,1849275036004853,605836,-2394164,0
67,1849275040399017,1849275041005405,606388,-2393612,0
68,1849275045399017,1849275046004757,605740,-2394260,0
69,1849275050399017,1849275051004609,605592,-2394408,0
70,1849275055399017,1849275056005641,606624,-2393376,0
71,1849275060399017,1849275061004654,605637,-2394363,0
72,1849275065399017,1849275066005666,606649,-2393351,0
73,1849275070399017,1849275071004938,605921,-2394079,0
74,1849275075399017,1849275076005160,606143,-2393857,0
