job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,1844220997505405,1844220998116154,610749,-2389251,0
1,1844221002505405,1844221003111831,606426,-2393574,0
2,1844221007505405,1844221008111787,606382,-2393618,0
3,1844221012505405,1844221013111923,606518,-2393482,0
4,1844221017505405,1844221018111529,606124,-2393876,0
5,1844221022505405,1844221023111476,606071,-2393929,0
6,1844221027505405,1844221028111851,606446,-2393554,0
7,1844221032505405,1844221033111908,606503,-2393497,0
8,1844221037505405,1844221038111454,606049,-2393951,0
9,1844221042505405,1844221043114010,608605,-2391395,0
10,1844221047505405,1844221048112336,606931,-2393069,0
11,1844221052505405,1844221053112143,606738,-2393262,0
12,1844221057505405,1844221058112439,607034,-2392966,0
13,1844221062505405,1844221063111575,606170,-2393830,0
14,1844221067505405,1844221068111351,605946,-2394054,0
15,1844221072505405,1844221073111128,605723,-2394277,0
16,1844221077505405,1844221078111324,605919,-2394081,0
17,1844221082505405,1844221083112000,606595,-2393405,0
18,1844221087505405,1844221088111356,605951,-2394049,0
19,1844221092505405,1844221093111962,606557,-2393443,0
20,1844221097505405,1844221098116338,610933,-2389067,0
21,1844221102505405,1844221103111905,606500,-2393500,0
22,1844221107505405,1844221108111541,606136,-2393864,0
23,1844221112505405,1844221113112257,606852,-2393148,0
24,1844221117505405,1844221118111993,606588,-2393412,0
25,1844221122505405,1844221123112889,607484,-2392516,0
26,1844221127505405,1844221128111596,606191,-2393809,0
27,1844221132505405,1844221133113702,608297,-2391703,0
28,1844221137505405,1844221138112068,606663,-2393337,0
29,1844221142505405,1844221143113464,608059,-2391941,0
30,1844221147505405,1844221148111140,605735,-2394265,0
31,1844221152505405,1844221153112107,606702,-2393298,0
32,1844221157505405,1844221158113423,608018,-2391982,0
33,1844221162505405,1844221163111439,606034,-2393966,0
34,1844221167505405,1844221168111255,605850,-2394150,0
35,1844221172505405,1844221173113161,607756,-2392244,0
36,1844221177505405,1844221178111348,605943,-2394057,0
37,1844221182505405,1844221183111124,605719,-2394281,0
