job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,1847763937987081,1847763938599481,612400,-2387600,0
1,1847763942987081,1847763943593669,606588,-2393412,0
2,1847763947987081,1847763948593077,605996,-2394004,0
3,1847763952987081,1847763953594335,607254,-2392746,0
4,1847763957987081,1847763958593953,606872,-2393128,0
5,1847763962987081,1847763963593151,606070,-2393930,0
6,1847763967987081,1847763968593109,606028,-2393972,0
7,1847763972987081,1847763973592967,605886,-2394114,0
8,1847763977987081,1847763978592976,605895,-2394105,0
9,1847763982987081,1847763983593374,606293,-2393707,0
10,1847763987987081,1847763988593612,606531,-2393469,0
11,1847763992987081,1847763993592880,605799,-2394201,0
12,1847763997987081,1847763998592768,605687,-2394313,0
13,1847764002987081,1847764003593077,605996,-2394004,0
14,1847764007987081,1847764008593575,606494,-2393506,0
15,1847764012987081,1847764013593123,606042,-2393958,0
16,1847764017987081,1847764018593451,606370,-2393630,0
17,1847764022987081,1847764023593229,606148,-2393852,0
18,1847764027987081,1847764028593377,606296,-2393704,0
19,1847764032987081,1847764033593345,606264,-2393736,0
20,1847764037987081,1847764038593193,606112,-2393888,0
21,1847764042987081,1847764043597362,610281,-2389719,0
22,1847764047987081,1847764048593510,606429,-2393571,0
23,1847764052987081,1847764053593288,606207,-2393793,0
24,1847764057987081,1847764058592636,605555,-2394445,0
25,1847764062987081,1847764063593234,606153,-2393847,0
26,1847764067987081,1847764068592993,605912,-2394088,0
27,1847764072987081,1847764073592741,605660,-2394340,0
28,1847764077987081,1847764078593909,606828,-2393172,0
29,1847764082987081,1847764083593167,606086,-2393914,0
30,1847764087987081,1847764088593195,606114,-2393886,0
31,1847764092987081,1847764093592893,605812,-2394188,0
32,1847764097987081,1847764098592681,605600,-2394400,0
33,1847764102987081,1847764103593299,606218,-2393782,0
34,1847764107987081,1847764108592898,605817,-2394183,0
35,1847764112987081,1847764113592696,605615,-2394385,0
36,1847764117987081,1847764118592864,605783,-2394217,0
37,1847764122987081,1847764123592672,605591,-2394409,0
38,1847764127987081,1847764128593220,606139,-2393861,0
39,1847764132987081,1847764133592998,605917,-2394083,0
40,1847764137987081,1847764138592907,605826,-2394174,0
41,1847764142987081,1847764143594505,607424,-2392576,0
42,1847764147987081,1847764148592773,605692,-2394308,0
43,1847764152987081,1847764153592741,605660,-2394340,0
44,1847764157987081,1847764158592849,605768,-2394232,0
45,1847764162987081,1847764163592787,605706,-2394294,0
46,1847764167987081,1847764168592625,605544,-2394456,0
47,1847764172987081,1847764173593154,606073,-2393927,0
48,1847764177987081,1847764178592972,605891,-2394109,0
49,1847764182987081,1847764183592710,605629,-2394371,0
50,1847764187987081,1847764188592658,605577,-2394423,0
51,1847764192987081,1847764193592966,605885,-2394115,0
52,1847764197987081,1847764198592884,605803,-2394197,0
53,1847764202987081,1847764203593032,605951,-2394049,0
54,1847764207987081,1847764208592840,605759,-2394241,0
55,1847764212987081,1847764213592719,605638,-2394362,0
