job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,1844731393013760,1844731393624165,610405,-2389595,0
1,1844731398013760,1844731398617734,603974,-2396026,0
2,1844731403013760,1844731403617344,603584,-2396416,0
3,1844731408013760,1844731408617195,603435,-2396565,0
4,1844731413013760,1844731413618056,604296,-2395704,0
5,1844731418013760,1844731418617146,603386,-2396614,0
6,1844731423013760,1844731423617227,603467,-2396533,0
7,1844731428013760,1844731428617017,603257,-2396743,0
8,1844731433013760,1844731433617108,603348,-2396652,0
9,1844731438013760,1844731438617319,603559,-2396441,0
10,1844731443013760,1844731443617199,603439,-2396561,0
11,1844731448013760,1844731448617280,603520,-2396480,0
12,1844731453013760,1844731453617661,603901,-2396099,0
13,1844731458013760,1844731458618382,604622,-2395378,0
14,1844731463013760,1844731463617172,603412,-2396588,0
15,1844731468013760,1844731468617613,603853,-2396147,0
16,1844731473013760,1844731473617183,603423,-2396577,0
17,1844731478013760,1844731478617654,603894,-2396106,0
18,1844731483013760,1844731483617515,603755,-2396245,0
19,1844731488013760,1844731488618465,604705,-2395295,0
20,1844731493013760,1844731493617166,603406,-2396594,0
21,1844731498013760,1844731498617196,603436,-2396564,0
22,1844731503013760,1844731503618387,604627,-2395373,0
23,1844731508013760,1844731508617338,603578,-2396422,0
24,1844731513013760,1844731513618018,604258,-2395742,0
25,1844731518013760,1844731518617699,603939,-2396061,0
26,1844731523013760,1844731523618190,604430,-2395570,0
27,1844731528013760,1844731528617160,603400,-2396600,0
28,1844731533013760,1844731533617201,603441,-2396559,0
29,1844731538013760,1844731538618282,604522,-2395478,0
30,1844731543013760,1844731543618092,604332,-2395668,0
31,1844731548013760,1844731548618123,604363,-2395637,0
32,1844731553013760,1844731553617173,603413,-2396587,0
33,1844731558013760,1844731558618014,604254,-2395746,0
34,1844731563013760,1844731563617285,603525,-2396475,0
35,1844731568013760,1844731568617165,603405,-2396595,0
36,1844731573013760,1844731573619226,605466,-2394534,0
37,1844731578013760,1844731578618207,604447,-2395553,0
38,1844731583013760,1844731583617337,603577,-2396423,0
39,1844731588013760,1844731588617128,603368,-2396632,0
40,1844731593013760,1844731593617229,603469,-2396531,0
41,1844731598013760,1844731598618289,604529,-2395471,0
42,1844731603013760,1844731603617340,603580,-2396420,0
43,1844731608013760,1844731608617051,603291,-2396709,0
44,1844731613013760,1844731613617111,603351,-2396649,0
45,1844731618013760,1844731618616992,603232,-2396768,0
46,1844731623013760,1844731623617173,603413,-2396587,0
47,1844731628013760,1844731628619273,605513,-2394487,0
48,1844731633013760,1844731633617324,603564,-2396436,0
49,1844731638013760,1844731638617445,603685,-2396315,0
50,1844731643013760,1844731643617985,604225,-2395775,0
51,1844731648013760,1844731648617136,603376,-2396624,0
52,1844731653013760,1844731653618266,604506,-2395494,0
53,1844731658013760,1844731658618257,604497,-2395503,0
54,1844731663013760,1844731663617188,603428,-2396572,0
55,1844731668013760,1844731668617208,603448,-2396552,0
56,1844731673013760,1844731673619019,605259,-2394741,0
57,1844731678013760,1844731678617520,603760,-2396240,0
58,1844731683013760,1844731683617120,603360,-2396640,0
59,1844731688013760,1844731688617871,604111,-2395889,0
60,1844731693013760,1844731693617161,603401,-2396599,0
61,1844731698013760,1844731698617342,603582,-2396418,0
62,1844731703013760,1844731703617243,603483,-2396517,0
63,1844731708013760,1844731708617333,603573,-2396427,0
64,1844731713013760,1844731713617454,603694,-2396306,0
65,1844731718013760,1844731718619155,605395,-2394605,0
66,1844731723013760,1844731723617655,603895,-2396105,0
67,1844731728013760,1844731728617616,603856,-2396144,0
68,1844731733013760,1844731733616996,603236,-2396764,0
69,1844731738013760,1844731738619758,605998,-2394002,0
70,1844731743013760,1844731743618098,604338,-2395662,0
71,1844731748013760,1844731748618239,604479,-2395521,0
72,1844731753013760,1844731753617299,603539,-2396461,0
