job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,83745774132512,83745774742040,609528,-2390472,0,609.528,-2390.472,,0,3000000,0
1,83745779132512,83745779736184,603672,-2396328,0,603.672,-2396.328,5000000.0,0,3000000,0
2,83745784132512,83745784735858,603346,-2396654,0,603.346,-2396.654,5000000.0,0,3000000,0
3,83745789132512,83745789737772,605260,-2394740,0,605.26,-2394.74,5000000.0,0,3000000,0
4,83745794132512,83745794735566,603054,-2396946,0,603.054,-2396.946,5000000.0,0,3000000,0
5,83745799132512,83745799736470,603958,-2396042,0,603.958,-2396.042,5000000.0,0,3000000,0
6,83745804132512,83745804735594,603082,-2396918,0,603.082,-2396.918,5000000.0,0,3000000,0
7,83745809132512,83745809735588,603076,-2396924,0,603.076,-2396.924,5000000.0,0,3000000,0
8,83745814132512,83745814738312,605800,-2394200,0,605.8,-2394.2,5000000.0,0,3000000,0
9,83745819132512,83745819735686,603174,-2396826,0,603.174,-2396.826,5000000.0,0,3000000,0
10,83745824132512,83745824735690,603178,-2396822,0,603.178,-2396.822,5000000.0,0,3000000,0
11,83745829132512,83745829735654,603142,-2396858,0,603.142,-2396.858,5000000.0,0,3000000,0
12,83745834132512,83745834737748,605236,-2394764,0,605.236,-2394.764,5000000.0,0,3000000,0
13,83745839132512,83745839735692,603180,-2396820,0,603.18,-2396.82,5000000.0,0,3000000,0
14,83745844132512,83745844735846,603334,-2396666,0,603.334,-2396.666,5000000.0,0,3000000,0
15,83745849132512,83745849735701,603189,-2396811,0,603.189,-2396.811,5000000.0,0,3000000,0
16,83745854132512,83745854736624,604112,-2395888,0,604.112,-2395.888,5000000.0,0,3000000,0
17,83745859132512,83745859735608,603096,-2396904,0,603.096,-2396.904,5000000.0,0,3000000,0
18,83745864132512,83745864735542,603030,-2396970,0,603.03,-2396.97,5000000.0,0,3000000,0
19,83745869132512,83745869738236,605724,-2394276,0,605.724,-2394.276,5000000.0,0,3000000,0
20,83745874132512,83745874735601,603089,-2396911,0,603.089,-2396.911,5000000.0,0,3000000,0
21,83745879132512,83745879735754,603242,-2396758,0,603.242,-2396.758,5000000.0,0,3000000,0
22,83745884132512,83745884735579,603067,-2396933,0,603.067,-2396.933,5000000.0,0,3000000,0
23,83745889132512,83745889736162,603650,-2396350,0,603.65,-2396.35,5000000.0,0,3000000,0
24,83745894132512,83745894735686,603174,-2396826,0,603.174,-2396.826,5000000.0,0,3000000,0
25,83745899132512,83745899736211,603699,-2396301,0,603.699,-2396.301,5000000.0,0,3000000,0
26,83745904132512,83745904736655,604143,-2395857,0,604.143,-2395.857,5000000.0,0,3000000,0
27,83745909132512,83745909736439,603927,-2396073,0,603.927,-2396.073,5000000.0,0,3000000,0
28,83745914132512,83745914735733,603221,-2396779,0,603.221,-2396.779,5000000.0,0,3000000,0
29,83745919132512,83745919735687,603175,-2396825,0,603.175,-2396.825,5000000.0,0,3000000,0
30,83745924132512,83745924735821,603309,-2396691,0,603.309,-2396.691,5000000.0,0,3000000,0
31,83745929132512,83745929735615,603103,-2396897,0,603.103,-2396.897,5000000.0,0,3000000,0
32,83745934132512,83745934735709,603197,-2396803,0,603.197,-2396.803,5000000.0,0,3000000,0
33,83745939132512,83745939735513,603001,-2396999,0,603.001,-2396.999,5000000.0,0,3000000,0
34,83745944132512,83745944736227,603715,-2396285,0,603.715,-2396.285,5000000.0,0,3000000,0
35,83745949132512,83745949736641,604129,-2395871,0,604.129,-2395.871,5000000.0,0,3000000,0
36,83745954132512,83745954736175,603663,-2396337,0,603.663,-2396.337,5000000.0,0,3000000,0
37,83745959132512,83745959735689,603177,-2396823,0,603.177,-2396.823,5000000.0,0,3000000,0
38,83745964132512,83745964735593,603081,-2396919,0,603.081,-2396.919,5000000.0,0,3000000,0
39,83745969132512,83745969735507,602995,-2397005,0,602.995,-2397.005,5000000.0,0,3000000,0
40,83745974132512,83745974735731,603219,-2396781,0,603.219,-2396.781,5000000.0,0,3000000,0
41,83745979132512,83745979736605,604093,-2395907,0,604.093,-2395.907,5000000.0,0,3000000,0
42,83745984132512,83745984736559,604047,-2395953,0,604.047,-2395.953,5000000.0,0,3000000,0
43,83745989132512,83745989735733,603221,-2396779,0,603.221,-2396.779,5000000.0,0,3000000,0
44,83745994132512,83745994737777,605265,-2394735,0,605.265,-2394.735,5000000.0,0,3000000,0
45,83745999132512,83745999736141,603629,-2396371,0,603.629,-2396.371,5000000.0,0,3000000,0
46,83746004132512,83746004736405,603893,-2396107,0,603.893,-2396.107,5000000.0,0,3000000,0
47,83746009132512,83746009735589,603077,-2396923,0,603.077,-2396.923,5000000.0,0,3000000,0
48,83746014132512,83746014735673,603161,-2396839,0,603.161,-2396.839,5000000.0,0,3000000,0
49,83746019132512,83746019736257,603745,-2396255,0,603.745,-2396.255,5000000.0,0,3000000,0
50,83746024132512,83746024736141,603629,-2396371,0,603.629,-2396.371,5000000.0,0,3000000,0
51,83746029132512,83746029735975,603463,-2396537,0,603.463,-2396.537,5000000.0,0,3000000,0
52,83746034132512,83746034736319,603807,-2396193,0,603.807,-2396.193,5000000.0,0,3000000,0
53,83746039132512,83746039738203,605691,-2394309,0,605.691,-2394.309,5000000.0,0,3000000,0
54,83746044132512,83746044737087,604575,-2395425,0,604.575,-2395.425,5000000.0,0,3000000,0
55,83746049132512,83746049737361,604849,-2395151,0,604.849,-2395.151,5000000.0,0,3000000,0
56,83746054132512,83746054737255,604743,-2395257,0,604.743,-2395.257,5000000.0,0,3000000,0
57,83746059132512,83746059737209,604697,-2395303,0,604.697,-2395.303,5000000.0,0,3000000,0
58,83746064132512,83746064736224,603712,-2396288,0,603.712,-2396.288,5000000.0,0,3000000,0
59,83746069132512,83746069736237,603725,-2396275,0,603.725,-2396.275,5000000.0,0,3000000,0
60,83746074132512,83746074736402,603890,-2396110,0,603.89,-2396.11,5000000.0,0,3000000,0
61,83746079132512,83746079736246,603734,-2396266,0,603.734,-2396.266,5000000.0,0,3000000,0
62,83746084132512,83746084736090,603578,-2396422,0,603.578,-2396.422,5000000.0,0,3000000,0
63,83746089132512,83746089738334,605822,-2394178,0,605.822,-2394.178,5000000.0,0,3000000,0
64,83746094132512,83746094736408,603896,-2396104,0,603.896,-2396.104,5000000.0,0,3000000,0
65,83746099132512,83746099736352,603840,-2396160,0,603.84,-2396.16,5000000.0,0,3000000,0
66,83746104132512,83746104736266,603754,-2396246,0,603.754,-2396.246,5000000.0,0,3000000,0
