job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,45387921905390,45387922504540,599150,-2400850,0,599.15,-2400.85,,0,3000000,0
1,45387926905390,45387927501113,595723,-2404277,0,595.723,-2404.277,5000000.0,0,3000000,0
2,45387931905390,45387932500335,594945,-2405055,0,594.945,-2405.055,5000000.0,0,3000000,0
3,45387936905390,45387937500757,595367,-2404633,0,595.367,-2404.633,5000000.0,0,3000000,0
4,45387941905390,45387942500460,595070,-2404930,0,595.07,-2404.93,5000000.0,0,3000000,0
5,45387946905390,45387947501332,595942,-2404058,0,595.942,-2404.058,5000000.0,0,3000000,0
6,45387951905390,45387952500865,595475,-2404525,0,595.475,-2404.525,5000000.0,0,3000000,0
7,45387956905390,45387957501327,595937,-2404063,0,595.937,-2404.063,5000000.0,0,3000000,0
8,45387961905390,45387962500999,595609,-2404391,0,595.609,-2404.391,5000000.0,0,3000000,0
9,45387966905390,45387967501062,595672,-2404328,0,595.672,-2404.328,5000000.0,0,3000000,0
10,45387971905390,45387972500964,595574,-2404426,0,595.574,-2404.426,5000000.0,0,3000000,0
11,45387976905390,45387977500777,595387,-2404613,0,595.387,-2404.613,5000000.0,0,3000000,0
12,45387981905390,45387982501929,596539,-2403461,0,596.539,-2403.461,5000000.0,0,3000000,0
13,45387986905390,45387987500881,595491,-2404509,0,595.491,-2404.509,5000000.0,0,3000000,0
14,45387991905390,45387992500784,595394,-2404606,0,595.394,-2404.606,5000000.0,0,3000000,0
15,45387996905390,45387997500676,595286,-2404714,0,595.286,-2404.714,5000000.0,0,3000000,0
16,45388001905390,45388002502299,596909,-2403091,0,596.909,-2403.091,5000000.0,0,3000000,0
17,45388006905390,45388007500901,595511,-2404489,0,595.511,-2404.489,5000000.0,0,3000000,0
18,45388011905390,45388012501243,595853,-2404147,0,595.853,-2404.147,5000000.0,0,3000000,0
19,45388016905390,45388017500856,595466,-2404534,0,595.466,-2404.534,5000000.0,0,3000000,0
20,45388021905390,45388022503858,598468,-2401532,0,598.468,-2401.532,5000000.0,0,3000000,0
21,45388026905390,45388027500680,595290,-2404710,0,595.29,-2404.71,5000000.0,0,3000000,0
22,45388031905390,45388032500883,595493,-2404507,0,595.493,-2404.507,5000000.0,0,3000000,0
23,45388036905390,45388037501345,595955,-2404045,0,595.955,-2404.045,5000000.0,0,3000000,0
24,45388041905390,45388042500898,595508,-2404492,0,595.508,-2404.492,5000000.0,0,3000000,0
25,45388046905390,45388047500810,595420,-2404580,0,595.42,-2404.58,5000000.0,0,3000000,0
26,45388051905390,45388052500962,595572,-2404428,0,595.572,-2404.428,5000000.0,0,3000000,0
27,45388056905390,45388057500905,595515,-2404485,0,595.515,-2404.485,5000000.0,0,3000000,0
28,45388061905390,45388062502737,597347,-2402653,0,597.347,-2402.653,5000000.0,0,3000000,0
