job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,42295742295629,42295742907975,612346,-2387654,0,612.346,-2387.654,,0,3000000,0
1,42295747295629,42295747902039,606410,-2393590,0,606.41,-2393.59,5000000.0,0,3000000,0
2,42295752295629,42295752901943,606314,-2393686,0,606.314,-2393.686,5000000.0,0,3000000,0
3,42295757295629,42295757901667,606038,-2393962,0,606.038,-2393.962,5000000.0,0,3000000,0
4,42295762295629,42295762902161,606532,-2393468,0,606.532,-2393.468,5000000.0,0,3000000,0
5,42295767295629,42295767901685,606056,-2393944,0,606.056,-2393.944,5000000.0,0,3000000,0
6,42295772295629,42295772901549,605920,-2394080,0,605.92,-2394.08,5000000.0,0,3000000,0
7,42295777295629,42295777901453,605824,-2394176,0,605.824,-2394.176,5000000.0,0,3000000,0
8,42295782295629,42295782902038,606409,-2393591,0,606.409,-2393.591,5000000.0,0,3000000,0
9,42295787295629,42295787901372,605743,-2394257,0,605.743,-2394.257,5000000.0,0,3000000,0
10,42295792295629,42295792902226,606597,-2393403,0,606.597,-2393.403,5000000.0,0,3000000,0
11,42295797295629,42295797902230,606601,-2393399,0,606.601,-2393.399,5000000.0,0,3000000,0
12,42295802295629,42295802902224,606595,-2393405,0,606.595,-2393.405,5000000.0,0,3000000,0
13,42295807295629,42295807902208,606579,-2393421,0,606.579,-2393.421,5000000.0,0,3000000,0
14,42295812295629,42295812901402,605773,-2394227,0,605.773,-2394.227,5000000.0,0,3000000,0
15,42295817295629,42295817901426,605797,-2394203,0,605.797,-2394.203,5000000.0,0,3000000,0
16,42295822295629,42295822902250,606621,-2393379,0,606.621,-2393.379,5000000.0,0,3000000,0
17,42295827295629,42295827901204,605575,-2394425,0,605.575,-2394.425,5000000.0,0,3000000,0
18,42295832295629,42295832902138,606509,-2393491,0,606.509,-2393.491,5000000.0,0,3000000,0
19,42295837295629,42295837902062,606433,-2393567,0,606.433,-2393.567,5000000.0,0,3000000,0
20,42295842295629,42295842902176,606547,-2393453,0,606.547,-2393.453,5000000.0,0,3000000,0
21,42295847295629,42295847901310,605681,-2394319,0,605.681,-2394.319,5000000.0,0,3000000,0
22,42295852295629,42295852902324,606695,-2393305,0,606.695,-2393.305,5000000.0,0,3000000,0
23,42295857295629,42295857901278,605649,-2394351,0,605.649,-2394.351,5000000.0,0,3000000,0
24,42295862295629,42295862901212,605583,-2394417,0,605.583,-2394.417,5000000.0,0,3000000,0
25,42295867295629,42295867901306,605677,-2394323,0,605.677,-2394.323,5000000.0,0,3000000,0
26,42295872295629,42295872902340,606711,-2393289,0,606.711,-2393.289,5000000.0,0,3000000,0
27,42295877295629,42295877901284,605655,-2394345,0,605.655,-2394.345,5000000.0,0,3000000,0
28,42295882295629,42295882901198,605569,-2394431,0,605.569,-2394.431,5000000.0,0,3000000,0
29,42295887295629,42295887902272,606643,-2393357,0,606.643,-2393.357,5000000.0,0,3000000,0
30,42295892295629,42295892901206,605577,-2394423,0,605.577,-2394.423,5000000.0,0,3000000,0
31,42295897295629,42295897901210,605581,-2394419,0,605.581,-2394.419,5000000.0,0,3000000,0
32,42295902295629,42295902902294,606665,-2393335,0,606.665,-2393.335,5000000.0,0,3000000,0
33,42295907295629,42295907902358,606729,-2393271,0,606.729,-2393.271,5000000.0,0,3000000,0
34,42295912295629,42295912902852,607223,-2392777,0,607.223,-2392.777,5000000.0,0,3000000,0
35,42295917295629,42295917902227,606598,-2393402,0,606.598,-2393.402,5000000.0,0,3000000,0
36,42295922295629,42295922901401,605772,-2394228,0,605.772,-2394.228,5000000.0,0,3000000,0
37,42295927295629,42295927901445,605816,-2394184,0,605.816,-2394.184,5000000.0,0,3000000,0
38,42295932295629,42295932901149,605520,-2394480,0,605.52,-2394.48,5000000.0,0,3000000,0
39,42295937295629,42295937901223,605594,-2394406,0,605.594,-2394.406,5000000.0,0,3000000,0
40,42295942295629,42295942901187,605558,-2394442,0,605.558,-2394.442,5000000.0,0,3000000,0
41,42295947295629,42295947901251,605622,-2394378,0,605.622,-2394.378,5000000.0,0,3000000,0
42,42295952295629,42295952901065,605436,-2394564,0,605.436,-2394.564,5000000.0,0,3000000,0
43,42295957295629,42295957902389,606760,-2393240,0,606.76,-2393.24,5000000.0,0,3000000,0
44,42295962295629,42295962902113,606484,-2393516,0,606.484,-2393.516,5000000.0,0,3000000,0
45,42295967295629,42295967901317,605688,-2394312,0,605.688,-2394.312,5000000.0,0,3000000,0
46,42295972295629,42295972901261,605632,-2394368,0,605.632,-2394.368,5000000.0,0,3000000,0
47,42295977295629,42295977901485,605856,-2394144,0,605.856,-2394.144,5000000.0,0,3000000,0
