job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,73810474862402,73810475458573,596171,-2403829,0,596.171,-2403.829,,0,3000000,0
1,73810479862402,73810480456158,593756,-2406244,0,593.756,-2406.244,5000000.0,0,3000000,0
2,73810484862402,73810485454303,591901,-2408099,0,591.901,-2408.099,5000000.0,0,3000000,0
3,73810489862402,73810490454877,592475,-2407525,0,592.475,-2407.525,5000000.0,0,3000000,0
4,73810494862402,73810495455372,592970,-2407030,0,592.97,-2407.03,5000000.0,0,3000000,0
5,73810499862402,73810500455566,593164,-2406836,0,593.164,-2406.836,5000000.0,0,3000000,0
6,73810504862402,73810505456411,594009,-2405991,0,594.009,-2405.991,5000000.0,0,3000000,0
7,73810509862402,73810510454946,592544,-2407456,0,592.544,-2407.456,5000000.0,0,3000000,0
8,73810514862402,73810515454641,592239,-2407761,0,592.239,-2407.761,5000000.0,0,3000000,0
9,73810519862402,73810520455375,592973,-2407027,0,592.973,-2407.027,5000000.0,0,3000000,0
10,73810524862402,73810525455580,593178,-2406822,0,593.178,-2406.822,5000000.0,0,3000000,0
11,73810529862402,73810530455384,592982,-2407018,0,592.982,-2407.018,5000000.0,0,3000000,0
12,73810534862402,73810535454269,591867,-2408133,0,591.867,-2408.133,5000000.0,0,3000000,0
13,73810539862402,73810540455104,592702,-2407298,0,592.702,-2407.298,5000000.0,0,3000000,0
14,73810544862402,73810545454598,592196,-2407804,0,592.196,-2407.804,5000000.0,0,3000000,0
15,73810549862402,73810550454993,592591,-2407409,0,592.591,-2407.409,5000000.0,0,3000000,0
16,73810554862402,73810555454458,592056,-2407944,0,592.056,-2407.944,5000000.0,0,3000000,0
17,73810559862402,73810560456792,594390,-2405610,0,594.39,-2405.61,5000000.0,0,3000000,0
18,73810564862402,73810565454577,592175,-2407825,0,592.175,-2407.825,5000000.0,0,3000000,0
19,73810569862402,73810570455412,593010,-2406990,0,593.01,-2406.99,5000000.0,0,3000000,0
20,73810574862402,73810575462806,600404,-2399596,0,600.404,-2399.596,5000000.0,0,3000000,0
21,73810579862402,73810580454681,592279,-2407721,0,592.279,-2407.721,5000000.0,0,3000000,0
22,73810584862402,73810585454586,592184,-2407816,0,592.184,-2407.816,5000000.0,0,3000000,0
23,73810589862402,73810590455750,593348,-2406652,0,593.348,-2406.652,5000000.0,0,3000000,0
24,73810594862402,73810595455075,592673,-2407327,0,592.673,-2407.327,5000000.0,0,3000000,0
25,73810599862402,73810600455659,593257,-2406743,0,593.257,-2406.743,5000000.0,0,3000000,0
26,73810604862402,73810605456744,594342,-2405658,0,594.342,-2405.658,5000000.0,0,3000000,0
27,73810609862402,73810610455189,592787,-2407213,0,592.787,-2407.213,5000000.0,0,3000000,0
28,73810614862402,73810615455623,593221,-2406779,0,593.221,-2406.779,5000000.0,0,3000000,0
29,73810619862402,73810620456098,593696,-2406304,0,593.696,-2406.304,5000000.0,0,3000000,0
30,73810624862402,73810625454653,592251,-2407749,0,592.251,-2407.749,5000000.0,0,3000000,0
31,73810629862402,73810630454417,592015,-2407985,0,592.015,-2407.985,5000000.0,0,3000000,0
32,73810634862402,73810635454902,592500,-2407500,0,592.5,-2407.5,5000000.0,0,3000000,0
33,73810639862402,73810640455466,593064,-2406936,0,593.064,-2406.936,5000000.0,0,3000000,0
34,73810644862402,73810645455241,592839,-2407161,0,592.839,-2407.161,5000000.0,0,3000000,0
35,73810649862402,73810650456046,593644,-2406356,0,593.644,-2406.356,5000000.0,0,3000000,0
36,73810654862402,73810655455320,592918,-2407082,0,592.918,-2407.082,5000000.0,0,3000000,0
37,73810659862402,73810660455405,593003,-2406997,0,593.003,-2406.997,5000000.0,0,3000000,0
38,73810664862402,73810665454280,591878,-2408122,0,591.878,-2408.122,5000000.0,0,3000000,0
39,73810669862402,73810670456564,594162,-2405838,0,594.162,-2405.838,5000000.0,0,3000000,0
40,73810674862402,73810675454449,592047,-2407953,0,592.047,-2407.953,5000000.0,0,3000000,0
41,73810679862402,73810680460424,598022,-2401978,0,598.022,-2401.978,5000000.0,0,3000000,0
42,73810684862402,73810685455028,592626,-2407374,0,592.626,-2407.374,5000000.0,0,3000000,0
43,73810689862402,73810690454283,591881,-2408119,0,591.881,-2408.119,5000000.0,0,3000000,0
44,73810694862402,73810695456387,593985,-2406015,0,593.985,-2406.015,5000000.0,0,3000000,0
45,73810699862402,73810700456042,593640,-2406360,0,593.64,-2406.36,5000000.0,0,3000000,0
46,73810704862402,73810705454317,591915,-2408085,0,591.915,-2408.085,5000000.0,0,3000000,0
47,73810709862402,73810710454451,592049,-2407951,0,592.049,-2407.951,5000000.0,0,3000000,0
48,73810714862402,73810715455646,593244,-2406756,0,593.244,-2406.756,5000000.0,0,3000000,0
49,73810719862402,73810720455731,593329,-2406671,0,593.329,-2406.671,5000000.0,0,3000000,0
50,73810724862402,73810725454595,592193,-2407807,0,592.193,-2407.807,5000000.0,0,3000000,0
51,73810729862402,73810730454760,592358,-2407642,0,592.358,-2407.642,5000000.0,0,3000000,0
52,73810734862402,73810735455404,593002,-2406998,0,593.002,-2406.998,5000000.0,0,3000000,0
53,73810739862402,73810740454719,592317,-2407683,0,592.317,-2407.683,5000000.0,0,3000000,0
54,73810744862402,73810745456534,594132,-2405868,0,594.132,-2405.868,5000000.0,0,3000000,0
