job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,67745405474904,67745406086765,611861,-2388139,0,611.861,-2388.139,,0,3000000,0
1,67745410474904,67745411083114,608210,-2391790,0,608.21,-2391.79,5000000.0,0,3000000,0
2,67745415474904,67745416084254,609350,-2390650,0,609.35,-2390.65,5000000.0,0,3000000,0
3,67745420474904,67745421082473,607569,-2392431,0,607.569,-2392.431,5000000.0,0,3000000,0
4,67745425474904,67745426082453,607549,-2392451,0,607.549,-2392.451,5000000.0,0,3000000,0
5,67745430474904,67745431082612,607708,-2392292,0,607.708,-2392.292,5000000.0,0,3000000,0
6,67745435474904,67745436083392,608488,-2391512,0,608.488,-2391.512,5000000.0,0,3000000,0
7,67745440474904,67745441082861,607957,-2392043,0,607.957,-2392.043,5000000.0,0,3000000,0
8,67745445474904,67745446126812,651908,-2348092,0,651.908,-2348.092,5000000.0,0,3000000,0
9,67745450474904,67745451081650,606746,-2393254,0,606.746,-2393.254,5000000.0,0,3000000,0
10,67745455474904,67745456083410,608506,-2391494,0,608.506,-2391.494,5000000.0,0,3000000,0
11,67745460474904,67745461082239,607335,-2392665,0,607.335,-2392.665,5000000.0,0,3000000,0
12,67745465474904,67745466082869,607965,-2392035,0,607.965,-2392.035,5000000.0,0,3000000,0
13,67745470474904,67745471082169,607265,-2392735,0,607.265,-2392.735,5000000.0,0,3000000,0
14,67745475474904,67745476081488,606584,-2393416,0,606.584,-2393.416,5000000.0,0,3000000,0
15,67745480474904,67745481081687,606783,-2393217,0,606.783,-2393.217,5000000.0,0,3000000,0
16,67745485474904,67745486081847,606943,-2393057,0,606.943,-2393.057,5000000.0,0,3000000,0
17,67745490474904,67745491082717,607813,-2392187,0,607.813,-2392.187,5000000.0,0,3000000,0
18,67745495474904,67745496081776,606872,-2393128,0,606.872,-2393.128,5000000.0,0,3000000,0
19,67745500474904,67745501083196,608292,-2391708,0,608.292,-2391.708,5000000.0,0,3000000,0
20,67745505474904,67745506093555,618651,-2381349,0,618.651,-2381.349,5000000.0,0,3000000,0
21,67745510474904,67745511083365,608461,-2391539,0,608.461,-2391.539,5000000.0,0,3000000,0
22,67745515474904,67745516082234,607330,-2392670,0,607.33,-2392.67,5000000.0,0,3000000,0
23,67745520474904,67745521081334,606430,-2393570,0,606.43,-2393.57,5000000.0,0,3000000,0
24,67745525474904,67745526081593,606689,-2393311,0,606.689,-2393.311,5000000.0,0,3000000,0
25,67745530474904,67745531083133,608229,-2391771,0,608.229,-2391.771,5000000.0,0,3000000,0
26,67745535474904,67745536082352,607448,-2392552,0,607.448,-2392.552,5000000.0,0,3000000,0
27,67745540474904,67745541081482,606578,-2393422,0,606.578,-2393.422,5000000.0,0,3000000,0
28,67745545474904,67745546082351,607447,-2392553,0,607.447,-2392.553,5000000.0,0,3000000,0
29,67745550474904,67745551083031,608127,-2391873,0,608.127,-2391.873,5000000.0,0,3000000,0
30,67745555474904,67745556083580,608676,-2391324,0,608.676,-2391.324,5000000.0,0,3000000,0
