job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,37242454210628,37242454821678,611050,-2388950,0,611.05,-2388.95,,0,3000000,0
1,37242459210628,37242459817047,606419,-2393581,0,606.419,-2393.581,5000000.0,0,3000000,0
2,37242464210628,37242464816527,605899,-2394101,0,605.899,-2394.101,5000000.0,0,3000000,0
3,37242469210628,37242469817967,607339,-2392661,0,607.339,-2392.661,5000000.0,0,3000000,0
4,37242474210628,37242474816277,605649,-2394351,0,605.649,-2394.351,5000000.0,0,3000000,0
5,37242479210628,37242479818066,607438,-2392562,0,607.438,-2392.562,5000000.0,0,3000000,0
6,37242484210628,37242484816356,605728,-2394272,0,605.728,-2394.272,5000000.0,0,3000000,0
7,37242489210628,37242489818396,607768,-2392232,0,607.768,-2392.232,5000000.0,0,3000000,0
8,37242494210628,37242494818225,607597,-2392403,0,607.597,-2392.403,5000000.0,0,3000000,0
9,37242499210628,37242499816775,606147,-2393853,0,606.147,-2393.853,5000000.0,0,3000000,0
10,37242504210628,37242504817345,606717,-2393283,0,606.717,-2393.283,5000000.0,0,3000000,0
11,37242509210628,37242509816244,605616,-2394384,0,605.616,-2394.384,5000000.0,0,3000000,0
12,37242514210628,37242514818155,607527,-2392473,0,607.527,-2392.473,5000000.0,0,3000000,0
13,37242519210628,37242519816364,605736,-2394264,0,605.736,-2394.264,5000000.0,0,3000000,0
14,37242524210628,37242524816284,605656,-2394344,0,605.656,-2394.344,5000000.0,0,3000000,0
15,37242529210628,37242529816014,605386,-2394614,0,605.386,-2394.614,5000000.0,0,3000000,0
16,37242534210628,37242534817533,606905,-2393095,0,606.905,-2393.095,5000000.0,0,3000000,0
17,37242539210628,37242539817373,606745,-2393255,0,606.745,-2393.255,5000000.0,0,3000000,0
18,37242544210628,37242544817243,606615,-2393385,0,606.615,-2393.385,5000000.0,0,3000000,0
19,37242549210628,37242549816263,605635,-2394365,0,605.635,-2394.365,5000000.0,0,3000000,0
20,37242554210628,37242554817462,606834,-2393166,0,606.834,-2393.166,5000000.0,0,3000000,0
21,37242559210628,37242559816402,605774,-2394226,0,605.774,-2394.226,5000000.0,0,3000000,0
22,37242564210628,37242564816272,605644,-2394356,0,605.644,-2394.356,5000000.0,0,3000000,0
23,37242569210628,37242569816251,605623,-2394377,0,605.623,-2394.377,5000000.0,0,3000000,0
24,37242574210628,37242574816061,605433,-2394567,0,605.433,-2394.567,5000000.0,0,3000000,0
25,37242579210628,37242579816801,606173,-2393827,0,606.173,-2393.827,5000000.0,0,3000000,0
26,37242584210628,37242584816321,605693,-2394307,0,605.693,-2394.307,5000000.0,0,3000000,0
27,37242589210628,37242589816351,605723,-2394277,0,605.723,-2394.277,5000000.0,0,3000000,0
28,37242594210628,37242594816140,605512,-2394488,0,605.512,-2394.488,5000000.0,0,3000000,0
29,37242599210628,37242599817130,606502,-2393498,0,606.502,-2393.498,5000000.0,0,3000000,0
30,37242604210628,37242604817680,607052,-2392948,0,607.052,-2392.948,5000000.0,0,3000000,0
31,37242609210628,37242609818409,607781,-2392219,0,607.781,-2392.219,5000000.0,0,3000000,0
32,37242614210628,37242614818279,607651,-2392349,0,607.651,-2392.349,5000000.0,0,3000000,0
33,37242619210628,37242619816169,605541,-2394459,0,605.541,-2394.459,5000000.0,0,3000000,0
34,37242624210628,37242624816489,605861,-2394139,0,605.861,-2394.139,5000000.0,0,3000000,0
35,37242629210628,37242629816268,605640,-2394360,0,605.64,-2394.36,5000000.0,0,3000000,0
36,37242634210628,37242634816838,606210,-2393790,0,606.21,-2393.79,5000000.0,0,3000000,0
37,37242639210628,37242639816298,605670,-2394330,0,605.67,-2394.33,5000000.0,0,3000000,0
38,37242644210628,37242644816347,605719,-2394281,0,605.719,-2394.281,5000000.0,0,3000000,0
