job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,5927726492870,5927727147321,654451,-2345549,0
1,5927731492870,5927732361181,868311,-2131689,0
2,5927736492870,5927737354117,861247,-2138753,0
3,5927741492870,5927742347844,854974,-2145026,0
4,5927746492870,5927747347390,854520,-2145480,0
5,5927751492870,5927752347366,854496,-2145504,0
6,5927756492870,5927757566937,1074067,-1925933,0
7,5927761492870,5927762567432,1074562,-1925438,0
8,5927766492870,5927767885005,1392135,-1607865,0
9,5927771492870,5927772799349,1306479,-1693521,0
10,5927776492870,5927777838877,1346007,-1653993,0
11,5927781492870,5927782836002,1343132,-1656868,0
12,5927786492870,5927787579804,1086934,-1913066,0
13,5927791492870,5927792798153,1305283,-1694717,0
14,5927796492870,5927797544416,1051546,-1948454,0
15,5927801492870,5927802543131,1050261,-1949739,0
16,5927806492870,5927807543398,1050528,-1949472,0
17,5927811492870,5927812542764,1049894,-1950106,0
18,5927816492870,5927817542411,1049541,-1950459,0
19,5927821492870,5927822548396,1055526,-1944474,0
20,5927826492870,5927827552023,1059153,-1940847,0
21,5927831492870,5927832547849,1054979,-1945021,0
22,5927836492870,5927837547836,1054966,-1945034,0
23,5927841492870,5927842547741,1054871,-1945129,0
24,5927846492870,5927847548268,1055398,-1944602,0
25,5927851492870,5927852548294,1055424,-1944576,0
26,5927856492870,5927857547811,1054941,-1945059,0
27,5927861492870,5927862547866,1054996,-1945004,0
28,5927866492870,5927867550163,1057293,-1942707,0
29,5927871492870,5927872547609,1054739,-1945261,0
30,5927876492870,5927877547776,1054906,-1945094,0
31,5927881492870,5927882547741,1054871,-1945129,0
32,5927886492870,5927887547918,1055048,-1944952,0
33,5927891492870,5927892548344,1055474,-1944526,0
34,5927896492870,5927897547821,1054951,-1945049,0
35,5927901492870,5927902549847,1056977,-1943023,0
36,5927906492870,5927907548093,1055223,-1944777,0
37,5927911492870,5927912548530,1055660,-1944340,0
38,5927916492870,5927917547975,1055105,-1944895,0
39,5927921492870,5927922547892,1055022,-1944978,0
40,5927926492870,5927927549988,1057118,-1942882,0
41,5927931492870,5927932547935,1055065,-1944935,0
42,5927936492870,5927937548210,1055340,-1944660,0
43,5927941492870,5927942547817,1054947,-1945053,0
44,5927946492870,5927947547783,1054913,-1945087,0
45,5927951492870,5927952547770,1054900,-1945100,0
46,5927956492870,5927957548175,1055305,-1944695,0
47,5927961492870,5927962547822,1054952,-1945048,0
48,5927966492870,5927967547718,1054848,-1945152,0
49,5927971492870,5927972547805,1054935,-1945065,0
50,5927976492870,5927977548180,1055310,-1944690,0
51,5927981492870,5927982548007,1055137,-1944863,0
52,5927986492870,5927987547882,1055012,-1944988,0
53,5927991492870,5927992547739,1054869,-1945131,0
54,5927996492870,5927997549026,1056156,-1943844,0
55,5928001492870,5928002547592,1054722,-1945278,0
56,5928006492870,5928007547918,1055048,-1944952,0
57,5928011492870,5928012548314,1055444,-1944556,0
58,5928016492870,5928017547850,1054980,-1945020,0
59,5928021492870,5928022548237,1055367,-1944633,0
60,5928026492870,5928027549902,1057032,-1942968,0
61,5928031492870,5928032548029,1055159,-1944841,0
62,5928036492870,5928037547846,1054976,-1945024,0
63,5928041492870,5928042548972,1056102,-1943898,0
64,5928046492870,5928047548269,1055399,-1944601,0
65,5928051492870,5928052548004,1055134,-1944866,0
66,5928056492870,5928057547781,1054911,-1945089,0
67,5928061492870,5928062548217,1055347,-1944653,0
68,5928066492870,5928067548234,1055364,-1944636,0
69,5928071492870,5928072547689,1054819,-1945181,0
70,5928076492870,5928077547865,1054995,-1945005,0
71,5928081492870,5928082547862,1054992,-1945008,0
72,5928086492870,5928087548228,1055358,-1944642,0
73,5928091492870,5928092547765,1054895,-1945105,0
74,5928096492870,5928097547810,1054940,-1945060,0
75,5928101492870,5928102547817,1054947,-1945053,0
76,5928106492870,5928107550634,1057764,-1942236,0
77,5928111492870,5928112548659,1055789,-1944211,0
78,5928116492870,5928117549216,1056346,-1943654,0
79,5928121492870,5928122548022,1055152,-1944848,0
80,5928126492870,5928127551209,1058339,-1941661,0
81,5928131492870,5928132547544,1054674,-1945326,0
82,5928136492870,5928137549261,1056391,-1943609,0
83,5928141492870,5928142548017,1055147,-1944853,0
84,5928146492870,5928147547954,1055084,-1944916,0
85,5928151492870,5928152548149,1055279,-1944721,0
86,5928156492870,5928157547826,1054956,-1945044,0
87,5928161492870,5928162547832,1054962,-1945038,0
88,5928166492870,5928167547899,1055029,-1944971,0
89,5928171492870,5928172548304,1055434,-1944566,0
90,5928176492870,5928177547771,1054901,-1945099,0
91,5928181492870,5928182547827,1054957,-1945043,0
92,5928186492870,5928187547824,1054954,-1945046,0
93,5928191492870,5928192548209,1055339,-1944661,0
94,5928196492870,5928197548256,1055386,-1944614,0
95,5928201492870,5928202547732,1054862,-1945138,0
96,5928206492870,5928207547779,1054909,-1945091,0
97,5928211492870,5928212548064,1055194,-1944806,0
