job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,8448327712745,8448328337138,624393,-2375607,0
1,8448332712745,8448333519111,806366,-2193634,0
2,8448337712745,8448338534612,821867,-2178133,0
3,8448342712745,8448343519844,807099,-2192901,0
4,8448347712745,8448348518856,806111,-2193889,0
5,8448352712745,8448353519297,806552,-2193448,0
6,8448357712745,8448358518309,805564,-2194436,0
7,8448362712745,8448363518660,805915,-2194085,0
8,8448367712745,8448368519212,806467,-2193533,0
9,8448372712745,8448373518484,805739,-2194261,0
10,8448377712745,8448378518495,805750,-2194250,0
11,8448382712745,8448383518477,805732,-2194268,0
12,8448387712745,8448388518779,806034,-2193966,0
13,8448392712745,8448393518470,805725,-2194275,0
14,8448397712745,8448398518430,805685,-2194315,0
15,8448402712745,8448403518392,805647,-2194353,0
16,8448407712745,8448408518713,805968,-2194032,0
17,8448412712745,8448413518305,805560,-2194440,0
18,8448417712745,8448418518477,805732,-2194268,0
19,8448422712745,8448423518448,805703,-2194297,0
20,8448427712745,8448428520780,808035,-2191965,0
21,8448432712745,8448433518762,806017,-2193983,0
22,8448437712745,8448438707514,994769,-2005231,0
23,8448442712745,8448443707246,994501,-2005499,0
24,8448447712745,8448448707218,994473,-2005527,0
25,8448452712745,8448453707349,994604,-2005396,0
26,8448457712745,8448458707091,994346,-2005654,0
27,8448462712745,8448463707123,994378,-2005622,0
28,8448467712745,8448468707125,994380,-2005620,0
29,8448472712745,8448473707576,994831,-2005169,0
30,8448477712745,8448478706958,994213,-2005787,0
31,8448482712745,8448483707070,994325,-2005675,0
32,8448487712745,8448488707171,994426,-2005574,0
33,8448492712745,8448493707963,995218,-2004782,0
34,8448497712745,8448498707015,994270,-2005730,0
35,8448502712745,8448503707136,994391,-2005609,0
36,8448507712745,8448508707058,994313,-2005687,0
37,8448512712745,8448513707030,994285,-2005715,0
38,8448517712745,8448518707341,994596,-2005404,0
39,8448522712745,8448523707183,994438,-2005562,0
40,8448527712745,8448528709065,996320,-2003680,0
41,8448532712745,8448533707157,994412,-2005588,0
42,8448537712745,8448538709208,996463,-2003537,0
43,8448542712745,8448543707080,994335,-2005665,0
44,8448547712745,8448548707052,994307,-2005693,0
45,8448552712745,8448553706943,994198,-2005802,0
46,8448557712745,8448558707255,994510,-2005490,0
47,8448562712745,8448563706947,994202,-2005798,0
48,8448567712745,8448568706788,994043,-2005957,0
49,8448572712745,8448573706700,993955,-2006045,0
50,8448577712745,8448578706642,993897,-2006103,0
51,8448582712745,8448583707164,994419,-2005581,0
52,8448587712745,8448588706795,994050,-2005950,0
53,8448592712745,8448593706786,994041,-2005959,0
54,8448597712745,8448598706346,993601,-2006399,0
55,8448602712745,8448603707078,994333,-2005667,0
56,8448607712745,8448608706530,993785,-2006215,0
57,8448612712745,8448613706571,993826,-2006174,0
58,8448617712745,8448618707233,994488,-2005512,0
59,8448622712745,8448623706705,993960,-2006040,0
60,8448627712745,8448628705787,993042,-2006958,0
61,8448632712745,8448633708738,995993,-2004007,0
62,8448637712745,8448638706750,994005,-2005995,0
63,8448642712745,8448643706872,994127,-2005873,0
64,8448647712745,8448648706913,994168,-2005832,0
65,8448652712745,8448653706675,993930,-2006070,0
66,8448657712745,8448658706457,993712,-2006288,0
67,8448662712745,8448663706608,993863,-2006137,0
68,8448667712745,8448668706930,994185,-2005815,0
69,8448672712745,8448673706652,993907,-2006093,0
70,8448677712745,8448678706644,993899,-2006101,0
71,8448682712745,8448683706915,994170,-2005830,0
72,8448687712745,8448688706627,993882,-2006118,0
73,8448692712745,8448693706569,993824,-2006176,0
74,8448697712745,8448698706480,993735,-2006265,0
75,8448702712745,8448703708532,995787,-2004213,0
76,8448707712745,8448708707634,994889,-2005111,0
77,8448712712745,8448713707165,994420,-2005580,0
78,8448717712745,8448718706647,993902,-2006098,0
79,8448722712745,8448723706909,994164,-2005836,0
80,8448727712745,8448728706960,994215,-2005785,0
81,8448732712745,8448733709102,996357,-2003643,0
82,8448737712745,8448738706924,994179,-2005821,0
83,8448742712745,8448743708076,995331,-2004669,0
84,8448747712745,8448748707177,994432,-2005568,0
85,8448752712745,8448753706969,994224,-2005776,0
86,8448757712745,8448758707361,994616,-2005384,0
87,8448762712745,8448763706912,994167,-2005833,0
88,8448767712745,8448768706684,993939,-2006061,0
89,8448772712745,8448773706796,994051,-2005949,0
90,8448777712745,8448778706497,993752,-2006248,0
91,8448782712745,8448783706749,994004,-2005996,0
92,8448787712745,8448788706531,993786,-2006214,0
93,8448792712745,8448793706643,993898,-2006102,0
94,8448797712745,8448798706894,994149,-2005851,0
95,8448802712745,8448803706674,993929,-2006071,0
96,8448807712745,8448808706595,993850,-2006150,0
97,8448812712745,8448813706587,993842,-2006158,0
98,8448817712745,8448818706939,994194,-2005806,0
99,8448822712745,8448823707120,994375,-2005625,0
100,8448827712745,8448828706562,993817,-2006183,0
101,8448832712745,8448833708534,995789,-2004211,0
102,8448837712745,8448838706536,993791,-2006209,0
103,8448842712745,8448843706447,993702,-2006298,0
104,8448847712745,8448848706469,993724,-2006276,0
105,8448852712745,8448853706651,993906,-2006094,0
106,8448857712745,8448858706502,993757,-2006243,0
107,8448862712745,8448863706674,993929,-2006071,0
108,8448867712745,8448868706336,993591,-2006409,0
109,8448872712745,8448873706447,993702,-2006298,0
110,8448877712745,8448878706359,993614,-2006386,0
111,8448882712745,8448883706751,994006,-2005994,0
112,8448887712745,8448888706912,994167,-2005833,0
113,8448892712745,8448893706534,993789,-2006211,0
114,8448897712745,8448898706446,993701,-2006299,0
115,8448902712745,8448903706538,993793,-2006207,0
116,8448907712745,8448908706369,993624,-2006376,0
117,8448912712745,8448913706431,993686,-2006314,0
118,8448917712745,8448918706433,993688,-2006312,0
119,8448922712745,8448923706364,993619,-2006381,0
120,8448927712745,8448928706636,993891,-2006109,0
121,8448932712745,8448933708398,995653,-2004347,0
122,8448937712745,8448938706489,993744,-2006256,0
123,8448942712745,8448943706291,993546,-2006454,0
124,8448947712745,8448948706663,993918,-2006082,0
125,8448952712745,8448953706435,993690,-2006310,0
126,8448957712745,8448958706596,993851,-2006149,0
127,8448962712745,8448963706478,993733,-2006267,0
128,8448967712745,8448968706370,993625,-2006375,0
129,8448972712745,8448973706331,993586,-2006414,0
130,8448977712745,8448978706533,993788,-2006212,0
131,8448982712745,8448983706455,993710,-2006290,0
132,8448987712745,8448988706466,993721,-2006279,0
133,8448992712745,8448993706728,993983,-2006017,0
134,8448997712745,8448998706419,993674,-2006326,0
135,8449002712745,8449003706449,993704,-2006296,0
136,8449007712745,8449008706371,993626,-2006374,0
137,8449012712745,8449013706743,993998,-2006002,0
138,8449017712745,8449018706874,994129,-2005871,0
139,8449022712745,8449023706586,993841,-2006159,0
140,8449027712745,8449028706068,993323,-2006677,0
141,8449032712745,8449033708139,995394,-2004606,0
142,8449037712745,8449038706251,993506,-2006494,0
143,8449042712745,8449043706323,993578,-2006422,0
144,8449047712745,8449048706244,993499,-2006501,0
145,8449052712745,8449053706366,993621,-2006379,0
146,8449057712745,8449058707648,994903,-2005097,0
147,8449062712745,8449063706290,993545,-2006455,0
148,8449067712745,8449068706141,993396,-2006604,0
149,8449072712745,8449073706193,993448,-2006552,0
150,8449077712745,8449078706445,993700,-2006300,0
151,8449082712745,8449083706626,993881,-2006119,0
152,8449087712745,8449088706108,993363,-2006637,0
153,8449092712745,8449093705680,992935,-2007065,0
154,8449097712745,8449098706131,993386,-2006614,0
155,8449102712745,8449103706143,993398,-2006602,0
156,8449107712745,8449108706085,993340,-2006660,0
157,8449112712745,8449113706227,993482,-2006518,0
158,8449117712745,8449118706108,993363,-2006637,0
159,8449122712745,8449123706320,993575,-2006425,0
160,8449127712745,8449128705912,993167,-2006833,0
161,8449132712745,8449133707983,995238,-2004762,0
162,8449137712745,8449138706175,993430,-2006570,0
163,8449142712745,8449143706267,993522,-2006478,0
164,8449147712745,8449148706548,993803,-2006197,0
165,8449152712745,8449153706810,994065,-2005935,0
166,8449157712745,8449158706072,993327,-2006673,0
167,8449162712745,8449163706283,993538,-2006462,0
168,8449167712745,8449168705945,993200,-2006800,0
169,8449172712745,8449173706107,993362,-2006638,0
170,8449177712745,8449178706069,993324,-2006676,0
171,8449182712745,8449183706100,993355,-2006645,0
172,8449187712745,8449188706332,993587,-2006413,0
173,8449192712745,8449193706064,993319,-2006681,0
174,8449197712745,8449198706055,993310,-2006690,0
175,8449202712745,8449203706027,993282,-2006718,0
176,8449207712745,8449208706519,993774,-2006226,0
177,8449212712745,8449213706570,993825,-2006175,0
178,8449217712745,8449218706162,993417,-2006583,0
179,8449222712745,8449223706024,993279,-2006721,0
180,8449227712745,8449228706356,993611,-2006389,0
181,8449232712745,8449233501666,788921,-2211079,0
182,8449237712745,8449238706189,993444,-2006556,0
