job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,24779030243267,24779030853326,610059,-2389941,0,610.059,-2389.941,,0,3000000,0
1,24779035243267,24779035847051,603784,-2396216,0,603.784,-2396.216,5000000.0,0,3000000,0
2,24779040243267,24779040846646,603379,-2396621,0,603.379,-2396.621,5000000.0,0,3000000,0
3,24779045243267,24779045847331,604064,-2395936,0,604.064,-2395.936,5000000.0,0,3000000,0
4,24779050243267,24779050846516,603249,-2396751,0,603.249,-2396.751,5000000.0,0,3000000,0
5,24779055243267,24779055846531,603264,-2396736,0,603.264,-2396.736,5000000.0,0,3000000,0
6,24779060243267,24779060849087,605820,-2394180,0,605.82,-2394.18,5000000.0,0,3000000,0
7,24779065243267,24779065846502,603235,-2396765,0,603.235,-2396.765,5000000.0,0,3000000,0
8,24779070243267,24779070846657,603390,-2396610,0,603.39,-2396.61,5000000.0,0,3000000,0
9,24779075243267,24779075847532,604265,-2395735,0,604.265,-2395.735,5000000.0,0,3000000,0
10,24779080243267,24779080847758,604491,-2395509,0,604.491,-2395.509,5000000.0,0,3000000,0
11,24779085243267,24779085848513,605246,-2394754,0,605.246,-2394.754,5000000.0,0,3000000,0
12,24779090243267,24779090848488,605221,-2394779,0,605.221,-2394.779,5000000.0,0,3000000,0
13,24779095243267,24779095846453,603186,-2396814,0,603.186,-2396.814,5000000.0,0,3000000,0
14,24779100243267,24779100847428,604161,-2395839,0,604.161,-2395.839,5000000.0,0,3000000,0
15,24779105243267,24779105846433,603166,-2396834,0,603.166,-2396.834,5000000.0,0,3000000,0
16,24779110243267,24779110847488,604221,-2395779,0,604.221,-2395.779,5000000.0,0,3000000,0
17,24779115243267,24779115847474,604207,-2395793,0,604.207,-2395.793,5000000.0,0,3000000,0
18,24779120243267,24779120846399,603132,-2396868,0,603.132,-2396.868,5000000.0,0,3000000,0
19,24779125243267,24779125849044,605777,-2394223,0,605.777,-2394.223,5000000.0,0,3000000,0
20,24779130243267,24779130846489,603222,-2396778,0,603.222,-2396.778,5000000.0,0,3000000,0
21,24779135243267,24779135847514,604247,-2395753,0,604.247,-2395.753,5000000.0,0,3000000,0
22,24779140243267,24779140846579,603312,-2396688,0,603.312,-2396.688,5000000.0,0,3000000,0
23,24779145243267,24779145848495,605228,-2394772,0,605.228,-2394.772,5000000.0,0,3000000,0
24,24779150243267,24779150846560,603293,-2396707,0,603.293,-2396.707,5000000.0,0,3000000,0
25,24779155243267,24779155846475,603208,-2396792,0,603.208,-2396.792,5000000.0,0,3000000,0
26,24779160243267,24779160848460,605193,-2394807,0,605.193,-2394.807,5000000.0,0,3000000,0
