job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,7438083790698,7438084411149,620451,-2379549,0,620.451,-2379.549,,0,3000000,0
1,7438088790698,7438089594940,804242,-2195758,0,804.242,-2195.758,5000000.0,0,3000000,0
2,7438093790698,7438094593998,803300,-2196700,0,803.3,-2196.7,5000000.0,0,3000000,0
3,7438098790698,7438099610624,819926,-2180074,0,819.926,-2180.074,5000000.0,0,3000000,0
4,7438103790698,7438104597172,806474,-2193526,0,806.474,-2193.526,5000000.0,0,3000000,0
5,7438108790698,7438109593599,802901,-2197099,0,802.901,-2197.099,5000000.0,0,3000000,0
6,7438113790698,7438114595756,805058,-2194942,0,805.058,-2194.942,5000000.0,0,3000000,0
7,7438118790698,7438119594354,803656,-2196344,0,803.656,-2196.344,5000000.0,0,3000000,0
8,7438123790698,7438124594091,803393,-2196607,0,803.393,-2196.607,5000000.0,0,3000000,0
9,7438128790698,7438129594488,803790,-2196210,0,803.79,-2196.21,5000000.0,0,3000000,0
10,7438133790698,7438134594385,803687,-2196313,0,803.687,-2196.313,5000000.0,0,3000000,0
11,7438138790698,7438139594283,803585,-2196415,0,803.585,-2196.415,5000000.0,0,3000000,0
12,7438143790698,7438144595070,804372,-2195628,0,804.372,-2195.628,5000000.0,0,3000000,0
13,7438148790698,7438149594527,803829,-2196171,0,803.829,-2196.171,5000000.0,0,3000000,0
14,7438153790698,7438154594244,803546,-2196454,0,803.546,-2196.454,5000000.0,0,3000000,0
15,7438158790698,7438159594222,803524,-2196476,0,803.524,-2196.476,5000000.0,0,3000000,0
16,7438163790698,7438164594519,803821,-2196179,0,803.821,-2196.179,5000000.0,0,3000000,0
17,7438168790698,7438169594266,803568,-2196432,0,803.568,-2196.432,5000000.0,0,3000000,0
18,7438173790698,7438174594904,804206,-2195794,0,804.206,-2195.794,5000000.0,0,3000000,0
19,7438178790698,7438179594631,803933,-2196067,0,803.933,-2196.067,5000000.0,0,3000000,0
20,7438183790698,7438184595998,805300,-2194700,0,805.3,-2194.7,5000000.0,0,3000000,0
21,7438188790698,7438189594515,803817,-2196183,0,803.817,-2196.183,5000000.0,0,3000000,0
22,7438193790698,7438194594253,803555,-2196445,0,803.555,-2196.445,5000000.0,0,3000000,0
23,7438198790698,7438199594030,803332,-2196668,0,803.332,-2196.668,5000000.0,0,3000000,0
24,7438203790698,7438204594227,803529,-2196471,0,803.529,-2196.471,5000000.0,0,3000000,0
25,7438208790698,7438209594294,803596,-2196404,0,803.596,-2196.404,5000000.0,0,3000000,0
26,7438213790698,7438214782916,992218,-2007782,0,992.218,-2007.782,5000000.0,0,3000000,0
27,7438218790698,7438219782633,991935,-2008065,0,991.935,-2008.065,5000000.0,0,3000000,0
28,7438223790698,7438224782561,991863,-2008137,0,991.863,-2008.137,5000000.0,0,3000000,0
