job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,430061284374320,430061285033171,658851,-2341149,0
1,430061289374320,430061290032377,658057,-2341943,0
2,430061294374320,430061295031712,657392,-2342608,0
3,430061299374320,430061300031997,657677,-2342323,0
4,430061304374320,430061305031813,657493,-2342507,0
5,430061309374320,430061310031659,657339,-2342661,0
6,430061314374320,430061315031644,657324,-2342676,0
7,430061319374320,430061320031600,657280,-2342720,0
8,430061324374320,430061325031405,657085,-2342915,0
9,430061329374320,430061330031480,657160,-2342840,0
10,430061334374320,430061335031576,657256,-2342744,0
11,430061339374320,430061340031801,657481,-2342519,0
12,430061344374320,430061345031467,657147,-2342853,0
13,430061349374320,430061350031443,657123,-2342877,0
14,430061354374320,430061355031588,657268,-2342732,0
15,430061359374320,430061360031664,657344,-2342656,0
16,430061364374320,430061365031509,657189,-2342811,0
17,430061369374320,430061370031514,657194,-2342806,0
18,430061374374320,430061375031520,657200,-2342800,0
19,430061379374320,430061380031736,657416,-2342584,0
20,430061384374320,430061385033751,659431,-2340569,0
21,430061389374320,430061390031497,657177,-2342823,0
22,430061394374320,430061395031342,657022,-2342978,0
23,430061399374320,430061400031697,657377,-2342623,0
24,430061404374320,430061405031443,657123,-2342877,0
25,430061409374320,430061410031458,657138,-2342862,0
26,430061414374320,430061415031534,657214,-2342786,0
27,430061419374320,430061420031790,657470,-2342530,0
28,430061424374320,430061425031755,657435,-2342565,0
29,430061429374320,430061430031700,657380,-2342620,0
30,430061434374320,430061435031436,657116,-2342884,0
31,430061439374320,430061440031431,657111,-2342889,0
32,430061444374320,430061445031697,657377,-2342623,0
33,430061449374320,430061450031703,657383,-2342617,0
34,430061454374320,430061455031368,657048,-2342952,0
35,430061459374320,430061460031553,657233,-2342767,0
36,430061464374320,430061465031659,657339,-2342661,0
37,430061469374320,430061470031794,657474,-2342526,0
38,430061474374320,430061475031350,657030,-2342970,0
39,430061479374320,430061480031366,657046,-2342954,0
40,430061484374320,430061485033271,658951,-2341049,0
41,430061489374320,430061490031696,657376,-2342624,0
42,430061494374320,430061495031652,657332,-2342668,0
43,430061499374320,430061500031527,657207,-2342793,0
44,430061504374320,430061505031343,657023,-2342977,0
45,430061509374320,430061510031498,657178,-2342822,0
46,430061514374320,430061515031584,657264,-2342736,0
47,430061519374320,430061520031509,657189,-2342811,0
48,430061524374320,430061525031425,657105,-2342895,0
49,430061529374320,430061530031470,657150,-2342850,0
50,430061534374320,430061535031526,657206,-2342794,0
51,430061539374320,430061540031651,657331,-2342669,0
52,430061544374320,430061545031367,657047,-2342953,0
53,430061549374320,430061550031582,657262,-2342738,0
54,430061554374320,430061555031508,657188,-2342812,0
55,430061559374320,430061560031693,657373,-2342627,0
56,430061564374320,430061565031459,657139,-2342861,0
57,430061569374320,430061570031374,657054,-2342946,0
58,430061574374320,430061575031550,657230,-2342770,0
59,430061579374320,430061580031675,657355,-2342645,0
60,430061584374320,430061585032821,658501,-2341499,0
61,430061589374320,430061590031416,657096,-2342904,0
62,430061594374320,430061595031532,657212,-2342788,0
63,430061599374320,430061600031557,657237,-2342763,0
64,430061604374320,430061605031303,656983,-2343017,0
65,430061609374320,430061610031398,657078,-2342922,0
66,430061614374320,430061615031604,657284,-2342716,0
67,430061619374320,430061620031709,657389,-2342611,0
68,430061624374320,430061625031335,657015,-2342985,0
69,430061629374320,430061630031350,657030,-2342970,0
70,430061634374320,430061635031616,657296,-2342704,0
71,430061639374320,430061640031411,657091,-2342909,0
72,430061644374320,430061645031777,657457,-2342543,0
73,430061649374320,430061650031412,657092,-2342908,0
74,430061654374320,430061655031278,656958,-2343042,0
75,430061659374320,430061660031453,657133,-2342867,0
76,430061664374320,430061665031769,657449,-2342551,0
77,430061669374320,430061670031654,657334,-2342666,0
78,430061674374320,430061675031419,657099,-2342901,0
79,430061679374320,430061680031465,657145,-2342855,0
80,430061684374320,430061685033341,659021,-2340979,0
81,430061689374320,430061690031546,657226,-2342774,0
82,430061694374320,430061695031372,657052,-2342948,0
83,430061699374320,430061700031847,657527,-2342473,0
84,430061704374320,430061705031642,657322,-2342678,0
85,430061709374320,430061710031518,657198,-2342802,0
86,430061714374320,430061715031434,657114,-2342886,0
87,430061719374320,430061720031449,657129,-2342871,0
88,430061724374320,430061725031475,657155,-2342845,0
89,430061729374320,430061730031460,657140,-2342860,0
90,430061734374320,430061735031615,657295,-2342705,0
91,430061739374320,430061740031501,657181,-2342819,0
92,430061744374320,430061745031656,657336,-2342664,0
93,430061749374320,430061750031502,657182,-2342818,0
94,430061754374320,430061755031618,657298,-2342702,0
95,430061759374320,430061760031343,657023,-2342977,0
96,430061764374320,430061765031519,657199,-2342801,0
97,430061769374320,430061770031464,657144,-2342856,0
98,430061774374320,430061775031419,657099,-2342901,0
99,430061779374320,430061780031555,657235,-2342765,0
100,430061784374320,430061785033161,658841,-2341159,0
101,430061789374320,430061790031726,657406,-2342594,0
102,430061794374320,430061795031652,657332,-2342668,0
103,430061799374320,430061800031517,657197,-2342803,0
104,430061804374320,430061805031532,657212,-2342788,0
105,430061809374320,430061810031778,657458,-2342542,0
106,430061814374320,430061815031584,657264,-2342736,0
107,430061819374320,430061820031429,657109,-2342891,0
108,430061824374320,430061825031495,657175,-2342825,0
109,430061829374320,430061830032080,657760,-2342240,0
110,430061834374320,430061835031635,657315,-2342685,0
111,430061839374320,430061840031631,657311,-2342689,0
112,430061844374320,430061845031436,657116,-2342884,0
113,430061849374320,430061850031422,657102,-2342898,0
114,430061854374320,430061855031618,657298,-2342702,0
115,430061859374320,430061860031703,657383,-2342617,0
116,430061864374320,430061865031518,657198,-2342802,0
117,430061869374320,430061870031724,657404,-2342596,0
118,430061874374320,430061875031459,657139,-2342861,0
119,430061879374320,430061880031615,657295,-2342705,0
120,430061884374320,430061885032931,658611,-2341389,0
121,430061889374320,430061890031426,657106,-2342894,0
122,430061894374320,430061895031531,657211,-2342789,0
123,430061899374320,430061900031577,657257,-2342743,0
124,430061904374320,430061905031532,657212,-2342788,0
125,430061909374320,430061910031348,657028,-2342972,0
126,430061914374320,430061915031423,657103,-2342897,0
127,430061919374320,430061920031449,657129,-2342871,0
128,430061924374320,430061925031594,657274,-2342726,0
129,430061929374320,430061930031790,657470,-2342530,0
130,430061934374320,430061935031505,657185,-2342815,0
131,430061939374320,430061940031421,657101,-2342899,0
132,430061944374320,430061945031546,657226,-2342774,0
133,430061949374320,430061950031422,657102,-2342898,0
134,430061954374320,430061955031247,656927,-2343073,0
135,430061959374320,430061960031293,656973,-2343027,0
136,430061964374320,430061965031758,657438,-2342562,0
137,430061969374320,430061970031554,657234,-2342766,0
138,430061974374320,430061975031279,656959,-2343041,0
139,430061979374320,430061980031315,656995,-2343005,0
