job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,217573209785446,217573210438069,652623,-2347377,0,652.623,-2347.377,,0,3000000,0
1,217573214785446,217573215436857,651411,-2348589,0,651.411,-2348.589,5000000.0,0,3000000,0
2,217573219785446,217573220436386,650940,-2349060,0,650.94,-2349.06,5000000.0,0,3000000,0
3,217573224785446,217573225436194,650748,-2349252,0,650.748,-2349.252,5000000.0,0,3000000,0
4,217573229785446,217573230436053,650607,-2349393,0,650.607,-2349.393,5000000.0,0,3000000,0
5,217573234785446,217573235436272,650826,-2349174,0,650.826,-2349.174,5000000.0,0,3000000,0
6,217573239785446,217573240436360,650914,-2349086,0,650.914,-2349.086,5000000.0,0,3000000,0
7,217573244785446,217573245436099,650653,-2349347,0,650.653,-2349.347,5000000.0,0,3000000,0
8,217573249785446,217573250435987,650541,-2349459,0,650.541,-2349.459,5000000.0,0,3000000,0
9,217573254785446,217573255436156,650710,-2349290,0,650.71,-2349.29,5000000.0,0,3000000,0
10,217573259785446,217573260436174,650728,-2349272,0,650.728,-2349.272,5000000.0,0,3000000,0
11,217573264785446,217573265436143,650697,-2349303,0,650.697,-2349.303,5000000.0,0,3000000,0
12,217573269785446,217573270436182,650736,-2349264,0,650.736,-2349.264,5000000.0,0,3000000,0
13,217573274785446,217573275435910,650464,-2349536,0,650.464,-2349.536,5000000.0,0,3000000,0
14,217573279785446,217573280436009,650563,-2349437,0,650.563,-2349.437,5000000.0,0,3000000,0
15,217573284785446,217573285436088,650642,-2349358,0,650.642,-2349.358,5000000.0,0,3000000,0
16,217573289785446,217573290435906,650460,-2349540,0,650.46,-2349.54,5000000.0,0,3000000,0
17,217573294785446,217573295436175,650729,-2349271,0,650.729,-2349.271,5000000.0,0,3000000,0
18,217573299785446,217573300436083,650637,-2349363,0,650.637,-2349.363,5000000.0,0,3000000,0
19,217573304785446,217573305436212,650766,-2349234,0,650.766,-2349.234,5000000.0,0,3000000,0
20,217573309785446,217573310437970,652524,-2347476,0,652.524,-2347.476,5000000.0,0,3000000,0
21,217573314785446,217573315435979,650533,-2349467,0,650.533,-2349.467,5000000.0,0,3000000,0
22,217573319785446,217573320436058,650612,-2349388,0,650.612,-2349.388,5000000.0,0,3000000,0
23,217573324785446,217573325436176,650730,-2349270,0,650.73,-2349.27,5000000.0,0,3000000,0
24,217573329785446,217573330436205,650759,-2349241,0,650.759,-2349.241,5000000.0,0,3000000,0
25,217573334785446,217573335436074,650628,-2349372,0,650.628,-2349.372,5000000.0,0,3000000,0
26,217573339785446,217573340436072,650626,-2349374,0,650.626,-2349.374,5000000.0,0,3000000,0
27,217573344785446,217573345436221,650775,-2349225,0,650.775,-2349.225,5000000.0,0,3000000,0
28,217573349785446,217573350436089,650643,-2349357,0,650.643,-2349.357,5000000.0,0,3000000,0
29,217573354785446,217573355436048,650602,-2349398,0,650.602,-2349.398,5000000.0,0,3000000,0
30,217573359785446,217573360435917,650471,-2349529,0,650.471,-2349.529,5000000.0,0,3000000,0
31,217573364785446,217573365436115,650669,-2349331,0,650.669,-2349.331,5000000.0,0,3000000,0
32,217573369785446,217573370436214,650768,-2349232,0,650.768,-2349.232,5000000.0,0,3000000,0
33,217573374785446,217573375436032,650586,-2349414,0,650.586,-2349.414,5000000.0,0,3000000,0
34,217573379785446,217573380436071,650625,-2349375,0,650.625,-2349.375,5000000.0,0,3000000,0
35,217573384785446,217573385436190,650744,-2349256,0,650.744,-2349.256,5000000.0,0,3000000,0
36,217573389785446,217573390436268,650822,-2349178,0,650.822,-2349.178,5000000.0,0,3000000,0
37,217573394785446,217573395435987,650541,-2349459,0,650.541,-2349.459,5000000.0,0,3000000,0
38,217573399785446,217573400435985,650539,-2349461,0,650.539,-2349.461,5000000.0,0,3000000,0
39,217573404785446,217573405436274,650828,-2349172,0,650.828,-2349.172,5000000.0,0,3000000,0
40,217573409785446,217573410437643,652197,-2347803,0,652.197,-2347.803,5000000.0,0,3000000,0
41,217573414785446,217573415436041,650595,-2349405,0,650.595,-2349.405,5000000.0,0,3000000,0
42,217573419785446,217573420436030,650584,-2349416,0,650.584,-2349.416,5000000.0,0,3000000,0
43,217573424785446,217573425436189,650743,-2349257,0,650.743,-2349.257,5000000.0,0,3000000,0
44,217573429785446,217573430436187,650741,-2349259,0,650.741,-2349.259,5000000.0,0,3000000,0
45,217573434785446,217573435436206,650760,-2349240,0,650.76,-2349.24,5000000.0,0,3000000,0
46,217573439785446,217573440435894,650448,-2349552,0,650.448,-2349.552,5000000.0,0,3000000,0
47,217573444785446,217573445436113,650667,-2349333,0,650.667,-2349.333,5000000.0,0,3000000,0
48,217573449785446,217573450436031,650585,-2349415,0,650.585,-2349.415,5000000.0,0,3000000,0
49,217573454785446,217573455436040,650594,-2349406,0,650.594,-2349.406,5000000.0,0,3000000,0
50,217573459785446,217573460436079,650633,-2349367,0,650.633,-2349.367,5000000.0,0,3000000,0
51,217573464785446,217573465436157,650711,-2349289,0,650.711,-2349.289,5000000.0,0,3000000,0
52,217573469785446,217573470436116,650670,-2349330,0,650.67,-2349.33,5000000.0,0,3000000,0
53,217573474785446,217573475436355,650909,-2349091,0,650.909,-2349.091,5000000.0,0,3000000,0
54,217573479785446,217573480436133,650687,-2349313,0,650.687,-2349.313,5000000.0,0,3000000,0
55,217573484785446,217573485436062,650616,-2349384,0,650.616,-2349.384,5000000.0,0,3000000,0
56,217573489785446,217573490436050,650604,-2349396,0,650.604,-2349.396,5000000.0,0,3000000,0
57,217573494785446,217573495436179,650733,-2349267,0,650.733,-2349.267,5000000.0,0,3000000,0
58,217573499785446,217573500436248,650802,-2349198,0,650.802,-2349.198,5000000.0,0,3000000,0
59,217573504785446,217573505436146,650700,-2349300,0,650.7,-2349.3,5000000.0,0,3000000,0
60,217573509785446,217573510437585,652139,-2347861,0,652.139,-2347.861,5000000.0,0,3000000,0
61,217573514785446,217573515436003,650557,-2349443,0,650.557,-2349.443,5000000.0,0,3000000,0
62,217573519785446,217573520436132,650686,-2349314,0,650.686,-2349.314,5000000.0,0,3000000,0
63,217573524785446,217573525436131,650685,-2349315,0,650.685,-2349.315,5000000.0,0,3000000,0
64,217573529785446,217573530435969,650523,-2349477,0,650.523,-2349.477,5000000.0,0,3000000,0
