job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,87536932707196,87536933318694,611498,-2388502,0,611.498,-2388.502,,0,3000000,0
1,87536937707196,87536938313977,606781,-2393219,0,606.781,-2393.219,5000000.0,0,3000000,0
2,87536942707196,87536943312879,605683,-2394317,0,605.683,-2394.317,5000000.0,0,3000000,0
3,87536947707196,87536948312822,605626,-2394374,0,605.626,-2394.374,5000000.0,0,3000000,0
4,87536952707196,87536953312794,605598,-2394402,0,605.598,-2394.402,5000000.0,0,3000000,0
5,87536957707196,87536958312677,605481,-2394519,0,605.481,-2394.519,5000000.0,0,3000000,0
6,87536962707196,87536963312579,605383,-2394617,0,605.383,-2394.617,5000000.0,0,3000000,0
7,87536967707196,87536968312692,605496,-2394504,0,605.496,-2394.504,5000000.0,0,3000000,0
8,87536972707196,87536973312575,605379,-2394621,0,605.379,-2394.621,5000000.0,0,3000000,0
9,87536977707196,87536978312447,605251,-2394749,0,605.251,-2394.749,5000000.0,0,3000000,0
10,87536982707196,87536983312889,605693,-2394307,0,605.693,-2394.307,5000000.0,0,3000000,0
11,87536987707196,87536988312652,605456,-2394544,0,605.456,-2394.544,5000000.0,0,3000000,0
12,87536992707196,87536993312524,605328,-2394672,0,605.328,-2394.672,5000000.0,0,3000000,0
13,87536997707196,87536998312557,605361,-2394639,0,605.361,-2394.639,5000000.0,0,3000000,0
14,87537002707196,87537003312840,605644,-2394356,0,605.644,-2394.356,5000000.0,0,3000000,0
15,87537007707196,87537008312712,605516,-2394484,0,605.516,-2394.484,5000000.0,0,3000000,0
16,87537012707196,87537013312585,605389,-2394611,0,605.389,-2394.611,5000000.0,0,3000000,0
17,87537017707196,87537018312757,605561,-2394439,0,605.561,-2394.439,5000000.0,0,3000000,0
18,87537022707196,87537023312420,605224,-2394776,0,605.224,-2394.776,5000000.0,0,3000000,0
19,87537027707196,87537028312662,605466,-2394534,0,605.466,-2394.534,5000000.0,0,3000000,0
20,87537032707196,87537033312495,605299,-2394701,0,605.299,-2394.701,5000000.0,0,3000000,0
21,87537037707196,87537038315077,607881,-2392119,0,607.881,-2392.119,5000000.0,0,3000000,0
22,87537042707196,87537043312500,605304,-2394696,0,605.304,-2394.696,5000000.0,0,3000000,0
23,87537047707196,87537048312612,605416,-2394584,0,605.416,-2394.584,5000000.0,0,3000000,0
24,87537052707196,87537053312685,605489,-2394511,0,605.489,-2394.511,5000000.0,0,3000000,0
25,87537057707196,87537058312747,605551,-2394449,0,605.551,-2394.449,5000000.0,0,3000000,0
26,87537062707196,87537063312710,605514,-2394486,0,605.514,-2394.486,5000000.0,0,3000000,0
27,87537067707196,87537068312622,605426,-2394574,0,605.426,-2394.574,5000000.0,0,3000000,0
28,87537072707196,87537073312685,605489,-2394511,0,605.489,-2394.511,5000000.0,0,3000000,0
29,87537077707196,87537078312687,605491,-2394509,0,605.491,-2394.509,5000000.0,0,3000000,0
30,87537082707196,87537083312630,605434,-2394566,0,605.434,-2394.566,5000000.0,0,3000000,0
31,87537087707196,87537088312772,605576,-2394424,0,605.576,-2394.424,5000000.0,0,3000000,0
32,87537092707196,87537093312555,605359,-2394641,0,605.359,-2394.641,5000000.0,0,3000000,0
33,87537097707196,87537098312778,605582,-2394418,0,605.582,-2394.418,5000000.0,0,3000000,0
34,87537102707196,87537103312610,605414,-2394586,0,605.414,-2394.586,5000000.0,0,3000000,0
35,87537107707196,87537108312753,605557,-2394443,0,605.557,-2394.443,5000000.0,0,3000000,0
36,87537112707196,87537113312775,605579,-2394421,0,605.579,-2394.421,5000000.0,0,3000000,0
37,87537117707196,87537118312648,605452,-2394548,0,605.452,-2394.548,5000000.0,0,3000000,0
38,87537122707196,87537123312650,605454,-2394546,0,605.454,-2394.546,5000000.0,0,3000000,0
39,87537127707196,87537128312773,605577,-2394423,0,605.577,-2394.423,5000000.0,0,3000000,0
40,87537132707196,87537133312615,605419,-2394581,0,605.419,-2394.581,5000000.0,0,3000000,0
41,87537137707196,87537138314358,607162,-2392838,0,607.162,-2392.838,5000000.0,0,3000000,0
42,87537142707196,87537143312560,605364,-2394636,0,605.364,-2394.636,5000000.0,0,3000000,0
43,87537147707196,87537148312783,605587,-2394413,0,605.587,-2394.413,5000000.0,0,3000000,0
44,87537152707196,87537153312725,605529,-2394471,0,605.529,-2394.471,5000000.0,0,3000000,0
45,87537157707196,87537158312588,605392,-2394608,0,605.392,-2394.608,5000000.0,0,3000000,0
46,87537162707196,87537163312680,605484,-2394516,0,605.484,-2394.516,5000000.0,0,3000000,0
47,87537167707196,87537168312553,605357,-2394643,0,605.357,-2394.643,5000000.0,0,3000000,0
48,87537172707196,87537173312715,605519,-2394481,0,605.519,-2394.481,5000000.0,0,3000000,0
49,87537177707196,87537178312728,605532,-2394468,0,605.532,-2394.468,5000000.0,0,3000000,0
50,87537182707196,87537183312640,605444,-2394556,0,605.444,-2394.556,5000000.0,0,3000000,0
51,87537187707196,87537188312873,605677,-2394323,0,605.677,-2394.323,5000000.0,0,3000000,0
52,87537192707196,87537193312656,605460,-2394540,0,605.46,-2394.54,5000000.0,0,3000000,0
53,87537197707196,87537198312618,605422,-2394578,0,605.422,-2394.578,5000000.0,0,3000000,0
54,87537202707196,87537203312691,605495,-2394505,0,605.495,-2394.505,5000000.0,0,3000000,0
55,87537207707196,87537208313073,605877,-2394123,0,605.877,-2394.123,5000000.0,0,3000000,0
56,87537212707196,87537213312505,605309,-2394691,0,605.309,-2394.691,5000000.0,0,3000000,0
57,87537217707196,87537218312538,605342,-2394658,0,605.342,-2394.658,5000000.0,0,3000000,0
58,87537222707196,87537223312511,605315,-2394685,0,605.315,-2394.685,5000000.0,0,3000000,0
59,87537227707196,87537228312593,605397,-2394603,0,605.397,-2394.603,5000000.0,0,3000000,0
60,87537232707196,87537233312796,605600,-2394400,0,605.6,-2394.4,5000000.0,0,3000000,0
61,87537237707196,87537238314068,606872,-2393128,0,606.872,-2393.128,5000000.0,0,3000000,0
62,87537242707196,87537243312761,605565,-2394435,0,605.565,-2394.435,5000000.0,0,3000000,0
63,87537247707196,87537248312653,605457,-2394543,0,605.457,-2394.543,5000000.0,0,3000000,0
64,87537252707196,87537253312706,605510,-2394490,0,605.51,-2394.49,5000000.0,0,3000000,0
65,87537257707196,87537258312618,605422,-2394578,0,605.422,-2394.578,5000000.0,0,3000000,0
66,87537262707196,87537263312751,605555,-2394445,0,605.555,-2394.445,5000000.0,0,3000000,0
67,87537267707196,87537268312703,605507,-2394493,0,605.507,-2394.493,5000000.0,0,3000000,0
68,87537272707196,87537273312556,605360,-2394640,0,605.36,-2394.64,5000000.0,0,3000000,0
69,87537277707196,87537278312628,605432,-2394568,0,605.432,-2394.568,5000000.0,0,3000000,0
70,87537282707196,87537283312861,605665,-2394335,0,605.665,-2394.335,5000000.0,0,3000000,0
71,87537287707196,87537288312544,605348,-2394652,0,605.348,-2394.652,5000000.0,0,3000000,0
72,87537292707196,87537293312676,605480,-2394520,0,605.48,-2394.52,5000000.0,0,3000000,0
73,87537297707196,87537298312488,605292,-2394708,0,605.292,-2394.708,5000000.0,0,3000000,0
74,87537302707196,87537303312751,605555,-2394445,0,605.555,-2394.445,5000000.0,0,3000000,0
75,87537307707196,87537308312713,605517,-2394483,0,605.517,-2394.483,5000000.0,0,3000000,0
76,87537312707196,87537313312676,605480,-2394520,0,605.48,-2394.52,5000000.0,0,3000000,0
77,87537317707196,87537318312639,605443,-2394557,0,605.443,-2394.557,5000000.0,0,3000000,0
78,87537322707196,87537323312571,605375,-2394625,0,605.375,-2394.625,5000000.0,0,3000000,0
79,87537327707196,87537328312604,605408,-2394592,0,605.408,-2394.592,5000000.0,0,3000000,0
80,87537332707196,87537441588777,108881581,105881581,1,108881.581,105881.581,5000000.0,0,3000000,1
81,87537337707196,87537442200546,104493350,101493350,1,104493.35,101493.35,5000000.0,0,3000000,1
82,87537342707196,87537442807504,100100308,97100308,1,100100.308,97100.308,5000000.0,0,3000000,1
83,87537347707196,87537443416483,95709287,92709287,1,95709.287,92709.287,5000000.0,0,3000000,1
84,87537352707196,87537444025722,91318526,88318526,1,91318.526,88318.526,5000000.0,0,3000000,1
85,87537357707196,87537444632551,86925355,83925355,1,86925.355,83925.355,5000000.0,0,3000000,1
86,87537362707196,87537445241560,82534364,79534364,1,82534.364,79534.364,5000000.0,0,3000000,1
87,87537367707196,87537445848248,78141052,75141052,1,78141.052,75141.052,5000000.0,0,3000000,1
88,87537372707196,87537446457517,73750321,70750321,1,73750.321,70750.321,5000000.0,0,3000000,1
89,87537377707196,87537447066696,69359500,66359500,1,69359.5,66359.5,5000000.0,0,3000000,1
90,87537382707196,87537447673515,64966319,61966319,1,64966.319,61966.319,5000000.0,0,3000000,1
91,87537387707196,87537448282954,60575758,57575758,1,60575.758,57575.758,5000000.0,0,3000000,1
92,87537392707196,87537448889903,56182707,53182707,1,56182.707,53182.707,5000000.0,0,3000000,1
93,87537397707196,87537449498811,51791615,48791615,1,51791.615,48791.615,5000000.0,0,3000000,1
94,87537402707196,87537450107870,47400674,44400674,1,47400.674,44400.674,5000000.0,0,3000000,1
95,87537407707196,87537450714699,43007503,40007503,1,43007.503,40007.503,5000000.0,0,3000000,1
96,87537412707196,87537451323698,38616502,35616502,1,38616.502,35616.502,5000000.0,0,3000000,1
97,87537417707196,87537451930337,34223141,31223141,1,34223.141,31223.141,5000000.0,0,3000000,1
98,87537422707196,87537452539435,29832239,26832239,1,29832.239,26832.239,5000000.0,0,3000000,1
99,87537427707196,87537453148394,25441198,22441198,1,25441.198,22441.198,5000000.0,0,3000000,1
100,87537432707196,87537453755123,21047927,18047927,1,21047.927,18047.927,5000000.0,0,3000000,1
101,87537437707196,87537454364132,16656936,13656936,1,16656.936,13656.936,5000000.0,0,3000000,1
102,87537442707196,87537454970811,12263615,9263615,1,12263.615,9263.615,5000000.0,0,3000000,1
103,87537447707196,87537455579890,7872694,4872694,1,7872.694,4872.694,5000000.0,0,3000000,1
104,87537452707196,87537456189049,3481853,481853,1,3481.853,481.853,5000000.0,0,3000000,1
105,87537457707196,87537458312699,605503,-2394497,0,605.503,-2394.497,5000000.0,0,3000000,0
106,87537462707196,87537463312662,605466,-2394534,0,605.466,-2394.534,5000000.0,0,3000000,0
107,87537467707196,87537468312574,605378,-2394622,0,605.378,-2394.622,5000000.0,0,3000000,0
108,87537472707196,87537473312817,605621,-2394379,0,605.621,-2394.379,5000000.0,0,3000000,0
109,87537477707196,87537478312579,605383,-2394617,0,605.383,-2394.617,5000000.0,0,3000000,0
110,87537482707196,87537483312662,605466,-2394534,0,605.466,-2394.534,5000000.0,0,3000000,0
111,87537487707196,87537488312794,605598,-2394402,0,605.598,-2394.402,5000000.0,0,3000000,0
112,87537492707196,87537493312717,605521,-2394479,0,605.521,-2394.479,5000000.0,0,3000000,0
113,87537497707196,87537498312859,605663,-2394337,0,605.663,-2394.337,5000000.0,0,3000000,0
114,87537502707196,87537503312392,605196,-2394804,0,605.196,-2394.804,5000000.0,0,3000000,0
115,87537507707196,87537508312545,605349,-2394651,0,605.349,-2394.651,5000000.0,0,3000000,0
116,87537512707196,87537513312727,605531,-2394469,0,605.531,-2394.469,5000000.0,0,3000000,0
117,87537517707196,87537518312510,605314,-2394686,0,605.314,-2394.686,5000000.0,0,3000000,0
118,87537522707196,87537523312752,605556,-2394444,0,605.556,-2394.444,5000000.0,0,3000000,0
119,87537527707196,87537528312675,605479,-2394521,0,605.479,-2394.521,5000000.0,0,3000000,0
120,87537532707196,87537533312737,605541,-2394459,0,605.541,-2394.459,5000000.0,0,3000000,0
121,87537537707196,87537538312730,605534,-2394466,0,605.534,-2394.466,5000000.0,0,3000000,0
122,87537542707196,87537543314082,606886,-2393114,0,606.886,-2393.114,5000000.0,0,3000000,0
123,87537547707196,87537548312735,605539,-2394461,0,605.539,-2394.461,5000000.0,0,3000000,0
124,87537552707196,87537553312607,605411,-2394589,0,605.411,-2394.589,5000000.0,0,3000000,0
125,87537557707196,87537558312830,605634,-2394366,0,605.634,-2394.366,5000000.0,0,3000000,0
