job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,68245600730709,68245601345510,614801,-2385199,0,614.801,-2385.199,,0,3000000,0
1,68245605730709,68245606340079,609370,-2390630,0,609.37,-2390.63,5000000.0,0,3000000,0
2,68245610730709,68245611338799,608090,-2391910,0,608.09,-2391.91,5000000.0,0,3000000,0
3,68245615730709,68245616337398,606689,-2393311,0,606.689,-2393.311,5000000.0,0,3000000,0
4,68245620730709,68245621337788,607079,-2392921,0,607.079,-2392.921,5000000.0,0,3000000,0
5,68245625730709,68245626338227,607518,-2392482,0,607.518,-2392.482,5000000.0,0,3000000,0
6,68245630730709,68245631337277,606568,-2393432,0,606.568,-2393.432,5000000.0,0,3000000,0
7,68245635730709,68245636338037,607328,-2392672,0,607.328,-2392.672,5000000.0,0,3000000,0
8,68245640730709,68245641337056,606347,-2393653,0,606.347,-2393.653,5000000.0,0,3000000,0
9,68245645730709,68245646337536,606827,-2393173,0,606.827,-2393.173,5000000.0,0,3000000,0
10,68245650730709,68245651338125,607416,-2392584,0,607.416,-2392.584,5000000.0,0,3000000,0
11,68245655730709,68245656338005,607296,-2392704,0,607.296,-2392.704,5000000.0,0,3000000,0
12,68245660730709,68245661337224,606515,-2393485,0,606.515,-2393.485,5000000.0,0,3000000,0
13,68245665730709,68245666338274,607565,-2392435,0,607.565,-2392.435,5000000.0,0,3000000,0
14,68245670730709,68245671337463,606754,-2393246,0,606.754,-2393.246,5000000.0,0,3000000,0
15,68245675730709,68245676337793,607084,-2392916,0,607.084,-2392.916,5000000.0,0,3000000,0
16,68245680730709,68245681337083,606374,-2393626,0,606.374,-2393.626,5000000.0,0,3000000,0
17,68245685730709,68245686338102,607393,-2392607,0,607.393,-2392.607,5000000.0,0,3000000,0
18,68245690730709,68245691337581,606872,-2393128,0,606.872,-2393.128,5000000.0,0,3000000,0
19,68245695730709,68245696338211,607502,-2392498,0,607.502,-2392.498,5000000.0,0,3000000,0
20,68245700730709,68245701346951,616242,-2383758,0,616.242,-2383.758,5000000.0,0,3000000,0
21,68245705730709,68245706337820,607111,-2392889,0,607.111,-2392.889,5000000.0,0,3000000,0
22,68245710730709,68245711337730,607021,-2392979,0,607.021,-2392.979,5000000.0,0,3000000,0
23,68245715730709,68245716337489,606780,-2393220,0,606.78,-2393.22,5000000.0,0,3000000,0
24,68245720730709,68245721337769,607060,-2392940,0,607.06,-2392.94,5000000.0,0,3000000,0
25,68245725730709,68245726337419,606710,-2393290,0,606.71,-2393.29,5000000.0,0,3000000,0
26,68245730730709,68245731339108,608399,-2391601,0,608.399,-2391.601,5000000.0,0,3000000,0
27,68245735730709,68245736337997,607288,-2392712,0,607.288,-2392.712,5000000.0,0,3000000,0
28,68245740730709,68245741337697,606988,-2393012,0,606.988,-2393.012,5000000.0,0,3000000,0
29,68245745730709,68245746337077,606368,-2393632,0,606.368,-2393.632,5000000.0,0,3000000,0
30,68245750730709,68245751337686,606977,-2393023,0,606.977,-2393.023,5000000.0,0,3000000,0
