job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,57067202820691,57067203431842,611151,-2388849,0
1,57067207820691,57067208428280,607589,-2392411,0
2,57067212820691,57067213426387,605696,-2394304,0
3,57067217820691,57067218426135,605444,-2394556,0
4,57067222820691,57067223426343,605652,-2394348,0
5,57067227820691,57067228425920,605229,-2394771,0
6,57067232820691,57067233426128,605437,-2394563,0
7,57067237820691,57067238426165,605474,-2394526,0
8,57067242820691,57067243426473,605782,-2394218,0
9,57067247820691,57067248427171,606480,-2393520,0
10,57067252820691,57067253426488,605797,-2394203,0
11,57067257820691,57067258426906,606215,-2393785,0
12,57067262820691,57067263426084,605393,-2394607,0
13,57067267820691,57067268426291,605600,-2394400,0
14,57067272820691,57067273426539,605848,-2394152,0
15,57067277820691,57067278426226,605535,-2394465,0
16,57067282820691,57067283426884,606193,-2393807,0
17,57067287820691,57067288426392,605701,-2394299,0
18,57067292820691,57067293426349,605658,-2394342,0
19,57067297820691,57067298426487,605796,-2394204,0
20,57067302820691,57067303426285,605594,-2394406,0
21,57067307820691,57067308426172,605481,-2394519,0
22,57067312820691,57067313429330,608639,-2391361,0
23,57067317820691,57067318426288,605597,-2394403,0
24,57067322820691,57067323426295,605604,-2394396,0
25,57067327820691,57067328426243,605552,-2394448,0
26,57067332820691,57067333426440,605749,-2394251,0
27,57067337820691,57067338426348,605657,-2394343,0
28,57067342820691,57067343426196,605505,-2394495,0
29,57067347820691,57067348426373,605682,-2394318,0
30,57067352820691,57067353426201,605510,-2394490,0
31,57067357820691,57067358426268,605577,-2394423,0
32,57067362820691,57067363426366,605675,-2394325,0
33,57067367820691,57067368426194,605503,-2394497,0
34,57067372820691,57067373426261,605570,-2394430,0
35,57067377820691,57067378426179,605488,-2394512,0
36,57067382820691,57067383426197,605506,-2394494,0
37,57067387820691,57067388426165,605474,-2394526,0
38,57067392820691,57067393426412,605721,-2394279,0
39,57067397820691,57067398426330,605639,-2394361,0
40,57067402820691,57067403426547,605856,-2394144,0
41,57067407820691,57067408426175,605484,-2394516,0
42,57067412820691,57067413426312,605621,-2394379,0
43,57067417820691,57067418428860,608169,-2391831,0
