job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,78508993280749,78508993892338,611589,-2388411,0
1,78508998280749,78508998884724,603975,-2396025,0
2,78509003280749,78509003884160,603411,-2396589,0
3,78509008280749,78509008884756,604007,-2395993,0
4,78509013280749,78509013884683,603934,-2396066,0
5,78509018280749,78509018884039,603290,-2396710,0
6,78509023280749,78509023884095,603346,-2396654,0
7,78509028280749,78509028884121,603372,-2396628,0
8,78509033280749,78509033883967,603218,-2396782,0
9,78509038280749,78509038884223,603474,-2396526,0
10,78509043280749,78509043884359,603610,-2396390,0
11,78509048280749,78509048885195,604446,-2395554,0
12,78509053280749,78509053885541,604792,-2395208,0
13,78509058280749,78509058884338,603589,-2396411,0
14,78509063280749,78509063885034,604285,-2395715,0
15,78509068280749,78509068885480,604731,-2395269,0
16,78509073280749,78509073884276,603527,-2396473,0
17,78509078280749,78509078884342,603593,-2396407,0
18,78509083280749,78509083884248,603499,-2396501,0
19,78509088280749,78509088884444,603695,-2396305,0
20,78509093280749,78509093884520,603771,-2396229,0
21,78509098280749,78509098884287,603538,-2396462,0
22,78509103280749,78509103884313,603564,-2396436,0
23,78509108280749,78509108884269,603520,-2396480,0
24,78509113280749,78509113884255,603506,-2396494,0
25,78509118280749,78509118884001,603252,-2396748,0
26,78509123280749,78509123884157,603408,-2396592,0
27,78509128280749,78509128883993,603244,-2396756,0
28,78509133280749,78509133884309,603560,-2396440,0
29,78509138280749,78509138884966,604217,-2395783,0
30,78509143280749,78509143884322,603573,-2396427,0
31,78509148280749,78509148884258,603509,-2396491,0
32,78509153280749,78509153884014,603265,-2396735,0
33,78509158280749,78509158883970,603221,-2396779,0
34,78509163280749,78509163885096,604347,-2395653,0
35,78509168280749,78509168884852,604103,-2395897,0
36,78509173280749,78509173885468,604719,-2395281,0
37,78509178280749,78509178884034,603285,-2396715,0
38,78509183280749,78509183884380,603631,-2396369,0
39,78509188280749,78509188884237,603488,-2396512,0
40,78509193280749,78509193884143,603394,-2396606,0
41,78509198280749,78509198884119,603370,-2396630,0
42,78509203280749,78509203886455,605706,-2394294,0
43,78509208280749,78509208883991,603242,-2396758,0
44,78509213280749,78509213885067,604318,-2395682,0
45,78509218280749,78509218885123,604374,-2395626,0
46,78509223280749,78509223884329,603580,-2396420,0
47,78509228280749,78509228884075,603326,-2396674,0
48,78509233280749,78509233884281,603532,-2396468,0
49,78509238280749,78509238884928,604179,-2395821,0
50,78509243280749,78509243884104,603355,-2396645,0
51,78509248280749,78509248884200,603451,-2396549,0
52,78509253280749,78509253884406,603657,-2396343,0
53,78509258280749,78509258885402,604653,-2395347,0
54,78509263280749,78509263884208,603459,-2396541,0
55,78509268280749,78509268884884,604135,-2395865,0
56,78509273280749,78509273884200,603451,-2396549,0
57,78509278280749,78509278884456,603707,-2396293,0
58,78509283280749,78509283886232,605483,-2394517,0
59,78509288280749,78509288884209,603460,-2396540,0
60,78509293280749,78509293884135,603386,-2396614,0
61,78509298280749,78509298884611,603862,-2396138,0
62,78509303280749,78509303884117,603368,-2396632,0
63,78509308280749,78509308886323,605574,-2394426,0
64,78509313280749,78509313886309,605560,-2394440,0
65,78509318280749,78509318883975,603226,-2396774,0
66,78509323280749,78509323885041,604292,-2395708,0
67,78509328280749,78509328884997,604248,-2395752,0
68,78509333280749,78509333884314,603565,-2396435,0
69,78509338280749,78509338884330,603581,-2396419,0
70,78509343280749,78509343885036,604287,-2395713,0
71,78509348280749,78509348884022,603273,-2396727,0
72,78509353280749,78509353883918,603169,-2396831,0
73,78509358280749,78509358884344,603595,-2396405,0
74,78509363280749,78509363885220,604471,-2395529,0
75,78509368280749,78509368884386,603637,-2396363,0
76,78509373280749,78509373884563,603814,-2396186,0
