job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,37742635671598,37742636284846,613248,-2386752,0
1,37742640671598,37742641278332,606734,-2393266,0
2,37742645671598,37742646277258,605660,-2394340,0
3,37742650671598,37742651277164,605566,-2394434,0
4,37742655671598,37742656277120,605522,-2394478,0
5,37742660671598,37742661277216,605618,-2394382,0
6,37742665671598,37742666277312,605714,-2394286,0
7,37742670671598,37742671276958,605360,-2394640,0
8,37742675671598,37742676277264,605666,-2394334,0
9,37742680671598,37742681277121,605523,-2394477,0
10,37742685671598,37742686276997,605399,-2394601,0
11,37742690671598,37742691277183,605585,-2394415,0
12,37742695671598,37742696277139,605541,-2394459,0
13,37742700671598,37742701276905,605307,-2394693,0
14,37742705671598,37742706276901,605303,-2394697,0
15,37742710671598,37742711277137,605539,-2394461,0
16,37742715671598,37742716277093,605495,-2394505,0
17,37742720671598,37742721277239,605641,-2394359,0
18,37742725671598,37742726277085,605487,-2394513,0
19,37742730671598,37742731277411,605813,-2394187,0
20,37742735671598,37742736277068,605470,-2394530,0
21,37742740671598,37742741277014,605416,-2394584,0
22,37742745671598,37742746277050,605452,-2394548,0
23,37742750671598,37742751277156,605558,-2394442,0
24,37742755671598,37742756277092,605494,-2394506,0
25,37742760671598,37742761276948,605350,-2394650,0
26,37742765671598,37742766277004,605406,-2394594,0
27,37742770671598,37742771277360,605762,-2394238,0
28,37742775671598,37742776277146,605548,-2394452,0
29,37742780671598,37742781277082,605484,-2394516,0
30,37742785671598,37742786276908,605310,-2394690,0
31,37742790671598,37742791277155,605557,-2394443,0
32,37742795671598,37742796276931,605333,-2394667,0
33,37742800671598,37742801277257,605659,-2394341,0
34,37742805671598,37742806276993,605395,-2394605,0
35,37742810671598,37742811277279,605681,-2394319,0
36,37742815671598,37742816277145,605547,-2394453,0
37,37742820671598,37742821277321,605723,-2394277,0
38,37742825671598,37742826277527,605929,-2394071,0
39,37742830671598,37742831277163,605565,-2394435,0
40,37742835671598,37742836276959,605361,-2394639,0
41,37742840671598,37742841277035,605437,-2394563,0
42,37742845671598,37742846276771,605173,-2394827,0
