job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,76393514675596,76393515277956,602360,-2397640,0
1,76393519675596,76393520275822,600226,-2399774,0
2,76393524675596,76393525274508,598912,-2401088,0
3,76393529675596,76393530275365,599769,-2400231,0
4,76393534675596,76393535275031,599435,-2400565,0
5,76393539675596,76393540275467,599871,-2400129,0
6,76393544675596,76393545275273,599677,-2400323,0
7,76393549675596,76393550274769,599173,-2400827,0
8,76393554675596,76393555275165,599569,-2400431,0
9,76393559675596,76393560275531,599935,-2400065,0
10,76393564675596,76393565275167,599571,-2400429,0
11,76393569675596,76393570274853,599257,-2400743,0
12,76393574675596,76393575275529,599933,-2400067,0
13,76393579675596,76393580275246,599650,-2400350,0
14,76393584675596,76393585275662,600066,-2399934,0
15,76393589675596,76393590274808,599212,-2400788,0
16,76393594675596,76393595274784,599188,-2400812,0
17,76393599675596,76393600274550,598954,-2401046,0
18,76393604675596,76393605275056,599460,-2400540,0
19,76393609675596,76393610275232,599636,-2400364,0
20,76393614675596,76393615278348,602752,-2397248,0
21,76393619675596,76393620275324,599728,-2400272,0
22,76393624675596,76393625275000,599404,-2400596,0
23,76393629675596,76393630274856,599260,-2400740,0
24,76393634675596,76393635275232,599636,-2400364,0
25,76393639675596,76393640274738,599142,-2400858,0
26,76393644675596,76393645274875,599279,-2400721,0
27,76393649675596,76393650275031,599435,-2400565,0
28,76393654675596,76393655275127,599531,-2400469,0
29,76393659675596,76393660274333,598737,-2401263,0
30,76393664675596,76393665275249,599653,-2400347,0
31,76393669675596,76393670275435,599839,-2400161,0
32,76393674675596,76393675275261,599665,-2400335,0
33,76393679675596,76393680275187,599591,-2400409,0
34,76393684675596,76393685275173,599577,-2400423,0
35,76393689675596,76393690275140,599544,-2400456,0
36,76393694675596,76393695275296,599700,-2400300,0
37,76393699675596,76393700275142,599546,-2400454,0
38,76393704675596,76393705275398,599802,-2400198,0
39,76393709675596,76393710275274,599678,-2400322,0
40,76393714675596,76393715275490,599894,-2400106,0
41,76393719675596,76393720277896,602300,-2397700,0
42,76393724675596,76393725274572,598976,-2401024,0
43,76393729675596,76393730274498,598902,-2401098,0
44,76393734675596,76393735274964,599368,-2400632,0
45,76393739675596,76393740274581,598985,-2401015,0
46,76393744675596,76393745275377,599781,-2400219,0
47,76393749675596,76393750275043,599447,-2400553,0
48,76393754675596,76393755274889,599293,-2400707,0
49,76393759675596,76393760275455,599859,-2400141,0
50,76393764675596,76393765275171,599575,-2400425,0
51,76393769675596,76393770275477,599881,-2400119,0
52,76393774675596,76393775275563,599967,-2400033,0
53,76393779675596,76393780275139,599543,-2400457,0
54,76393784675596,76393785275715,600119,-2399881,0
55,76393789675596,76393790274461,598865,-2401135,0
56,76393794675596,76393795274867,599271,-2400729,0
57,76393799675596,76393800275194,599598,-2400402,0
58,76393804675596,76393805274780,599184,-2400816,0
59,76393809675596,76393810274886,599290,-2400710,0
60,76393814675596,76393815274172,598576,-2401424,0
61,76393819675596,76393820276098,600502,-2399498,0
62,76393824675596,76393825274324,598728,-2401272,0
63,76393829675596,76393830275090,599494,-2400506,0
64,76393834675596,76393835274976,599380,-2400620,0
65,76393839675596,76393840274232,598636,-2401364,0
66,76393844675596,76393845275458,599862,-2400138,0
67,76393849675596,76393850274704,599108,-2400892,0
68,76393854675596,76393855274380,598784,-2401216,0
69,76393859675596,76393860274637,599041,-2400959,0
70,76393864675596,76393865274663,599067,-2400933,0
71,76393869675596,76393870274649,599053,-2400947,0
72,76393874675596,76393875274695,599099,-2400901,0
73,76393879675596,76393880274321,598725,-2401275,0
74,76393884675596,76393885274297,598701,-2401299,0
75,76393889675596,76393890274553,598957,-2401043,0
76,76393894675596,76393895275479,599883,-2400117,0
