job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,72288943604353,72288944218734,614381,-2385619,0
1,72288948604353,72288949213951,609598,-2390402,0
2,72288953604353,72288954211268,606915,-2393085,0
3,72288958604353,72288959212365,608012,-2391988,0
4,72288963604353,72288964211273,606920,-2393080,0
5,72288968604353,72288969212209,607856,-2392144,0
6,72288973604353,72288974210977,606624,-2393376,0
7,72288978604353,72288979212584,608231,-2391769,0
8,72288983604353,72288984211321,606968,-2393032,0
9,72288988604353,72288989211048,606695,-2393305,0
10,72288993604353,72288994211305,606952,-2393048,0
11,72288998604353,72288999211932,607579,-2392421,0
12,72289003604353,72289004211080,606727,-2393273,0
13,72289008604353,72289009211237,606884,-2393116,0
14,72289013604353,72289014211154,606801,-2393199,0
15,72289018604353,72289019211511,607158,-2392842,0
16,72289023604353,72289024212658,608305,-2391695,0
17,72289028604353,72289029211675,607322,-2392678,0
18,72289033604353,72289034211102,606749,-2393251,0
19,72289038604353,72289039211220,606867,-2393133,0
20,72289043604353,72289044218587,614234,-2385766,0
21,72289048604353,72289049211234,606881,-2393119,0
22,72289053604353,72289054211461,607108,-2392892,0
23,72289058604353,72289059211378,607025,-2392975,0
24,72289063604353,72289064210845,606492,-2393508,0
25,72289068604353,72289069211963,607610,-2392390,0
26,72289073604353,72289074212169,607816,-2392184,0
27,72289078604353,72289079212217,607864,-2392136,0
28,72289083604353,72289084212574,608221,-2391779,0
29,72289088604353,72289089211211,606858,-2393142,0
30,72289093604353,72289094211388,607035,-2392965,0
31,72289098604353,72289099212465,608112,-2391888,0
32,72289103604353,72289104211512,607159,-2392841,0
33,72289108604353,72289109211939,607586,-2392414,0
34,72289113604353,72289114212767,608414,-2391586,0
35,72289118604353,72289119211664,607311,-2392689,0
36,72289123604353,72289124211261,606908,-2393092,0
37,72289128604353,72289129211808,607455,-2392545,0
38,72289133604353,72289134213295,608942,-2391058,0
39,72289138604353,72289139211072,606719,-2393281,0
40,72289143604353,72289144211460,607107,-2392893,0
41,72289148604353,72289149214377,610024,-2389976,0
42,72289153604353,72289154212104,607751,-2392249,0
43,72289158604353,72289159212511,608158,-2391842,0
44,72289163604353,72289164211558,607205,-2392795,0
45,72289168604353,72289169211695,607342,-2392658,0
46,72289173604353,72289174211682,607329,-2392671,0
47,72289178604353,72289179211589,607236,-2392764,0
48,72289183604353,72289184212056,607703,-2392297,0
49,72289188604353,72289189211724,607371,-2392629,0
50,72289193604353,72289194211021,606668,-2393332,0
51,72289198604353,72289199211388,607035,-2392965,0
52,72289203604353,72289204212005,607652,-2392348,0
53,72289208604353,72289209211032,606679,-2393321,0
54,72289213604353,72289214211439,607086,-2392914,0
55,72289218604353,72289219211527,607174,-2392826,0
56,72289223604353,72289224211384,607031,-2392969,0
57,72289228604353,72289229211171,606818,-2393182,0
