job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,40274436165024,40274436778938,613914,-2386086,0
1,40274441165024,40274441771260,606236,-2393764,0
2,40274446165024,40274446770853,605829,-2394171,0
3,40274451165024,40274451770765,605741,-2394259,0
4,40274456165024,40274456771807,606783,-2393217,0
5,40274461165024,40274461770520,605496,-2394504,0
6,40274466165024,40274466770512,605488,-2394512,0
7,40274471165024,40274471770585,605561,-2394439,0
8,40274476165024,40274476770647,605623,-2394377,0
9,40274481165024,40274481770459,605435,-2394565,0
10,40274486165024,40274486771511,606487,-2393513,0
11,40274491165024,40274491770844,605820,-2394180,0
12,40274496165024,40274496770666,605642,-2394358,0
13,40274501165024,40274501770619,605595,-2394405,0
14,40274506165024,40274506771051,606027,-2393973,0
15,40274511165024,40274511772643,607619,-2392381,0
16,40274516165024,40274516771006,605982,-2394018,0
17,40274521165024,40274521770538,605514,-2394486,0
18,40274526165024,40274526771301,606277,-2393723,0
19,40274531165024,40274531770613,605589,-2394411,0
20,40274536165024,40274536770495,605471,-2394529,0
21,40274541165024,40274541771258,606234,-2393766,0
22,40274546165024,40274546771540,606516,-2393484,0
23,40274551165024,40274551770553,605529,-2394471,0
24,40274556165024,40274556770565,605541,-2394459,0
25,40274561165024,40274561771397,606373,-2393627,0
26,40274566165024,40274566771549,606525,-2393475,0
27,40274571165024,40274571770642,605618,-2394382,0
28,40274576165024,40274576771595,606571,-2393429,0
29,40274581165024,40274581770567,605543,-2394457,0
30,40274586165024,40274586770439,605415,-2394585,0
31,40274591165024,40274591770521,605497,-2394503,0
32,40274596165024,40274596770364,605340,-2394660,0
33,40274601165024,40274601770626,605602,-2394398,0
34,40274606165024,40274606771719,606695,-2393305,0
35,40274611165024,40274611770691,605667,-2394333,0
36,40274616165024,40274616770623,605599,-2394401,0
37,40274621165024,40274621770466,605442,-2394558,0
38,40274626165024,40274626770558,605534,-2394466,0
39,40274631165024,40274631770591,605567,-2394433,0
40,40274636165024,40274636770353,605329,-2394671,0
41,40274641165024,40274641770515,605491,-2394509,0
42,40274646165024,40274646770548,605524,-2394476,0
43,40274651165024,40274651771580,606556,-2393444,0
44,40274656165024,40274656771503,606479,-2393521,0
45,40274661165024,40274661770595,605571,-2394429,0
46,40274666165024,40274666770597,605573,-2394427,0
47,40274671165024,40274671771559,606535,-2393465,0
48,40274676165024,40274676770412,605388,-2394612,0
49,40274681165024,40274681771694,606670,-2393330,0
50,40274686165024,40274686771377,606353,-2393647,0
51,40274691165024,40274691770579,605555,-2394445,0
52,40274696165024,40274696771451,606427,-2393573,0
53,40274701165024,40274701770904,605880,-2394120,0
54,40274706165024,40274706770586,605562,-2394438,0
55,40274711165024,40274711772529,607505,-2392495,0
56,40274716165024,40274716770721,605697,-2394303,0
57,40274721165024,40274721771183,606159,-2393841,0
58,40274726165024,40274726770716,605692,-2394308,0
59,40274731165024,40274731771128,606104,-2393896,0
60,40274736165024,40274736770631,605607,-2394393,0
61,40274741165024,40274741770703,605679,-2394321,0
62,40274746165024,40274746770645,605621,-2394379,0
63,40274751165024,40274751770447,605423,-2394577,0
64,40274756165024,40274756770550,605526,-2394474,0
65,40274761165024,40274761770613,605589,-2394411,0
66,40274766165024,40274766771505,606481,-2393519,0
67,40274771165024,40274771770647,605623,-2394377,0
68,40274776165024,40274776770629,605605,-2394395,0
69,40274781165024,40274781771402,606378,-2393622,0
70,40274786165024,40274786770884,605860,-2394140,0
71,40274791165024,40274791771107,606083,-2393917,0
72,40274796165024,40274796770369,605345,-2394655,0
73,40274801165024,40274801770621,605597,-2394403,0
74,40274806165024,40274806771594,606570,-2393430,0
75,40274811165024,40274811770486,605462,-2394538,0
76,40274816165024,40274816770789,605765,-2394235,0
77,40274821165024,40274821770641,605617,-2394383,0
78,40274826165024,40274826771073,606049,-2393951,0
79,40274831165024,40274831770596,605572,-2394428,0
80,40274836165024,40274836770698,605674,-2394326,0
81,40274841165024,40274841771521,606497,-2393503,0
82,40274846165024,40274846771543,606519,-2393481,0
83,40274851165024,40274851771315,606291,-2393709,0
84,40274856165024,40274856770547,605523,-2394477,0
85,40274861165024,40274861771600,606576,-2393424,0
86,40274866165024,40274866771662,606638,-2393362,0
87,40274871165024,40274871771595,606571,-2393429,0
88,40274876165024,40274876770547,605523,-2394477,0
89,40274881165024,40274881770559,605535,-2394465,0
90,40274886165024,40274886770552,605528,-2394472,0
91,40274891165024,40274891771524,606500,-2393500,0
92,40274896165024,40274896770697,605673,-2394327,0
93,40274901165024,40274901771459,606435,-2393565,0
94,40274906165024,40274906771381,606357,-2393643,0
95,40274911165024,40274911770494,605470,-2394530,0
96,40274916165024,40274916771596,606572,-2393428,0
97,40274921165024,40274921770719,605695,-2394305,0
98,40274926165024,40274926771531,606507,-2393493,0
99,40274931165024,40274931770543,605519,-2394481,0
100,40274936165024,40274936770616,605592,-2394408,0
101,40274941165024,40274941771448,606424,-2393576,0
102,40274946165024,40274946771261,606237,-2393763,0
103,40274951165024,40274951770623,605599,-2394401,0
104,40274956165024,40274956771815,606791,-2393209,0
105,40274961165024,40274961771458,606434,-2393566,0
106,40274966165024,40274966770520,605496,-2394504,0
107,40274971165024,40274971770502,605478,-2394522,0
108,40274976165024,40274976771535,606511,-2393489,0
109,40274981165024,40274981770557,605533,-2394467,0
110,40274986165024,40274986771839,606815,-2393185,0
111,40274991165024,40274991770562,605538,-2394462,0
112,40274996165024,40274996771474,606450,-2393550,0
113,40275001165024,40275001771117,606093,-2393907,0
114,40275006165024,40275006771309,606285,-2393715,0
115,40275011165024,40275011771491,606467,-2393533,0
116,40275016165024,40275016771004,605980,-2394020,0
117,40275021165024,40275021771006,605982,-2394018,0
118,40275026165024,40275026771039,606015,-2393985,0
119,40275031165024,40275031771331,606307,-2393693,0
120,40275036165024,40275036771233,606209,-2393791,0
121,40275041165024,40275041770556,605532,-2394468,0
122,40275046165024,40275046771468,606444,-2393556,0
123,40275051165024,40275051771830,606806,-2393194,0
124,40275056165024,40275056771013,605989,-2394011,0
125,40275061165024,40275061770525,605501,-2394499,0
126,40275066165024,40275066771077,606053,-2393947,0
127,40275071165024,40275071770580,605556,-2394444,0
128,40275076165024,40275076770492,605468,-2394532,0
129,40275081165024,40275081772565,607541,-2392459,0
130,40275086165024,40275086771537,606513,-2393487,0
131,40275091165024,40275091771099,606075,-2393925,0
132,40275096165024,40275096771562,606538,-2393462,0
133,40275101165024,40275101771474,606450,-2393550,0
134,40275106165024,40275106770686,605662,-2394338,0
135,40275111165024,40275111771568,606544,-2393456,0
136,40275116165024,40275116770611,605587,-2394413,0
137,40275121165024,40275121771403,606379,-2393621,0
138,40275126165024,40275126770586,605562,-2394438,0
139,40275131165024,40275131771108,606084,-2393916,0
140,40275136165024,40275136771370,606346,-2393654,0
141,40275141165024,40275141771233,606209,-2393791,0
142,40275146165024,40275146770655,605631,-2394369,0
143,40275151165024,40275151771037,606013,-2393987,0
144,40275156165024,40275156770670,605646,-2394354,0
145,40275161165024,40275161770542,605518,-2394482,0
146,40275166165024,40275166770554,605530,-2394470,0
147,40275171165024,40275171770416,605392,-2394608,0
148,40275176165024,40275176771499,606475,-2393525,0
149,40275181165024,40275181771501,606477,-2393523,0
150,40275186165024,40275186770514,605490,-2394510,0
151,40275191165024,40275191771406,606382,-2393618,0
152,40275196165024,40275196770458,605434,-2394566,0
153,40275201165024,40275201770691,605667,-2394333,0
154,40275206165024,40275206770563,605539,-2394461,0
155,40275211165024,40275211770445,605421,-2394579,0
156,40275216165024,40275216771457,606433,-2393567,0
157,40275221165024,40275221772680,607656,-2392344,0
158,40275226165024,40275226771373,606349,-2393651,0
159,40275231165024,40275231770435,605411,-2394589,0
160,40275236165024,40275236770447,605423,-2394577,0
161,40275241165024,40275241770709,605685,-2394315,0
162,40275246165024,40275246771742,606718,-2393282,0
163,40275251165024,40275251770584,605560,-2394440,0
164,40275256165024,40275256770676,605652,-2394348,0
165,40275261165024,40275261770519,605495,-2394505,0
166,40275266165024,40275266770691,605667,-2394333,0
167,40275271165024,40275271770524,605500,-2394500,0
168,40275276165024,40275276770406,605382,-2394618,0
169,40275281165024,40275281770468,605444,-2394556,0
170,40275286165024,40275286770520,605496,-2394504,0
171,40275291165024,40275291771713,606689,-2393311,0
172,40275296165024,40275296770635,605611,-2394389,0
173,40275301165024,40275301770667,605643,-2394357,0
174,40275306165024,40275306770800,605776,-2394224,0
