job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,216042336572021,216042337230078,658057,-2341943,0
1,216042341572021,216042342229250,657229,-2342771,0
2,216042346572021,216042347228512,656491,-2343509,0
3,216042351572021,216042352228663,656642,-2343358,0
4,216042356572021,216042357228545,656524,-2343476,0
5,216042361572021,216042362228527,656506,-2343494,0
6,216042366572021,216042367228579,656558,-2343442,0
7,216042371572021,216042372228591,656570,-2343430,0
8,216042376572021,216042377228382,656361,-2343639,0
9,216042381572021,216042382228344,656323,-2343677,0
10,216042386572021,216042387228366,656345,-2343655,0
11,216042391572021,216042392228408,656387,-2343613,0
12,216042396572021,216042397228570,656549,-2343451,0
13,216042401572021,216042402228431,656410,-2343590,0
14,216042406572021,216042407228633,656612,-2343388,0
15,216042411572021,216042412228385,656364,-2343636,0
16,216042416572021,216042417228447,656426,-2343574,0
17,216042421572021,216042422228219,656198,-2343802,0
18,216042426572021,216042427228401,656380,-2343620,0
19,216042431572021,216042432228502,656481,-2343519,0
20,216042436572021,216042437230644,658623,-2341377,0
21,216042441572021,216042442228456,656435,-2343565,0
22,216042446572021,216042447228448,656427,-2343573,0
23,216042451572021,216042452228470,656449,-2343551,0
24,216042456572021,216042457228312,656291,-2343709,0
25,216042461572021,216042462228273,656252,-2343748,0
26,216042466572021,216042467228355,656334,-2343666,0
27,216042471572021,216042472228327,656306,-2343694,0
28,216042476572021,216042477228589,656568,-2343432,0
29,216042481572021,216042482228620,656599,-2343401,0
30,216042486572021,216042487228372,656351,-2343649,0
31,216042491572021,216042492228514,656493,-2343507,0
32,216042496572021,216042497228636,656615,-2343385,0
33,216042501572021,216042502228378,656357,-2343643,0
34,216042506572021,216042507228539,656518,-2343482,0
35,216042511572021,216042512228721,656700,-2343300,0
36,216042516572021,216042517228453,656432,-2343568,0
37,216042521572021,216042522228435,656414,-2343586,0
38,216042526572021,216042527228287,656266,-2343734,0
39,216042531572021,216042532228159,656138,-2343862,0
40,216042536572021,216042537230240,658219,-2341781,0
41,216042541572021,216042542228412,656391,-2343609,0
42,216042546572021,216042547228524,656503,-2343497,0
43,216042551572021,216042552228366,656345,-2343655,0
44,216042556572021,216042557228468,656447,-2343553,0
45,216042561572021,216042562228530,656509,-2343491,0
46,216042566572021,216042567228441,656420,-2343580,0
47,216042571572021,216042572228253,656232,-2343768,0
48,216042576572021,216042577228625,656604,-2343396,0
49,216042581572021,216042582228557,656536,-2343464,0
50,216042586572021,216042587228428,656407,-2343593,0
51,216042591572021,216042592228521,656500,-2343500,0
52,216042596572021,216042597228412,656391,-2343609,0
53,216042601572021,216042602228354,656333,-2343667,0
54,216042606572021,216042607228326,656305,-2343695,0
55,216042611572021,216042612228558,656537,-2343463,0
56,216042616572021,216042617228359,656338,-2343662,0
57,216042621572021,216042622228251,656230,-2343770,0
58,216042626572021,216042627228253,656232,-2343768,0
59,216042631572021,216042632228555,656534,-2343466,0
60,216042636572021,216042637230627,658606,-2341394,0
61,216042641572021,216042642228508,656487,-2343513,0
62,216042646572021,216042647228680,656659,-2343341,0
63,216042651572021,216042652228662,656641,-2343359,0
64,216042656572021,216042657228414,656393,-2343607,0
65,216042661572021,216042662228176,656155,-2343845,0
66,216042666572021,216042667228438,656417,-2343583,0
67,216042671572021,216042672228479,656458,-2343542,0
68,216042676572021,216042677228471,656450,-2343550,0
69,216042681572021,216042682228523,656502,-2343498,0
70,216042686572021,216042687228525,656504,-2343496,0
71,216042691572021,216042692228477,656456,-2343544,0
72,216042696572021,216042697228519,656498,-2343502,0
73,216042701572021,216042702228390,656369,-2343631,0
74,216042706572021,216042707228402,656381,-2343619,0
75,216042711572021,216042712228334,656313,-2343687,0
76,216042716572021,216042717228386,656365,-2343635,0
77,216042721572021,216042722228537,656516,-2343484,0
78,216042726572021,216042727228509,656488,-2343512,0
79,216042731572021,216042732228511,656490,-2343510,0
80,216042736572021,216042737230013,657992,-2342008,0
81,216042741572021,216042742228295,656274,-2343726,0
82,216042746572021,216042747228717,656696,-2343304,0
83,216042751572021,216042752228328,656307,-2343693,0
84,216042756572021,216042757228450,656429,-2343571,0
85,216042761572021,216042762228332,656311,-2343689,0
86,216042766572021,216042767228414,656393,-2343607,0
87,216042771572021,216042772228396,656375,-2343625,0
88,216042776572021,216042777228597,656576,-2343424,0
89,216042781572021,216042782228269,656248,-2343752,0
90,216042786572021,216042787218121,646100,-2353900,0
91,216042791572021,216042792228183,656162,-2343838,0
92,216042796572021,216042797228265,656244,-2343756,0
93,216042801572021,216042802228176,656155,-2343845,0
94,216042806572021,216042807228268,656247,-2343753,0
95,216042811572021,216042812228230,656209,-2343791,0
96,216042816572021,216042817228312,656291,-2343709,0
97,216042821572021,216042822228344,656323,-2343677,0
