job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,204324633191975,204324633848384,656409,-2343591,0
1,204324638191975,204324638847596,655621,-2344379,0
2,204324643191975,204324643847328,655353,-2344647,0
3,204324648191975,204324648847009,655034,-2344966,0
4,204324653191975,204324653847021,655046,-2344954,0
5,204324658191975,204324658846963,654988,-2345012,0
6,204324663191975,204324663847034,655059,-2344941,0
7,204324668191975,204324668846886,654911,-2345089,0
8,204324673191975,204324673846958,654983,-2345017,0
9,204324678191975,204324678846960,654985,-2345015,0
10,204324683191975,204324683846891,654916,-2345084,0
11,204324688191975,204324688847033,655058,-2344942,0
12,204324693191975,204324693846925,654950,-2345050,0
13,204324698191975,204324698847046,655071,-2344929,0
14,204324703191975,204324703846878,654903,-2345097,0
15,204324708191975,204324708846940,654965,-2345035,0
16,204324713191975,204324713847062,655087,-2344913,0
17,204324718191975,204324718846643,654668,-2345332,0
18,204324723191975,204324723846985,655010,-2344990,0
19,204324728191975,204324728847047,655072,-2344928,0
20,204324733191975,204324733846908,654933,-2345067,0
21,204324738191975,204324738847000,655025,-2344975,0
22,204324743191975,204324743847072,655097,-2344903,0
23,204324748191975,204324748847094,655119,-2344881,0
24,204324753191975,204324753847005,655030,-2344970,0
25,204324758191975,204324758846817,654842,-2345158,0
26,204324763191975,204324763846939,654964,-2345036,0
27,204324768191975,204324768846990,655015,-2344985,0
28,204324773191975,204324773847052,655077,-2344923,0
29,204324778191975,204324778846894,654919,-2345081,0
30,204324783191975,204324783846936,654961,-2345039,0
31,204324788191975,204324788847007,655032,-2344968,0
32,204324793191975,204324793846959,654984,-2345016,0
33,204324798191975,204324798846971,654996,-2345004,0
34,204324803191975,204324803847022,655047,-2344953,0
35,204324808191975,204324808846844,654869,-2345131,0
36,204324813191975,204324813846926,654951,-2345049,0
37,204324818191975,204324818846718,654743,-2345257,0
38,204324823191975,204324823846829,654854,-2345146,0
39,204324828191975,204324828847001,655026,-2344974,0
40,204324833191975,204324833846993,655018,-2344982,0
41,204324838191975,204324838846924,654949,-2345051,0
42,204324843191975,204324843846816,654841,-2345159,0
43,204324848191975,204324848846818,654843,-2345157,0
44,204324853191975,204324853846989,655014,-2344986,0
45,204324858191975,204324858846771,654796,-2345204,0
46,204324863191975,204324863846803,654828,-2345172,0
47,204324868191975,204324868846815,654840,-2345160,0
48,204324873191975,204324873846776,654801,-2345199,0
49,204324878191975,204324878846978,655003,-2344997,0
50,204324883191975,204324883846950,654975,-2345025,0
51,204324888191975,204324888847031,655056,-2344944,0
52,204324893191975,204324893846803,654828,-2345172,0
53,204324898191975,204324898846725,654750,-2345250,0
54,204324903191975,204324903846707,654732,-2345268,0
55,204324908191975,204324908846908,654933,-2345067,0
56,204324913191975,204324913846970,654995,-2345005,0
57,204324918191975,204324918846772,654797,-2345203,0
58,204324923191975,204324923846983,655008,-2344992,0
59,204324928191975,204324928846865,654890,-2345110,0
60,204324933191975,204324933846817,654842,-2345158,0
61,204324938191975,204324938846879,654904,-2345096,0
62,204324943191975,204324943846770,654795,-2345205,0
63,204324948191975,204324948846672,654697,-2345303,0
64,204324953191975,204324953846664,654689,-2345311,0
65,204324958191975,204324958846855,654880,-2345120,0
66,204324963191975,204324963846997,655022,-2344978,0
67,204324968191975,204324968846929,654954,-2345046,0
68,204324973191975,204324973846841,654866,-2345134,0
69,204324978191975,204324978846862,654887,-2345113,0
70,204324983191975,204324983846944,654969,-2345031,0
71,204324988191975,204324988846816,654841,-2345159,0
72,204324993191975,204324993846987,655012,-2344988,0
73,204324998191975,204324998846889,654914,-2345086,0
74,204325003191975,204325003846761,654786,-2345214,0
75,204325008191975,204325008846902,654927,-2345073,0
76,204325013191975,204325013846834,654859,-2345141,0
77,204325018191975,204325018846966,654991,-2345009,0
78,204325023191975,204325023846948,654973,-2345027,0
79,204325028191975,204325028846869,654894,-2345106,0
80,204325033191975,204325033846851,654876,-2345124,0
81,204325038191975,204325038846843,654868,-2345132,0
82,204325043191975,204325043847074,655099,-2344901,0
83,204325048191975,204325048846996,655021,-2344979,0
84,204325053191975,204325053846888,654913,-2345087,0
85,204325058191975,204325058846920,654945,-2345055,0
86,204325063191975,204325063846891,654916,-2345084,0
87,204325068191975,204325068847003,655028,-2344972,0
88,204325073191975,204325073846945,654970,-2345030,0
89,204325078191975,204325078846866,654891,-2345109,0
90,204325083191975,204325083847018,655043,-2344957,0
91,204325088191975,204325088846900,654925,-2345075,0
92,204325093191975,204325093846762,654787,-2345213,0
93,204325098191975,204325098846873,654898,-2345102,0
94,204325103191975,204325103846895,654920,-2345080,0
95,204325108191975,204325108846697,654722,-2345278,0
96,204325113191975,204325113846779,654804,-2345196,0
97,204325118191975,204325118846850,654875,-2345125,0
98,204325123191975,204325123846772,654797,-2345203,0
99,204325128191975,204325128846604,654629,-2345371,0
100,204325133191975,204325133846806,654831,-2345169,0
101,204325138191975,204325138846837,654862,-2345138,0
102,204325143191975,204325143846719,654744,-2345256,0
103,204325148191975,204325148846941,654966,-2345034,0
104,204325153191975,204325153846822,654847,-2345153,0
105,204325158191975,204325158846964,654989,-2345011,0
106,204325163191975,204325163846806,654831,-2345169,0
107,204325168191975,204325168846788,654813,-2345187,0
108,204325173191975,204325173846849,654874,-2345126,0
109,204325178191975,204325178846911,654936,-2345064,0
110,204325183191975,204325183846843,654868,-2345132,0
111,204325188191975,204325188846854,654879,-2345121,0
112,204325193191975,204325193846796,654821,-2345179,0
113,204325198191975,204325198846868,654893,-2345107,0
114,204325203191975,204325203846769,654794,-2345206,0
115,204325208191975,204325208846731,654756,-2345244,0
116,204325213191975,204325213846833,654858,-2345142,0
