job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,529985022652229,529985023306210,653981,-2346019,0
1,529985027652229,529985028346310,694081,-2305919,0
2,529985032652229,529985033303988,651759,-2348241,0
3,529985037652229,529985038303557,651328,-2348672,0
4,529985042652229,529985043303316,651087,-2348913,0
5,529985047652229,529985048303794,651565,-2348435,0
6,529985052652229,529985053302993,650764,-2349236,0
7,529985057652229,529985058302942,650713,-2349287,0
8,529985062652229,529985063303061,650832,-2349168,0
9,529985067652229,529985068303730,651501,-2348499,0
10,529985072652229,529985073303139,650910,-2349090,0
11,529985077652229,529985078303158,650929,-2349071,0
12,529985082652229,529985083302757,650528,-2349472,0
13,529985087652229,529985088303186,650957,-2349043,0
14,529985092652229,529985093302905,650676,-2349324,0
15,529985097652229,529985098303024,650795,-2349205,0
16,529985102652229,529985103302612,650383,-2349617,0
17,529985107652229,529985108302841,650612,-2349388,0
18,529985112652229,529985113303060,650831,-2349169,0
19,529985117652229,529985118302779,650550,-2349450,0
20,529985122652229,529985123304788,652559,-2347441,0
21,529985127652229,529985128302937,650708,-2349292,0
22,529985132652229,529985133302866,650637,-2349363,0
23,529985137652229,529985138302835,650606,-2349394,0
24,529985142652229,529985143302814,650585,-2349415,0
25,529985147652229,529985148302902,650673,-2349327,0
26,529985152652229,529985153302681,650452,-2349548,0
27,529985157652229,529985158302670,650441,-2349559,0
28,529985162652229,529985163302899,650670,-2349330,0
29,529985167652229,529985168302798,650569,-2349431,0
30,529985172652229,529985173302937,650708,-2349292,0
31,529985177652229,529985178303336,651107,-2348893,0
32,529985182652229,529985183302895,650666,-2349334,0
33,529985187652229,529985188302794,650565,-2349435,0
34,529985192652229,529985193302732,650503,-2349497,0
35,529985197652229,529985198302511,650282,-2349718,0
36,529985202652229,529985203302760,650531,-2349469,0
37,529985207652229,529985208302979,650750,-2349250,0
38,529985212652229,529985213302688,650459,-2349541,0
39,529985217652229,529985218302697,650468,-2349532,0
40,529985222652229,529985223304506,652277,-2347723,0
41,529985227652229,529985228303005,650776,-2349224,0
42,529985232652229,529985233302354,650125,-2349875,0
43,529985237652229,529985238302642,650413,-2349587,0
44,529985242652229,529985243302521,650292,-2349708,0
45,529985247652229,529985248303010,650781,-2349219,0
46,529985252652229,529985253302759,650530,-2349470,0
47,529985257652229,529985258302618,650389,-2349611,0
48,529985262652229,529985263302487,650258,-2349742,0
49,529985267652229,529985268302796,650567,-2349433,0
50,529985272652229,529985273302875,650646,-2349354,0
51,529985277652229,529985278302444,650215,-2349785,0
52,529985282652229,529985283302272,650043,-2349957,0
53,529985287652229,529985288302511,650282,-2349718,0
54,529985292652229,529985293302430,650201,-2349799,0
55,529985297652229,529985298302299,650070,-2349930,0
56,529985302652229,529985303302418,650189,-2349811,0
57,529985307652229,529985308302577,650348,-2349652,0
58,529985312652229,529985313302476,650247,-2349753,0
59,529985317652229,529985318302195,649966,-2350034,0
60,529985322652229,529985323303974,651745,-2348255,0
61,529985327652229,529985328302603,650374,-2349626,0
62,529985332652229,529985333302632,650403,-2349597,0
63,529985337652229,529985338302230,650001,-2349999,0
64,529985342652229,529985343302439,650210,-2349790,0
65,529985347652229,529985348302398,650169,-2349831,0
66,529985352652229,529985353302337,650108,-2349892,0
67,529985357652229,529985358302316,650087,-2349913,0
68,529985362652229,529985363301955,649726,-2350274,0
69,529985367652229,529985368302274,650045,-2349955,0
70,529985372652229,529985373302143,649914,-2350086,0
71,529985377652229,529985378302232,650003,-2349997,0
72,529985382652229,529985383302320,650091,-2349909,0
73,529985387652229,529985388302489,650260,-2349740,0
74,529985392652229,529985393302008,649779,-2350221,0
75,529985397652229,529985398302297,650068,-2349932,0
76,529985402652229,529985403302026,649797,-2350203,0
77,529985407652229,529985408304045,651816,-2348184,0
78,529985412652229,529985413302244,650015,-2349985,0
79,529985417652229,529985418301983,649754,-2350246,0
80,529985422652229,529985423304262,652033,-2347967,0
81,529985427652229,529985428302250,650021,-2349979,0
82,529985432652229,529985433302089,649860,-2350140,0
83,529985437652229,529985438302018,649789,-2350211,0
84,529985442652229,529985443303067,650838,-2349162,0
85,529985447652229,529985448302406,650177,-2349823,0
86,529985452652229,529985453301855,649626,-2350374,0
87,529985457652229,529985458301914,649685,-2350315,0
88,529985462652229,529985463302183,649954,-2350046,0
89,529985467652229,529985468301862,649633,-2350367,0
90,529985472652229,529985473301820,649591,-2350409,0
91,529985477652229,529985478301609,649380,-2350620,0
92,529985482652229,529985483301578,649349,-2350651,0
93,529985487652229,529985488302107,649878,-2350122,0
94,529985492652229,529985493301786,649557,-2350443,0
95,529985497652229,529985498301555,649326,-2350674,0
96,529985502652229,529985503301754,649525,-2350475,0
97,529985507652229,529985508301873,649644,-2350356,0
98,529985512652229,529985513302172,649943,-2350057,0
99,529985517652229,529985518301820,649591,-2350409,0
100,529985522652229,529985523303599,651370,-2348630,0
101,529985527652229,529985528311468,659239,-2340761,0
102,529985532652229,529985533301737,649508,-2350492,0
103,529985537652229,529985538301656,649427,-2350573,0
104,529985542652229,529985543301745,649516,-2350484,0
105,529985547652229,529985548301714,649485,-2350515,0
106,529985552652229,529985553301823,649594,-2350406,0
107,529985557652229,529985558301522,649293,-2350707,0
108,529985562652229,529985563301760,649531,-2350469,0
109,529985567652229,529985568301919,649690,-2350310,0
110,529985572652229,529985573301938,649709,-2350291,0
111,529985577652229,529985578305487,653258,-2346742,0
112,529985582652229,529985583302976,650747,-2349253,0
113,529985587652229,529985588302235,650006,-2349994,0
114,529985592652229,529985593302414,650185,-2349815,0
115,529985597652229,529985598302003,649774,-2350226,0
116,529985602652229,529985603301752,649523,-2350477,0
117,529985607652229,529985608301891,649662,-2350338,0
118,529985612652229,529985613301969,649740,-2350260,0
119,529985617652229,529985618301978,649749,-2350251,0
120,529985622652229,529985623303927,651698,-2348302,0
121,529985627652229,529985628302696,650467,-2349533,0
122,529985632652229,529985633303935,651706,-2348294,0
123,529985637652229,529985638302664,650435,-2349565,0
124,529985642652229,529985643301873,649644,-2350356,0
125,529985647652229,529985648302052,649823,-2350177,0
126,529985652652229,529985653277860,625631,-2374369,0
127,529985657652229,529985658309430,657201,-2342799,0
128,529985662652229,529985663310128,657899,-2342101,0
129,529985667652229,529985668309747,657518,-2342482,0
130,529985672652229,529985673310446,658217,-2341783,0
131,529985677652229,529985678309915,657686,-2342314,0
132,529985682652229,529985683309704,657475,-2342525,0
133,529985687652229,529985688309823,657594,-2342406,0
134,529985692652229,529985693309332,657103,-2342897,0
135,529985697652229,529985698309131,656902,-2343098,0
136,529985702652229,529985703309230,657001,-2342999,0
137,529985707652229,529985708309598,657369,-2342631,0
138,529985712652229,529985713309797,657568,-2342432,0
139,529985717652229,529985718309266,657037,-2342963,0
140,529985722652229,529985723310725,658496,-2341504,0
141,529985727652229,529985728309174,656945,-2343055,0
142,529985732652229,529985733309293,657064,-2342936,0
143,529985737652229,529985738309142,656913,-2343087,0
144,529985742652229,529985743309251,657022,-2342978,0
145,529985747652229,529985748309350,657121,-2342879,0
146,529985752652229,529985753309298,657069,-2342931,0
147,529985757652229,529985758309377,657148,-2342852,0
148,529985762652229,529985763309316,657087,-2342913,0
149,529985767652229,529985768308985,656756,-2343244,0
150,529985772652229,529985773309724,657495,-2342505,0
151,529985777652229,529985778309523,657294,-2342706,0
152,529985782652229,529985783309472,657243,-2342757,0
153,529985787652229,529985788309721,657492,-2342508,0
154,529985792652229,529985793309060,656831,-2343169,0
155,529985797652229,529985798308998,656769,-2343231,0
156,529985802652229,529985803309317,657088,-2342912,0
157,529985807652229,529985808309276,657047,-2342953,0
158,529985812652229,529985813309355,657126,-2342874,0
159,529985817652229,529985818309064,656835,-2343165,0
160,529985822652229,529985823311333,659104,-2340896,0
161,529985827652229,529985828309412,657183,-2342817,0
162,529985832652229,529985833313551,661322,-2338678,0
163,529985837652229,529985838309860,657631,-2342369,0
164,529985842652229,529985843309429,657200,-2342800,0
165,529985847652229,529985848309528,657299,-2342701,0
166,529985852652229,529985853308936,656707,-2343293,0
167,529985857652229,529985858309055,656826,-2343174,0
168,529985862652229,529985863309104,656875,-2343125,0
169,529985867652229,529985868308993,656764,-2343236,0
170,529985872652229,529985873309722,657493,-2342507,0
171,529985877652229,529985878309771,657542,-2342458,0
172,529985882652229,529985883309040,656811,-2343189,0
173,529985887652229,529985888309099,656870,-2343130,0
174,529985892652229,529985893308968,656739,-2343261,0
175,529985897652229,529985898311816,659587,-2340413,0
176,529985902652229,529985903309785,657556,-2342444,0
177,529985907652229,529985908309504,657275,-2342725,0
178,529985912652229,529985913309453,657224,-2342776,0
179,529985917652229,529985918309632,657403,-2342597,0
180,529985922652229,529985923311461,659232,-2340768,0
181,529985927652229,529985928309270,657041,-2342959,0
182,529985932652229,529985933309439,657210,-2342790,0
183,529985937652229,529985938309148,656919,-2343081,0
184,529985942652229,529985943309596,657367,-2342633,0
185,529985947652229,529985948309565,657336,-2342664,0
186,529985952652229,529985953313354,661125,-2338875,0
187,529985957652229,529985958264772,612543,-2387457,0
188,529985962652229,529985963302372,650143,-2349857,0
189,529985967652229,529985968301091,648862,-2351138,0
190,529985972652229,529985973301509,649280,-2350720,0
191,529985977652229,529985978301579,649350,-2350650,0
192,529985982652229,529985983301577,649348,-2350652,0
193,529985987652229,529985988301566,649337,-2350663,0
194,529985992652229,529985993301745,649516,-2350484,0
195,529985997652229,529985998301674,649445,-2350555,0
196,529986002652229,529986003306073,653844,-2346156,0
197,529986007652229,529986008302382,650153,-2349847,0
198,529986012652229,529986013304691,652462,-2347538,0
199,529986017652229,529986018301509,649280,-2350720,0
200,529986022652229,529986023303829,651600,-2348400,0
201,529986027652229,529986028302497,650268,-2349732,0
202,529986032652229,529986033301586,649357,-2350643,0
203,529986037652229,529986038301605,649376,-2350624,0
204,529986042652229,529986043301464,649235,-2350765,0
205,529986047652229,529986048301663,649434,-2350566,0
206,529986052652229,529986053301502,649273,-2350727,0
207,529986057652229,529986058301631,649402,-2350598,0
208,529986062652229,529986063301369,649140,-2350860,0
209,529986067652229,529986068301719,649490,-2350510,0
210,529986072652229,529986073301587,649358,-2350642,0
211,529986077652229,529986078301746,649517,-2350483,0
212,529986082652229,529986083302115,649886,-2350114,0
213,529986087652229,529986088302604,650375,-2349625,0
214,529986092652229,529986093303343,651114,-2348886,0
215,529986097652229,529986098302202,649973,-2350027,0
216,529986102652229,529986103301491,649262,-2350738,0
217,529986107652229,529986108301650,649421,-2350579,0
218,529986112652229,529986113301629,649400,-2350600,0
219,529986117652229,529986118301317,649088,-2350912,0
220,529986122652229,529986123303686,651457,-2348543,0
221,529986127652229,529986128301625,649396,-2350604,0
222,529986132652229,529986133302054,649825,-2350175,0
223,529986137652229,529986138301733,649504,-2350496,0
224,529986142652229,529986143301782,649553,-2350447,0
225,529986147652229,529986148301461,649232,-2350768,0
226,529986152652229,529986153301650,649421,-2350579,0
227,529986157652229,529986158301459,649230,-2350770,0
228,529986162652229,529986163301477,649248,-2350752,0
229,529986167652229,529986168301626,649397,-2350603,0
230,529986172652229,529986173301875,649646,-2350354,0
231,529986177652229,529986178301744,649515,-2350485,0
232,529986182652229,529986183301603,649374,-2350626,0
233,529986187652229,529986188301582,649353,-2350647,0
234,529986192652229,529986193301621,649392,-2350608,0
235,529986197652229,529986198301700,649471,-2350529,0
236,529986202652229,529986203301269,649040,-2350960,0
237,529986207652229,529986208301537,649308,-2350692,0
238,529986212652229,529986213301546,649317,-2350683,0
239,529986217652229,529986218302665,650436,-2349564,0
240,529986222652229,529986223303354,651125,-2348875,0
241,529986227652229,529986228301603,649374,-2350626,0
242,529986232652229,529986233301292,649063,-2350937,0
243,529986237652229,529986238301311,649082,-2350918,0
244,529986242652229,529986243301660,649431,-2350569,0
245,529986247652229,529986248301539,649310,-2350690,0
246,529986252652229,529986253301407,649178,-2350822,0
247,529986257652229,529986258301506,649277,-2350723,0
248,529986262652229,529986263301645,649416,-2350584,0
249,529986267652229,529986268301464,649235,-2350765,0
250,529986272652229,529986273301773,649544,-2350456,0
