job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,516185145570084,516185146230537,660453,-2339547,0
1,516185150570084,516185151259683,689599,-2310401,0
2,516185155570084,516185156228088,658004,-2341996,0
3,516185160570084,516185161227593,657509,-2342491,0
4,516185165570084,516185166227478,657394,-2342606,0
5,516185170570084,516185171227724,657640,-2342360,0
6,516185175570084,516185176227349,657265,-2342735,0
7,516185180570084,516185181227284,657200,-2342800,0
8,516185185570084,516185186227520,657436,-2342564,0
9,516185190570084,516185191227215,657131,-2342869,0
10,516185195570084,516185196227190,657106,-2342894,0
11,516185200570084,516185201227036,656952,-2343048,0
12,516185205570084,516185206227241,657157,-2342843,0
13,516185210570084,516185211227406,657322,-2342678,0
14,516185215570084,516185216227181,657097,-2342903,0
15,516185220570084,516185221227057,656973,-2343027,0
16,516185225570084,516185226227322,657238,-2342762,0
17,516185230570084,516185231227307,657223,-2342777,0
18,516185235570084,516185236227273,657189,-2342811,0
19,516185240570084,516185241227078,656994,-2343006,0
20,516185245570084,516185246229213,659129,-2340871,0
21,516185250570084,516185251227549,657465,-2342535,0
22,516185255570084,516185256227184,657100,-2342900,0
23,516185260570084,516185261227339,657255,-2342745,0
24,516185265570084,516185266226984,656900,-2343100,0
25,516185270570084,516185271227620,657536,-2342464,0
26,516185275570084,516185276227415,657331,-2342669,0
27,516185280570084,516185281227100,657016,-2342984,0
28,516185285570084,516185286227256,657172,-2342828,0
29,516185290570084,516185291227301,657217,-2342783,0
30,516185295570084,516185296227586,657502,-2342498,0
31,516185300570084,516185301226962,656878,-2343122,0
32,516185305570084,516185306226937,656853,-2343147,0
33,516185310570084,516185311227042,656958,-2343042,0
34,516185315570084,516185316227607,657523,-2342477,0
35,516185320570084,516185321227013,656929,-2343071,0
36,516185325570084,516185326227028,656944,-2343056,0
37,516185330570084,516185331227193,657109,-2342891,0
38,516185335570084,516185336227509,657425,-2342575,0
39,516185340570084,516185341227244,657160,-2342840,0
40,516185345570084,516185346228959,658875,-2341125,0
41,516185350570084,516185351227125,657041,-2342959,0
42,516185355570084,516185356227230,657146,-2342854,0
43,516185360570084,516185361227235,657151,-2342849,0
44,516185365570084,516185366227111,657027,-2342973,0
45,516185370570084,516185371227406,657322,-2342678,0
46,516185375570084,516185376227491,657407,-2342593,0
47,516185380570084,516185381227197,657113,-2342887,0
48,516185385570084,516185386227152,657068,-2342932,0
49,516185390570084,516185391227077,656993,-2343007,0
50,516185395570084,516185396227172,657088,-2342912,0
51,516185400570084,516185401227357,657273,-2342727,0
52,516185405570084,516185406227263,657179,-2342821,0
53,516185410570084,516185411227178,657094,-2342906,0
54,516185415570084,516185416226953,656869,-2343131,0
55,516185420570084,516185421226939,656855,-2343145,0
56,516185425570084,516185426227214,657130,-2342870,0
57,516185430570084,516185431226989,656905,-2343095,0
58,516185435570084,516185436226975,656891,-2343109,0
59,516185440570084,516185441226950,656866,-2343134,0
60,516185445570084,516185446228635,658551,-2341449,0
61,516185450570084,516185451227071,656987,-2343013,0
62,516185455570084,516185456226976,656892,-2343108,0
63,516185460570084,516185461226911,656827,-2343173,0
64,516185465570084,516185466227197,657113,-2342887,0
65,516185470570084,516185471227352,657268,-2342732,0
66,516185475570084,516185476227047,656963,-2343037,0
67,516185480570084,516185481226942,656858,-2343142,0
68,516185485570084,516185486227248,657164,-2342836,0
69,516185490570084,516185491227553,657469,-2342531,0
70,516185495570084,516185496227178,657094,-2342906,0
71,516185500570084,516185501226944,656860,-2343140,0
72,516185505570084,516185506226859,656775,-2343225,0
73,516185510570084,516185511227334,657250,-2342750,0
74,516185515570084,516185516227130,657046,-2342954,0
75,516185520570084,516185521226745,656661,-2343339,0
76,516185525570084,516185526226890,656806,-2343194,0
77,516185530570084,516185531227375,657291,-2342709,0
78,516185535570084,516185536227131,657047,-2342953,0
79,516185540570084,516185541226796,656712,-2343288,0
80,516185545570084,516185546228401,658317,-2341683,0
81,516185550570084,516185551226967,656883,-2343117,0
82,516185555570084,516185556226982,656898,-2343102,0
83,516185560570084,516185561226487,656403,-2343597,0
84,516185565570084,516185566226943,656859,-2343141,0
85,516185570570084,516185571226698,656614,-2343386,0
86,516185575570084,516185576226903,656819,-2343181,0
87,516185580570084,516185581226569,656485,-2343515,0
88,516185585570084,516185586226504,656420,-2343580,0
89,516185590570084,516185591227189,657105,-2342895,0
90,516185595570084,516185596226975,656891,-2343109,0
91,516185600570084,516185601226660,656576,-2343424,0
92,516185605570084,516185606226655,656571,-2343429,0
93,516185610570084,516185611226500,656416,-2343584,0
94,516185615570084,516185616226606,656522,-2343478,0
95,516185620570084,516185621226691,656607,-2343393,0
96,516185625570084,516185626226776,656692,-2343308,0
97,516185630570084,516185631226372,656288,-2343712,0
98,516185635570084,516185636226387,656303,-2343697,0
99,516185640570084,516185641226642,656558,-2343442,0
100,516185645570084,516185646228048,657964,-2342036,0
101,516185650570084,516185651226403,656319,-2343681,0
102,516185655570084,516185656226548,656464,-2343536,0
103,516185660570084,516185661226643,656559,-2343441,0
104,516185665570084,516185666226279,656195,-2343805,0
105,516185670570084,516185671226464,656380,-2343620,0
106,516185675570084,516185676226499,656415,-2343585,0
107,516185680570084,516185681226594,656510,-2343490,0
108,516185685570084,516185686226440,656356,-2343644,0
109,516185690570084,516185691226655,656571,-2343429,0
110,516185695570084,516185696226610,656526,-2343474,0
111,516185700570084,516185701226476,656392,-2343608,0
112,516185705570084,516185706226401,656317,-2343683,0
113,516185710570084,516185711226356,656272,-2343728,0
114,516185715570084,516185716226582,656498,-2343502,0
115,516185720570084,516185721226457,656373,-2343627,0
116,516185725570084,516185726226852,656768,-2343232,0
117,516185730570084,516185731226698,656614,-2343386,0
118,516185735570084,516185736226433,656349,-2343651,0
119,516185740570084,516185741226218,656134,-2343866,0
120,516185745570084,516185746228004,657920,-2342080,0
121,516185750570084,516185751226959,656875,-2343125,0
122,516185755570084,516185756226434,656350,-2343650,0
123,516185760570084,516185761226570,656486,-2343514,0
124,516185765570084,516185766226285,656201,-2343799,0
125,516185770570084,516185771226560,656476,-2343524,0
126,516185775570084,516185776226395,656311,-2343689,0
127,516185780570084,516185781226341,656257,-2343743,0
128,516185785570084,516185786226436,656352,-2343648,0
129,516185790570084,516185791226621,656537,-2343463,0
130,516185795570084,516185796226286,656202,-2343798,0
131,516185800570084,516185801226292,656208,-2343792,0
132,516185805570084,516185806226477,656393,-2343607,0
133,516185810570084,516185811226602,656518,-2343482,0
134,516185815570084,516185816226828,656744,-2343256,0
135,516185820570084,516185821226263,656179,-2343821,0
136,516185825570084,516185826226628,656544,-2343456,0
137,516185830570084,516185831226564,656480,-2343520,0
138,516185835570084,516185836226979,656895,-2343105,0
139,516185840570084,516185841226644,656560,-2343440,0
