job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,15686665838345,15686666438966,600621,-2399379,0
1,15686670838345,15686671435353,597008,-2402992,0
2,15686675838345,15686676434980,596635,-2403365,0
3,15686680838345,15686681435118,596773,-2403227,0
4,15686685838345,15686686435495,597150,-2402850,0
5,15686690838345,15686691435462,597117,-2402883,0
6,15686695838345,15686696435349,597004,-2402996,0
7,15686700838345,15686701434637,596292,-2403708,0
8,15686705838345,15686706434744,596399,-2403601,0
9,15686710838345,15686711434511,596166,-2403834,0
10,15686715838345,15686716434709,596364,-2403636,0
11,15686720838345,15686721434716,596371,-2403629,0
12,15686725838345,15686726434603,596258,-2403742,0
13,15686730838345,15686731435260,596915,-2403085,0
14,15686735838345,15686736434918,596573,-2403427,0
15,15686740838345,15686741434745,596400,-2403600,0
16,15686745838345,15686746434672,596327,-2403673,0
17,15686750838345,15686751435390,597045,-2402955,0
18,15686755838345,15686756434947,596602,-2403398,0
19,15686760838345,15686761434984,596639,-2403361,0
20,15686765838345,15686766436961,598616,-2401384,0
21,15686770838345,15686771434559,596214,-2403786,0
22,15686775838345,15686776434806,596461,-2403539,0
23,15686780838345,15686781434753,596408,-2403592,0
24,15686785838345,15686786435370,597025,-2402975,0
25,15686790838345,15686791434798,596453,-2403547,0
26,15686795838345,15686796434935,596590,-2403410,0
27,15686800838345,15686801434992,596647,-2403353,0
28,15686805838345,15686806435149,596804,-2403196,0
29,15686810838345,15686811434747,596402,-2403598,0
30,15686815838345,15686816434704,596359,-2403641,0
31,15686820838345,15686821434881,596536,-2403464,0
32,15686825838345,15686826435428,597083,-2402917,0
33,15686830838345,15686831434846,596501,-2403499,0
34,15686835838345,15686836435083,596738,-2403262,0
35,15686840838345,15686841435070,596725,-2403275,0
36,15686845838345,15686846434638,596293,-2403707,0
37,15686850838345,15686851434835,596490,-2403510,0
38,15686855838345,15686856434702,596357,-2403643,0
39,15686860838345,15686861436989,598644,-2401356,0
40,15686865838345,15686866436817,598472,-2401528,0
41,15686870838345,15686871435544,597199,-2402801,0
42,15686875838345,15686876434951,596606,-2403394,0
43,15686880838345,15686881434738,596393,-2403607,0
44,15686885838345,15686886434996,596651,-2403349,0
45,15686890838345,15686891434733,596388,-2403612,0
46,15686895838345,15686896436950,598605,-2401395,0
47,15686900838345,15686901434857,596512,-2403488,0
48,15686905838345,15686906434825,596480,-2403520,0
49,15686910838345,15686911434722,596377,-2403623,0
50,15686915838345,15686916434849,596504,-2403496,0
51,15686920838345,15686921434786,596441,-2403559,0
52,15686925838345,15686926434884,596539,-2403461,0
53,15686930838345,15686931434661,596316,-2403684,0
54,15686935838345,15686936434768,596423,-2403577,0
55,15686940838345,15686941434875,596530,-2403470,0
56,15686945838345,15686946434863,596518,-2403482,0
57,15686950838345,15686951435810,597465,-2402535,0
58,15686955838345,15686956436997,598652,-2401348,0
59,15686960838345,15686961434725,596380,-2403620,0
60,15686965838345,15686966436982,598637,-2401363,0
61,15686970838345,15686971435109,596764,-2403236,0
62,15686975838345,15686976436736,598391,-2401609,0
63,15686980838345,15686981434754,596409,-2403591,0
64,15686985838345,15686986435491,597146,-2402854,0
65,15686990838345,15686991435738,597393,-2402607,0
66,15686995838345,15686996434606,596261,-2403739,0
67,15687000838345,15687001434773,596428,-2403572,0
68,15687005838345,15687006434850,596505,-2403495,0
69,15687010838345,15687011434787,596442,-2403558,0
70,15687015838345,15687016434665,596320,-2403680,0
71,15687020838345,15687021437202,598857,-2401143,0
72,15687025838345,15687026435209,596864,-2403136,0
73,15687030838345,15687031435086,596741,-2403259,0
74,15687035838345,15687036436924,598579,-2401421,0
75,15687040838345,15687041434851,596506,-2403494,0
76,15687045838345,15687046436608,598263,-2401737,0
77,15687050838345,15687051436675,598330,-2401670,0
78,15687055838345,15687056434923,596578,-2403422,0
79,15687060838345,15687061435060,596715,-2403285,0
80,15687065838345,15687066436558,598213,-2401787,0
81,15687070838345,15687071434855,596510,-2403490,0
82,15687075838345,15687076435343,596998,-2403002,0
83,15687080838345,15687081434970,596625,-2403375,0
84,15687085838345,15687086434907,596562,-2403438,0
85,15687090838345,15687091434995,596650,-2403350,0
86,15687095838345,15687096435092,596747,-2403253,0
87,15687100838345,15687101435329,596984,-2403016,0
88,15687105838345,15687106434907,596562,-2403438,0
89,15687110838345,15687111434784,596439,-2403561,0
90,15687115838345,15687116434712,596367,-2403633,0
91,15687120838345,15687121434799,596454,-2403546,0
92,15687125838345,15687126435406,597061,-2402939,0
93,15687130838345,15687131434814,596469,-2403531,0
94,15687135838345,15687136434971,596626,-2403374,0
95,15687140838345,15687141436659,598314,-2401686,0
96,15687145838345,15687146434676,596331,-2403669,0
