job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,24268909229201,24268909841050,611849,-2388151,0
1,24268914229201,24268914833051,603850,-2396150,0
2,24268919229201,24268919832523,603322,-2396678,0
3,24268924229201,24268924832485,603284,-2396716,0
4,24268929229201,24268929832686,603485,-2396515,0
5,24268934229201,24268934832398,603197,-2396803,0
6,24268939229201,24268939832370,603169,-2396831,0
7,24268944229201,24268944832372,603171,-2396829,0
8,24268949229201,24268949832543,603342,-2396658,0
9,24268954229201,24268954832465,603264,-2396736,0
10,24268959229201,24268959832317,603116,-2396884,0
11,24268964229201,24268964832438,603237,-2396763,0
12,24268969229201,24268969832370,603169,-2396831,0
13,24268974229201,24268974832392,603191,-2396809,0
14,24268979229201,24268979832324,603123,-2396877,0
15,24268984229201,24268984832215,603014,-2396986,0
16,24268989229201,24268989832307,603106,-2396894,0
17,24268994229201,24268994832469,603268,-2396732,0
18,24268999229201,24268999832500,603299,-2396701,0
19,24269004229201,24269004832372,603171,-2396829,0
20,24269009229201,24269009832584,603383,-2396617,0
21,24269014229201,24269014832746,603545,-2396455,0
22,24269019229201,24269019832437,603236,-2396764,0
23,24269024229201,24269024832519,603318,-2396682,0
24,24269029229201,24269029832341,603140,-2396860,0
25,24269034229201,24269034832552,603351,-2396649,0
26,24269039229201,24269039832314,603113,-2396887,0
27,24269044229201,24269044832426,603225,-2396775,0
28,24269049229201,24269049832507,603306,-2396694,0
29,24269054229201,24269054832419,603218,-2396782,0
30,24269059229201,24269059832361,603160,-2396840,0
31,24269064229201,24269064832383,603182,-2396818,0
32,24269069229201,24269069832414,603213,-2396787,0
33,24269074229201,24269074832636,603435,-2396565,0
34,24269079229201,24269079832398,603197,-2396803,0
35,24269084229201,24269084832359,603158,-2396842,0
36,24269089229201,24269089832381,603180,-2396820,0
37,24269094229201,24269094832483,603282,-2396718,0
38,24269099229201,24269099832425,603224,-2396776,0
39,24269104229201,24269104832316,603115,-2396885,0
40,24269109229201,24269109832408,603207,-2396793,0
41,24269114229201,24269114832410,603209,-2396791,0
42,24269119229201,24269119832452,603251,-2396749,0
43,24269124229201,24269124832563,603362,-2396638,0
44,24269129229201,24269129832315,603114,-2396886,0
45,24269134229201,24269134832447,603246,-2396754,0
46,24269139229201,24269139832238,603037,-2396963,0
47,24269144229201,24269144832330,603129,-2396871,0
48,24269149229201,24269149832322,603121,-2396879,0
49,24269154229201,24269154832404,603203,-2396797,0
50,24269159229201,24269159832275,603074,-2396926,0
51,24269164229201,24269164832447,603246,-2396754,0
52,24269169229201,24269169832279,603078,-2396922,0
53,24269174229201,24269174832500,603299,-2396701,0
54,24269179229201,24269179832412,603211,-2396789,0
55,24269184229201,24269184832364,603163,-2396837,0
56,24269189229201,24269189832476,603275,-2396725,0
57,24269194229201,24269194832487,603286,-2396714,0
58,24269199229201,24269199832369,603168,-2396832,0
59,24269204229201,24269204832681,603480,-2396520,0
60,24269209229201,24269209832372,603171,-2396829,0
61,24269214229201,24269214832424,603223,-2396777,0
62,24269219229201,24269219832466,603265,-2396735,0
63,24269224229201,24269224832358,603157,-2396843,0
64,24269229229201,24269229832219,603018,-2396982,0
65,24269234229201,24269234832261,603060,-2396940,0
66,24269239229201,24269239832483,603282,-2396718,0
67,24269244229201,24269244832444,603243,-2396757,0
68,24269249229201,24269249832386,603185,-2396815,0
69,24269254229201,24269254832188,602987,-2397013,0
