job,release_ns,finish_ns,response_ns,lateness_ns,miss
0,19217597622396,19217598234527,612131,-2387869,0
1,19217602622396,19217603228731,606335,-2393665,0
2,19217607622396,19217608228244,605848,-2394152,0
3,19217612622396,19217613227818,605422,-2394578,0
4,19217617622396,19217618227902,605506,-2394494,0
5,19217622622396,19217623227865,605469,-2394531,0
6,19217627622396,19217628227899,605503,-2394497,0
7,19217632622396,19217633227703,605307,-2394693,0
8,19217637622396,19217638227886,605490,-2394510,0
9,19217642622396,19217643227940,605544,-2394456,0
10,19217647622396,19217648227993,605597,-2394403,0
11,19217652622396,19217653227727,605331,-2394669,0
12,19217657622396,19217658227941,605545,-2394455,0
13,19217662622396,19217663227914,605518,-2394482,0
14,19217667622396,19217668227908,605512,-2394488,0
15,19217672622396,19217673227952,605556,-2394444,0
16,19217677622396,19217678227875,605479,-2394521,0
17,19217682622396,19217683227839,605443,-2394557,0
18,19217687622396,19217688227783,605387,-2394613,0
19,19217692622396,19217693227836,605440,-2394560,0
20,19217697622396,19217698230020,607624,-2392376,0
21,19217702622396,19217703228194,605798,-2394202,0
22,19217707622396,19217708227887,605491,-2394509,0
23,19217712622396,19217713227771,605375,-2394625,0
24,19217717622396,19217718227915,605519,-2394481,0
25,19217722622396,19217723227908,605512,-2394488,0
26,19217727622396,19217728227622,605226,-2394774,0
27,19217732622396,19217733227825,605429,-2394571,0
28,19217737622396,19217738227799,605403,-2394597,0
29,19217742622396,19217743227663,605267,-2394733,0
30,19217747622396,19217748227736,605340,-2394660,0
31,19217752622396,19217753227930,605534,-2394466,0
32,19217757622396,19217758227763,605367,-2394633,0
33,19217762622396,19217763227927,605531,-2394469,0
34,19217767622396,19217768227871,605475,-2394525,0
35,19217772622396,19217773227954,605558,-2394442,0
36,19217777622396,19217778227908,605512,-2394488,0
37,19217782622396,19217783227912,605516,-2394484,0
38,19217787622396,19217788227965,605569,-2394431,0
39,19217792622396,19217793227909,605513,-2394487,0
40,19217797622396,19217798229573,607177,-2392823,0
41,19217802622396,19217803227946,605550,-2394450,0
42,19217807622396,19217808227850,605454,-2394546,0
43,19217812622396,19217813227923,605527,-2394473,0
44,19217817622396,19217818227767,605371,-2394629,0
45,19217822622396,19217823227971,605575,-2394425,0
46,19217827622396,19217828227584,605188,-2394812,0
47,19217832622396,19217833227678,605282,-2394718,0
48,19217837622396,19217838227732,605336,-2394664,0
49,19217842622396,19217843227855,605459,-2394541,0
50,19217847622396,19217848227699,605303,-2394697,0
51,19217852622396,19217853227883,605487,-2394513,0
52,19217857622396,19217858227786,605390,-2394610,0
53,19217862622396,19217863227840,605444,-2394556,0
54,19217867622396,19217868227834,605438,-2394562,0
55,19217872622396,19217873227807,605411,-2394589,0
56,19217877622396,19217878227981,605585,-2394415,0
57,19217882622396,19217883227804,605408,-2394592,0
58,19217887622396,19217888227818,605422,-2394578,0
59,19217892622396,19217893227982,605586,-2394414,0
60,19217897622396,19217898229565,607169,-2392831,0
61,19217902622396,19217903227929,605533,-2394467,0
62,19217907622396,19217908227863,605467,-2394533,0
63,19217912622396,19217913227856,605460,-2394540,0
64,19217917622396,19217918227880,605484,-2394516,0
65,19217922622396,19217923227804,605408,-2394592,0
66,19217927622396,19217928227927,605531,-2394469,0
67,19217932622396,19217933227771,605375,-2394625,0
68,19217937622396,19217938227695,605299,-2394701,0
69,19217942622396,19217943227878,605482,-2394518,0
70,19217947622396,19217948227852,605456,-2394544,0
71,19217952622396,19217953227895,605499,-2394501,0
72,19217957622396,19217958227829,605433,-2394567,0
73,19217962622396,19217963227832,605436,-2394564,0
74,19217967622396,19217968227746,605350,-2394650,0
75,19217972622396,19217973227760,605364,-2394636,0
76,19217977622396,19217978227823,605427,-2394573,0
77,19217982622396,19217983227817,605421,-2394579,0
78,19217987622396,19217988227811,605415,-2394585,0
79,19217992622396,19217993227644,605248,-2394752,0
80,19217997622396,19217998229658,607262,-2392738,0
81,19218002622396,19218003227862,605466,-2394534,0
82,19218007622396,19218008227745,605349,-2394651,0
83,19218012622396,19218013227739,605343,-2394657,0
84,19218017622396,19218018227893,605497,-2394503,0
85,19218022622396,19218023227736,605340,-2394660,0
86,19218027622396,19218028227720,605324,-2394676,0
87,19218032622396,19218033227684,605288,-2394712,0
88,19218037622396,19218038227887,605491,-2394509,0
89,19218042622396,19218043227911,605515,-2394485,0
90,19218047622396,19218048227824,605428,-2394572,0
91,19218052622396,19218053227978,605582,-2394418,0
92,19218057622396,19218058227813,605417,-2394583,0
93,19218062622396,19218063227827,605431,-2394569,0
94,19218067622396,19218068227821,605425,-2394575,0
95,19218072622396,19218073227785,605389,-2394611,0
96,19218077622396,19218078227659,605263,-2394737,0
97,19218082622396,19218083227683,605287,-2394713,0
98,19218087622396,19218088227777,605381,-2394619,0
99,19218092622396,19218093227711,605315,-2394685,0
100,19218097622396,19218098229395,606999,-2393001,0
101,19218102622396,19218103227699,605303,-2394697,0
102,19218107622396,19218108227783,605387,-2394613,0
103,19218112622396,19218113227857,605461,-2394539,0
104,19218117622396,19218118227841,605445,-2394555,0
105,19218122622396,19218123227866,605470,-2394530,0
106,19218127622396,19218128227700,605304,-2394696,0
107,19218132622396,19218133227854,605458,-2394542,0
108,19218137622396,19218138227698,605302,-2394698,0
109,19218142622396,19218143227942,605546,-2394454,0
110,19218147622396,19218148227826,605430,-2394570,0
111,19218152622396,19218153227900,605504,-2394496,0
112,19218157622396,19218158227784,605388,-2394612,0
113,19218162622396,19218163227848,605452,-2394548,0
114,19218167622396,19218168227773,605377,-2394623,0
115,19218172622396,19218173227847,605451,-2394549,0
116,19218177622396,19218178227751,605355,-2394645,0
117,19218182622396,19218183227775,605379,-2394621,0
118,19218187622396,19218188227769,605373,-2394627,0
119,19218192622396,19218193227973,605577,-2394423,0
120,19218197622396,19218198229367,606971,-2393029,0
121,19218202622396,19218203227951,605555,-2394445,0
122,19218207622396,19218208227455,605059,-2394941,0
123,19218212622396,19218213227859,605463,-2394537,0
124,19218217622396,19218218227873,605477,-2394523,0
125,19218222622396,19218223227747,605351,-2394649,0
126,19218227622396,19218228227842,605446,-2394554,0
127,19218232622396,19218233227626,605230,-2394770,0
128,19218237622396,19218238227770,605374,-2394626,0
129,19218242622396,19218243227684,605288,-2394712,0
130,19218247622396,19218248227748,605352,-2394648,0
131,19218252622396,19218253227852,605456,-2394544,0
132,19218257622396,19218258227726,605330,-2394670,0
133,19218262622396,19218263227720,605324,-2394676,0
134,19218267622396,19218268227624,605228,-2394772,0
135,19218272622396,19218273227799,605403,-2394597,0
136,19218277622396,19218278227583,605187,-2394813,0
137,19218282622396,19218283227956,605560,-2394440,0
138,19218287622396,19218288227801,605405,-2394595,0
139,19218292622396,19218293227735,605339,-2394661,0
140,19218297622396,19218298229409,607013,-2392987,0
141,19218302622396,19218303227833,605437,-2394563,0
142,19218307622396,19218308227907,605511,-2394489,0
143,19218312622396,19218313227961,605565,-2394435,0
144,19218317622396,19218318227705,605309,-2394691,0
145,19218322622396,19218323227769,605373,-2394627,0
146,19218327622396,19218328227893,605497,-2394503,0
147,19218332622396,19218333227858,605462,-2394538,0
148,19218337622396,19218338227812,605416,-2394584,0
149,19218342622396,19218343227976,605580,-2394420,0
150,19218347622396,19218348227860,605464,-2394536,0
151,19218352622396,19218353227714,605318,-2394682,0
152,19218357622396,19218358227768,605372,-2394628,0
153,19218362622396,19218363227702,605306,-2394694,0
154,19218367622396,19218368228006,605610,-2394390,0
155,19218372622396,19218373227820,605424,-2394576,0
156,19218377622396,19218378227724,605328,-2394672,0
157,19218382622396,19218383227588,605192,-2394808,0
158,19218387622396,19218388227702,605306,-2394694,0
159,19218392622396,19218393227857,605461,-2394539,0
160,19218397622396,19218398229421,607025,-2392975,0
161,19218402622396,19218403227815,605419,-2394581,0
162,19218407622396,19218408227749,605353,-2394647,0
163,19218412622396,19218413227903,605507,-2394493,0
164,19218417622396,19218418227797,605401,-2394599,0
165,19218422622396,19218423227701,605305,-2394695,0
166,19218427622396,19218428227925,605529,-2394471,0
167,19218432622396,19218433227809,605413,-2394587,0
168,19218437622396,19218438228074,605678,-2394322,0
169,19218442622396,19218443227938,605542,-2394458,0
170,19218447622396,19218448227882,605486,-2394514,0
171,19218452622396,19218453227526,605130,-2394870,0
172,19218457622396,19218458227820,605424,-2394576,0
173,19218462622396,19218463227664,605268,-2394732,0
174,19218467622396,19218468227798,605402,-2394598,0
175,19218472622396,19218473227862,605466,-2394534,0
176,19218477622396,19218478227726,605330,-2394670,0
177,19218482622396,19218483227900,605504,-2394496,0
178,19218487622396,19218488227834,605438,-2394562,0
179,19218492622396,19218493227878,605482,-2394518,0
180,19218497622396,19218498229413,607017,-2392983,0
181,19218502622396,19218503228097,605701,-2394299,0
182,19218507622396,19218508227771,605375,-2394625,0
183,19218512622396,19218513227805,605409,-2394591,0
184,19218517622396,19218518227719,605323,-2394677,0
185,19218522622396,19218523227913,605517,-2394483,0
186,19218527622396,19218528227697,605301,-2394699,0
187,19218532622396,19218533227741,605345,-2394655,0
188,19218537622396,19218538227915,605519,-2394481,0
189,19218542622396,19218543227699,605303,-2394697,0
190,19218547622396,19218548228053,605657,-2394343,0
191,19218552622396,19218553227737,605341,-2394659,0
192,19218557622396,19218558227912,605516,-2394484,0
193,19218562622396,19218563227976,605580,-2394420,0
194,19218567622396,19218568227840,605444,-2394556,0
195,19218572622396,19218573227644,605248,-2394752,0
196,19218577622396,19218578227668,605272,-2394728,0
197,19218582622396,19218583227782,605386,-2394614,0
198,19218587622396,19218588227806,605410,-2394590,0
199,19218592622396,19218593227880,605484,-2394516,0
200,19218597622396,19218598229294,606898,-2393102,0
201,19218602622396,19218603227788,605392,-2394608,0
202,19218607622396,19218608227933,605537,-2394463,0
203,19218612622396,19218613227857,605461,-2394539,0
204,19218617622396,19218618227811,605415,-2394585,0
205,19218622622396,19218623227845,605449,-2394551,0
206,19218627622396,19218628227739,605343,-2394657,0
207,19218632622396,19218633227803,605407,-2394593,0
208,19218637622396,19218638227767,605371,-2394629,0
209,19218642622396,19218643227681,605285,-2394715,0
210,19218647622396,19218648227885,605489,-2394511,0
211,19218652622396,19218653227799,605403,-2394597,0
212,19218657622396,19218658227843,605447,-2394553,0
213,19218662622396,19218663227728,605332,-2394668,0
214,19218667622396,19218668228332,605936,-2394064,0
215,19218672622396,19218673228106,605710,-2394290,0
216,19218677622396,19218678228060,605664,-2394336,0
217,19218682622396,19218683227974,605578,-2394422,0
218,19218687622396,19218688227848,605452,-2394548,0
219,19218692622396,19218693227752,605356,-2394644,0
220,19218697622396,19218698229566,607170,-2392830,0
221,19218702622396,19218703227860,605464,-2394536,0
222,19218707622396,19218708227914,605518,-2394482,0
223,19218712622396,19218713227868,605472,-2394528,0
224,19218717622396,19218718227762,605366,-2394634,0
225,19218722622396,19218723227746,605350,-2394650,0
226,19218727622396,19218728227831,605435,-2394565,0
227,19218732622396,19218733227845,605449,-2394551,0
228,19218737622396,19218738227929,605533,-2394467,0
229,19218742622396,19218743227763,605367,-2394633,0
230,19218747622396,19218748227697,605301,-2394699,0
231,19218752622396,19218753227591,605195,-2394805,0
232,19218757622396,19218758227885,605489,-2394511,0
233,19218762622396,19218763227849,605453,-2394547,0
234,19218767622396,19218768227563,605167,-2394833,0
235,19218772622396,19218773227908,605512,-2394488,0
236,19218777622396,19218778227692,605296,-2394704,0
237,19218782622396,19218783227966,605570,-2394430,0
238,19218787622396,19218788228250,605854,-2394146,0
239,19218792622396,19218793227784,605388,-2394612,0
240,19218797622396,19218798229518,607122,-2392878,0
241,19218802622396,19218803227862,605466,-2394534,0
242,19218807622396,19218808227836,605440,-2394560,0
243,19218812622396,19218813227770,605374,-2394626,0
244,19218817622396,19218818227724,605328,-2394672,0
245,19218822622396,19218823227788,605392,-2394608,0
246,19218827622396,19218828227782,605386,-2394614,0
247,19218832622396,19218833227767,605371,-2394629,0
248,19218837622396,19218838227911,605515,-2394485,0
249,19218842622396,19218843227835,605439,-2394561,0
250,19218847622396,19218848227869,605473,-2394527,0
251,19218852622396,19218853227713,605317,-2394683,0
252,19218857622396,19218858227777,605381,-2394619,0
253,19218862622396,19218863227801,605405,-2394595,0
254,19218867622396,19218868228175,605779,-2394221,0
255,19218872622396,19218873227879,605483,-2394517,0
256,19218877622396,19218878227804,605408,-2394592,0
257,19218882622396,19218883227768,605372,-2394628,0
258,19218887622396,19218888227791,605395,-2394605,0
259,19218892622396,19218893227796,605400,-2394600,0
260,19218897622396,19218898229570,607174,-2392826,0
261,19218902622396,19218903227874,605478,-2394522,0
262,19218907622396,19218908227698,605302,-2394698,0
263,19218912622396,19218913227842,605446,-2394554,0
264,19218917622396,19218918227796,605400,-2394600,0
265,19218922622396,19218923227810,605414,-2394586,0
266,19218927622396,19218928227854,605458,-2394542,0
267,19218932622396,19218933227788,605392,-2394608,0
268,19218937622396,19218938227573,605177,-2394823,0
269,19218942622396,19218943227877,605481,-2394519,0
270,19218947622396,19218948227931,605535,-2394465,0
271,19218952622396,19218953227725,605329,-2394671,0
272,19218957622396,19218958227769,605373,-2394627,0
273,19218962622396,19218963227653,605257,-2394743,0
274,19218967622396,19218968227757,605361,-2394639,0
275,19218972622396,19218973227931,605535,-2394465,0
276,19218977622396,19218978227805,605409,-2394591,0
277,19218982622396,19218983227719,605323,-2394677,0
278,19218987622396,19218988227843,605447,-2394553,0
279,19218992622396,19218993227827,605431,-2394569,0
280,19218997622396,19218998229552,607156,-2392844,0
281,19219002622396,19219003227906,605510,-2394490,0
282,19219007622396,19219008227810,605414,-2394586,0
283,19219012622396,19219013227704,605308,-2394692,0
284,19219017622396,19219018227778,605382,-2394618,0
285,19219022622396,19219023227852,605456,-2394544,0
286,19219027622396,19219028227876,605480,-2394520,0
287,19219032622396,19219033227780,605384,-2394616,0
288,19219037622396,19219038227914,605518,-2394482,0
289,19219042622396,19219043227869,605473,-2394527,0
290,19219047622396,19219048227823,605427,-2394573,0
291,19219052622396,19219053227777,605381,-2394619,0
292,19219057622396,19219058227851,605455,-2394545,0
293,19219062622396,19219063227726,605330,-2394670,0
294,19219067622396,19219068227681,605285,-2394715,0
295,19219072622396,19219073227735,605339,-2394661,0
296,19219077622396,19219078227880,605484,-2394516,0
297,19219082622396,19219083227934,605538,-2394462,0
298,19219087622396,19219088227699,605303,-2394697,0
299,19219092622396,19219093227843,605447,-2394553,0
300,19219097622396,19219098229468,607072,-2392928,0
301,19219102622396,19219103227933,605537,-2394463,0
302,19219107622396,19219108227817,605421,-2394579,0
303,19219112622396,19219113227772,605376,-2394624,0
304,19219117622396,19219118227856,605460,-2394540,0
305,19219122622396,19219123227851,605455,-2394545,0
306,19219127622396,19219128227915,605519,-2394481,0
307,19219132622396,19219133227830,605434,-2394566,0
308,19219137622396,19219138227804,605408,-2394592,0
309,19219142622396,19219143227689,605293,-2394707,0
310,19219147622396,19219148227703,605307,-2394693,0
311,19219152622396,19219153227778,605382,-2394618,0
312,19219157622396,19219158227792,605396,-2394604,0
313,19219162622396,19219163227827,605431,-2394569,0
314,19219167622396,19219168227932,605536,-2394464,0
315,19219172622396,19219173228096,605700,-2394300,0
316,19219177622396,19219178227761,605365,-2394635,0
317,19219182622396,19219183228025,605629,-2394371,0
318,19219187622396,19219188227900,605504,-2394496,0
319,19219192622396,19219193227754,605358,-2394642,0
320,19219197622396,19219198229289,606893,-2393107,0
321,19219202622396,19219203227823,605427,-2394573,0
322,19219207622396,19219208227828,605432,-2394568,0
323,19219212622396,19219213227713,605317,-2394683,0
324,19219217622396,19219218227697,605301,-2394699,0
325,19219222622396,19219223227861,605465,-2394535,0
326,19219227622396,19219228227736,605340,-2394660,0
327,19219232622396,19219233227940,605544,-2394456,0
328,19219237622396,19219238227665,605269,-2394731,0
329,19219242622396,19219243228080,605684,-2394316,0
330,19219247622396,19219248227864,605468,-2394532,0
331,19219252622396,19219253227889,605493,-2394507,0
332,19219257622396,19219258227883,605487,-2394513,0
333,19219262622396,19219263227798,605402,-2394598,0
334,19219267622396,19219268227842,605446,-2394554,0
335,19219272622396,19219273227767,605371,-2394629,0
336,19219277622396,19219278227882,605486,-2394514,0
337,19219282622396,19219283227826,605430,-2394570,0
338,19219287622396,19219288227811,605415,-2394585,0
339,19219292622396,19219293227735,605339,-2394661,0
340,19219297622396,19219298229460,607064,-2392936,0
341,19219302622396,19219303227754,605358,-2394642,0
342,19219307622396,19219308227969,605573,-2394427,0
343,19219312622396,19219313227943,605547,-2394453,0
344,19219317622396,19219318227808,605412,-2394588,0
345,19219322622396,19219323227822,605426,-2394574,0
346,19219327622396,19219328227777,605381,-2394619,0
347,19219332622396,19219333227741,605345,-2394655,0
348,19219337622396,19219338227806,605410,-2394590,0
349,19219342622396,19219343227741,605345,-2394655,0
350,19219347622396,19219348227855,605459,-2394541,0
351,19219352622396,19219353227930,605534,-2394466,0
