job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,8958438646534,8958439311249,664715,-2335285,0,664.715,-2335.285,,0,3000000,0
1,8958443646534,8958444413220,766686,-2233314,0,766.686,-2233.314,5000000.0,0,3000000,0
2,8958448646534,8958449456749,810215,-2189785,0,810.215,-2189.785,5000000.0,0,3000000,0
3,8958453646534,8958454450309,803775,-2196225,0,803.775,-2196.225,5000000.0,0,3000000,0
4,8958458646534,8958459451418,804884,-2195116,0,804.884,-2195.116,5000000.0,0,3000000,0
5,8958463646534,8958464452577,806043,-2193957,0,806.043,-2193.957,5000000.0,0,3000000,0
6,8958468646534,8958469611938,965404,-2034596,0,965.404,-2034.596,5000000.0,0,3000000,0
7,8958473646534,8958474964720,1318186,-1681814,0,1318.186,-1681.814,5000000.0,0,3000000,0
8,8958478646534,8958479995608,1349074,-1650926,0,1349.074,-1650.926,5000000.0,0,3000000,0
9,8958483646534,8958485004228,1357694,-1642306,0,1357.694,-1642.306,5000000.0,0,3000000,0
10,8958488646534,8958489996678,1350144,-1649856,0,1350.144,-1649.856,5000000.0,0,3000000,0
11,8958493646534,8958494747226,1100692,-1899308,0,1100.692,-1899.308,5000000.0,0,3000000,0
12,8958498646534,8958499704145,1057611,-1942389,0,1057.611,-1942.389,5000000.0,0,3000000,0
13,8958503646534,8958504704274,1057740,-1942260,0,1057.74,-1942.26,5000000.0,0,3000000,0
14,8958508646534,8958509702754,1056220,-1943780,0,1056.22,-1943.78,5000000.0,0,3000000,0
15,8958513646534,8958514702393,1055859,-1944141,0,1055.859,-1944.141,5000000.0,0,3000000,0
16,8958518646534,8958519702791,1056257,-1943743,0,1056.257,-1943.743,5000000.0,0,3000000,0
17,8958523646534,8958524702451,1055917,-1944083,0,1055.917,-1944.083,5000000.0,0,3000000,0
18,8958528646534,8958529702411,1055877,-1944123,0,1055.877,-1944.123,5000000.0,0,3000000,0
19,8958533646534,8958534702381,1055847,-1944153,0,1055.847,-1944.153,5000000.0,0,3000000,0
20,8958538646534,8958539706080,1059546,-1940454,0,1059.546,-1940.454,5000000.0,0,3000000,0
21,8958543646534,8958544702418,1055884,-1944116,0,1055.884,-1944.116,5000000.0,0,3000000,0
22,8958548646534,8958549702428,1055894,-1944106,0,1055.894,-1944.106,5000000.0,0,3000000,0
23,8958553646534,8958554702398,1055864,-1944136,0,1055.864,-1944.136,5000000.0,0,3000000,0
24,8958558646534,8958559702848,1056314,-1943686,0,1056.314,-1943.686,5000000.0,0,3000000,0
25,8958563646534,8958564702377,1055843,-1944157,0,1055.843,-1944.157,5000000.0,0,3000000,0
26,8958568646534,8958569702995,1056461,-1943539,0,1056.461,-1943.539,5000000.0,0,3000000,0
27,8958573646534,8958574702415,1055881,-1944119,0,1055.881,-1944.119,5000000.0,0,3000000,0
28,8958578646534,8958579702305,1055771,-1944229,0,1055.771,-1944.229,5000000.0,0,3000000,0
29,8958583646534,8958584702744,1056210,-1943790,0,1056.21,-1943.79,5000000.0,0,3000000,0
30,8958588646534,8958589702384,1055850,-1944150,0,1055.85,-1944.15,5000000.0,0,3000000,0
31,8958593646534,8958594702392,1055858,-1944142,0,1055.858,-1944.142,5000000.0,0,3000000,0
32,8958598646534,8958599702452,1055918,-1944082,0,1055.918,-1944.082,5000000.0,0,3000000,0
33,8958603646534,8958604702731,1056197,-1943803,0,1056.197,-1943.803,5000000.0,0,3000000,0
34,8958608646534,8958609702441,1055907,-1944093,0,1055.907,-1944.093,5000000.0,0,3000000,0
35,8958613646534,8958614702311,1055777,-1944223,0,1055.777,-1944.223,5000000.0,0,3000000,0
36,8958618646534,8958619702300,1055766,-1944234,0,1055.766,-1944.234,5000000.0,0,3000000,0
37,8958623646534,8958624702838,1056304,-1943696,0,1056.304,-1943.696,5000000.0,0,3000000,0
38,8958628646534,8958629702388,1055854,-1944146,0,1055.854,-1944.146,5000000.0,0,3000000,0
