job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,522308769621054,522308770275120,654066,-2345934,0,654.066,-2345.934,,0,3000000,0
1,522308774621054,522308775283492,662438,-2337562,0,662.438,-2337.562,5000000.0,0,3000000,0
2,522308779621054,522308780272503,651449,-2348551,0,651.449,-2348.551,5000000.0,0,3000000,0
3,522308784621054,522308785273215,652161,-2347839,0,652.161,-2347.839,5000000.0,0,3000000,0
4,522308789621054,522308790272676,651622,-2348378,0,651.622,-2348.378,5000000.0,0,3000000,0
5,522308794621054,522308795272878,651824,-2348176,0,651.824,-2348.176,5000000.0,0,3000000,0
6,522308799621054,522308800272589,651535,-2348465,0,651.535,-2348.465,5000000.0,0,3000000,0
7,522308804621054,522308805272071,651017,-2348983,0,651.017,-2348.983,5000000.0,0,3000000,0
8,522308809621054,522308810272342,651288,-2348712,0,651.288,-2348.712,5000000.0,0,3000000,0
9,522308814621054,522308815272374,651320,-2348680,0,651.32,-2348.68,5000000.0,0,3000000,0
10,522308819621054,522308820272365,651311,-2348689,0,651.311,-2348.689,5000000.0,0,3000000,0
11,522308824621054,522308825272367,651313,-2348687,0,651.313,-2348.687,5000000.0,0,3000000,0
12,522308829621054,522308830272289,651235,-2348765,0,651.235,-2348.765,5000000.0,0,3000000,0
13,522308834621054,522308835272060,651006,-2348994,0,651.006,-2348.994,5000000.0,0,3000000,0
14,522308839621054,522308840272212,651158,-2348842,0,651.158,-2348.842,5000000.0,0,3000000,0
15,522308844621054,522308845272064,651010,-2348990,0,651.01,-2348.99,5000000.0,0,3000000,0
16,522308849621054,522308850272205,651151,-2348849,0,651.151,-2348.849,5000000.0,0,3000000,0
17,522308854621054,522308855272337,651283,-2348717,0,651.283,-2348.717,5000000.0,0,3000000,0
18,522308859621054,522308860272529,651475,-2348525,0,651.475,-2348.525,5000000.0,0,3000000,0
19,522308864621054,522308865272410,651356,-2348644,0,651.356,-2348.644,5000000.0,0,3000000,0
20,522308869621054,522308870274272,653218,-2346782,0,653.218,-2346.782,5000000.0,0,3000000,0
21,522308874621054,522308875272133,651079,-2348921,0,651.079,-2348.921,5000000.0,0,3000000,0
22,522308879621054,522308880272115,651061,-2348939,0,651.061,-2348.939,5000000.0,0,3000000,0
23,522308884621054,522308885272336,651282,-2348718,0,651.282,-2348.718,5000000.0,0,3000000,0
24,522308889621054,522308890272238,651184,-2348816,0,651.184,-2348.816,5000000.0,0,3000000,0
25,522308894621054,522308895272089,651035,-2348965,0,651.035,-2348.965,5000000.0,0,3000000,0
26,522308899621054,522308900272301,651247,-2348753,0,651.247,-2348.753,5000000.0,0,3000000,0
27,522308904621054,522308905272373,651319,-2348681,0,651.319,-2348.681,5000000.0,0,3000000,0
