job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,1842709958291750,1842709958902284,610534,-2389466,0,610.534,-2389.466,,0,3000000,0
1,1842709963291750,1842709963895367,603617,-2396383,0,603.617,-2396.383,5000000.0,0,3000000,0
2,1842709968291750,1842709968895310,603560,-2396440,0,603.56,-2396.44,5000000.0,0,3000000,0
3,1842709973291750,1842709973895543,603793,-2396207,0,603.793,-2396.207,5000000.0,0,3000000,0
4,1842709978291750,1842709978895005,603255,-2396745,0,603.255,-2396.745,5000000.0,0,3000000,0
5,1842709983291750,1842709983896428,604678,-2395322,0,604.678,-2395.322,5000000.0,0,3000000,0
6,1842709988291750,1842709988895081,603331,-2396669,0,603.331,-2396.669,5000000.0,0,3000000,0
7,1842709993291750,1842709993895233,603483,-2396517,0,603.483,-2396.517,5000000.0,0,3000000,0
8,1842709998291750,1842709998896586,604836,-2395164,0,604.836,-2395.164,5000000.0,0,3000000,0
9,1842710003291750,1842710003897609,605859,-2394141,0,605.859,-2394.141,5000000.0,0,3000000,0
10,1842710008291750,1842710008895172,603422,-2396578,0,603.422,-2396.578,5000000.0,0,3000000,0
11,1842710013291750,1842710013895084,603334,-2396666,0,603.334,-2396.666,5000000.0,0,3000000,0
12,1842710018291750,1842710018895587,603837,-2396163,0,603.837,-2396.163,5000000.0,0,3000000,0
13,1842710023291750,1842710023895230,603480,-2396520,0,603.48,-2396.52,5000000.0,0,3000000,0
14,1842710028291750,1842710028895783,604033,-2395967,0,604.033,-2395.967,5000000.0,0,3000000,0
15,1842710033291750,1842710033895156,603406,-2396594,0,603.406,-2396.594,5000000.0,0,3000000,0
16,1842710038291750,1842710038896699,604949,-2395051,0,604.949,-2395.051,5000000.0,0,3000000,0
17,1842710043291750,1842710043895631,603881,-2396119,0,603.881,-2396.119,5000000.0,0,3000000,0
18,1842710048291750,1842710048896174,604424,-2395576,0,604.424,-2395.576,5000000.0,0,3000000,0
19,1842710053291750,1842710053895547,603797,-2396203,0,603.797,-2396.203,5000000.0,0,3000000,0
20,1842710058291750,1842710058895080,603330,-2396670,0,603.33,-2396.67,5000000.0,0,3000000,0
21,1842710063291750,1842710063894942,603192,-2396808,0,603.192,-2396.808,5000000.0,0,3000000,0
22,1842710068291750,1842710068895815,604065,-2395935,0,604.065,-2395.935,5000000.0,0,3000000,0
23,1842710073291750,1842710073894908,603158,-2396842,0,603.158,-2396.842,5000000.0,0,3000000,0
24,1842710078291750,1842710078894891,603141,-2396859,0,603.141,-2396.859,5000000.0,0,3000000,0
25,1842710083291750,1842710083896213,604463,-2395537,0,604.463,-2395.537,5000000.0,0,3000000,0
26,1842710088291750,1842710088895116,603366,-2396634,0,603.366,-2396.634,5000000.0,0,3000000,0
27,1842710093291750,1842710093895159,603409,-2396591,0,603.409,-2396.591,5000000.0,0,3000000,0
28,1842710098291750,1842710098897632,605882,-2394118,0,605.882,-2394.118,5000000.0,0,3000000,0
29,1842710103291750,1842710103894975,603225,-2396775,0,603.225,-2396.775,5000000.0,0,3000000,0
30,1842710108291750,1842710108895007,603257,-2396743,0,603.257,-2396.743,5000000.0,0,3000000,0
31,1842710113291750,1842710113896110,604360,-2395640,0,604.36,-2395.64,5000000.0,0,3000000,0
32,1842710118291750,1842710118895903,604153,-2395847,0,604.153,-2395.847,5000000.0,0,3000000,0
33,1842710123291750,1842710123897566,605816,-2394184,0,605.816,-2394.184,5000000.0,0,3000000,0
34,1842710128291750,1842710128894958,603208,-2396792,0,603.208,-2396.792,5000000.0,0,3000000,0
35,1842710133291750,1842710133895041,603291,-2396709,0,603.291,-2396.709,5000000.0,0,3000000,0
36,1842710138291750,1842710138896004,604254,-2395746,0,604.254,-2395.746,5000000.0,0,3000000,0
37,1842710143291750,1842710143894907,603157,-2396843,0,603.157,-2396.843,5000000.0,0,3000000,0
38,1842710148291750,1842710148895480,603730,-2396270,0,603.73,-2396.27,5000000.0,0,3000000,0
39,1842710153291750,1842710153895382,603632,-2396368,0,603.632,-2396.368,5000000.0,0,3000000,0
40,1842710158291750,1842710158895945,604195,-2395805,0,604.195,-2395.805,5000000.0,0,3000000,0
41,1842710163291750,1842710163895168,603418,-2396582,0,603.418,-2396.582,5000000.0,0,3000000,0
42,1842710168291750,1842710168896971,605221,-2394779,0,605.221,-2394.779,5000000.0,0,3000000,0
43,1842710173291750,1842710173897483,605733,-2394267,0,605.733,-2394.267,5000000.0,0,3000000,0
44,1842710178291750,1842710178895006,603256,-2396744,0,603.256,-2396.744,5000000.0,0,3000000,0
45,1842710183291750,1842710183894939,603189,-2396811,0,603.189,-2396.811,5000000.0,0,3000000,0
46,1842710188291750,1842710188894932,603182,-2396818,0,603.182,-2396.818,5000000.0,0,3000000,0
47,1842710193291750,1842710193895854,604104,-2395896,0,604.104,-2395.896,5000000.0,0,3000000,0
48,1842710198291750,1842710198897767,606017,-2393983,0,606.017,-2393.983,5000000.0,0,3000000,0
49,1842710203291750,1842710203894990,603240,-2396760,0,603.24,-2396.76,5000000.0,0,3000000,0
50,1842710208291750,1842710208896093,604343,-2395657,0,604.343,-2395.657,5000000.0,0,3000000,0
51,1842710213291750,1842710213895086,603336,-2396664,0,603.336,-2396.664,5000000.0,0,3000000,0
52,1842710218291750,1842710218895099,603349,-2396651,0,603.349,-2396.651,5000000.0,0,3000000,0
53,1842710223291750,1842710223894891,603141,-2396859,0,603.141,-2396.859,5000000.0,0,3000000,0
54,1842710228291750,1842710228895034,603284,-2396716,0,603.284,-2396.716,5000000.0,0,3000000,0
55,1842710233291750,1842710233894977,603227,-2396773,0,603.227,-2396.773,5000000.0,0,3000000,0
56,1842710238291750,1842710238895069,603319,-2396681,0,603.319,-2396.681,5000000.0,0,3000000,0
57,1842710243291750,1842710243896282,604532,-2395468,0,604.532,-2395.468,5000000.0,0,3000000,0
58,1842710248291750,1842710248895975,604225,-2395775,0,604.225,-2395.775,5000000.0,0,3000000,0
59,1842710253291750,1842710253895088,603338,-2396662,0,603.338,-2396.662,5000000.0,0,3000000,0
60,1842710258291750,1842710258894951,603201,-2396799,0,603.201,-2396.799,5000000.0,0,3000000,0
61,1842710263291750,1842710263895094,603344,-2396656,0,603.344,-2396.656,5000000.0,0,3000000,0
62,1842710268291750,1842710268896356,604606,-2395394,0,604.606,-2395.394,5000000.0,0,3000000,0
63,1842710273291750,1842710273896099,604349,-2395651,0,604.349,-2395.651,5000000.0,0,3000000,0
64,1842710278291750,1842710278894942,603192,-2396808,0,603.192,-2396.808,5000000.0,0,3000000,0
65,1842710283291750,1842710283895025,603275,-2396725,0,603.275,-2396.725,5000000.0,0,3000000,0
66,1842710288291750,1842710288894878,603128,-2396872,0,603.128,-2396.872,5000000.0,0,3000000,0
67,1842710293291750,1842710293894951,603201,-2396799,0,603.201,-2396.799,5000000.0,0,3000000,0
68,1842710298291750,1842710298895534,603784,-2396216,0,603.784,-2396.216,5000000.0,0,3000000,0
69,1842710303291750,1842710303897536,605786,-2394214,0,605.786,-2394.214,5000000.0,0,3000000,0
70,1842710308291750,1842710308894989,603239,-2396761,0,603.239,-2396.761,5000000.0,0,3000000,0
71,1842710313291750,1842710313896163,604413,-2395587,0,604.413,-2395.587,5000000.0,0,3000000,0
72,1842710318291750,1842710318894955,603205,-2396795,0,603.205,-2396.795,5000000.0,0,3000000,0
73,1842710323291750,1842710323895168,603418,-2396582,0,603.418,-2396.582,5000000.0,0,3000000,0
74,1842710328291750,1842710453546976,125255226,122255226,1,125255.226,122255.226,5000000.0,0,3000000,1
75,1842710333291750,1842710454157630,120865880,117865880,1,120865.88,117865.88,5000000.0,0,3000000,1
76,1842710338291750,1842710454764584,116472834,113472834,1,116472.834,113472.834,5000000.0,0,3000000,1
77,1842710343291750,1842710455373809,112082059,109082059,1,112082.059,109082.059,5000000.0,0,3000000,1
78,1842710348291750,1842710455980703,107688953,104688953,1,107688.953,104688.953,5000000.0,0,3000000,1
79,1842710353291750,1842710456590037,103298287,100298287,1,103298.287,100298.287,5000000.0,0,3000000,1
80,1842710358291750,1842710457201621,98909871,95909871,1,98909.871,95909.871,5000000.0,0,3000000,1
81,1842710363291750,1842710457808475,94516725,91516725,1,94516.725,91516.725,5000000.0,0,3000000,1
82,1842710368291750,1842710458418430,90126680,87126680,1,90126.68,87126.68,5000000.0,0,3000000,1
83,1842710373291750,1842710459027894,85736144,82736144,1,85736.144,82736.144,5000000.0,0,3000000,1
84,1842710378291750,1842710459637328,81345578,78345578,1,81345.578,78345.578,5000000.0,0,3000000,1
85,1842710383291750,1842710460246513,76954763,73954763,1,76954.763,73954.763,5000000.0,0,3000000,1
86,1842710388291750,1842710460853427,72561677,69561677,1,72561.677,69561.677,5000000.0,0,3000000,1
87,1842710393291750,1842710461462681,68170931,65170931,1,68170.931,65170.931,5000000.0,0,3000000,1
88,1842710398291750,1842710462072885,63781135,60781135,1,63781.135,60781.135,5000000.0,0,3000000,1
89,1842710403291750,1842710462682350,59390600,56390600,1,59390.6,56390.6,5000000.0,0,3000000,1
90,1842710408291750,1842710463291674,54999924,51999924,1,54999.924,51999.924,5000000.0,0,3000000,1
91,1842710413291750,1842710463898568,50606818,47606818,1,50606.818,47606.818,5000000.0,0,3000000,1
92,1842710418291750,1842710464507873,46216123,43216123,1,46216.123,43216.123,5000000.0,0,3000000,1
93,1842710423291750,1842710465117627,41825877,38825877,1,41825.877,38825.877,5000000.0,0,3000000,1
94,1842710428291750,1842710465724441,37432691,34432691,1,37432.691,34432.691,5000000.0,0,3000000,1
95,1842710433291750,1842710466333615,33041865,30041865,1,33041.865,30041.865,5000000.0,0,3000000,1
96,1842710438291750,1842710466941820,28650070,25650070,1,28650.07,25650.07,5000000.0,0,3000000,1
97,1842710443291750,1842710467550934,24259184,21259184,1,24259.184,21259.184,5000000.0,0,3000000,1
98,1842710448291750,1842710468160108,19868358,16868358,1,19868.358,16868.358,5000000.0,0,3000000,1
