job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,1840688578296052,1840688578906441,610389,-2389611,0,610.389,-2389.611,,0,3000000,0
1,1840688583296052,1840688583900082,604030,-2395970,0,604.03,-2395.97,5000000.0,0,3000000,0
2,1840688588296052,1840688588901373,605321,-2394679,0,605.321,-2394.679,5000000.0,0,3000000,0
3,1840688593296052,1840688593899474,603422,-2396578,0,603.422,-2396.578,5000000.0,0,3000000,0
4,1840688598296052,1840688598899985,603933,-2396067,0,603.933,-2396.067,5000000.0,0,3000000,0
5,1840688603296052,1840688603899296,603244,-2396756,0,603.244,-2396.756,5000000.0,0,3000000,0
6,1840688608296052,1840688608901027,604975,-2395025,0,604.975,-2395.025,5000000.0,0,3000000,0
7,1840688613296052,1840688613900358,604306,-2395694,0,604.306,-2395.694,5000000.0,0,3000000,0
8,1840688618296052,1840688618900719,604667,-2395333,0,604.667,-2395.333,5000000.0,0,3000000,0
9,1840688623296052,1840688623901550,605498,-2394502,0,605.498,-2394.502,5000000.0,0,3000000,0
10,1840688628296052,1840688628901301,605249,-2394751,0,605.249,-2394.751,5000000.0,0,3000000,0
11,1840688633296052,1840688633899871,603819,-2396181,0,603.819,-2396.181,5000000.0,0,3000000,0
12,1840688638296052,1840688638899342,603290,-2396710,0,603.29,-2396.71,5000000.0,0,3000000,0
13,1840688643296052,1840688643900084,604032,-2395968,0,604.032,-2395.968,5000000.0,0,3000000,0
14,1840688648296052,1840688648899294,603242,-2396758,0,603.242,-2396.758,5000000.0,0,3000000,0
15,1840688653296052,1840688653899265,603213,-2396787,0,603.213,-2396.787,5000000.0,0,3000000,0
16,1840688658296052,1840688658899406,603354,-2396646,0,603.354,-2396.646,5000000.0,0,3000000,0
17,1840688663296052,1840688663901317,605265,-2394735,0,605.265,-2394.735,5000000.0,0,3000000,0
18,1840688668296052,1840688668899218,603166,-2396834,0,603.166,-2396.834,5000000.0,0,3000000,0
19,1840688673296052,1840688673899359,603307,-2396693,0,603.307,-2396.693,5000000.0,0,3000000,0
20,1840688678296052,1840688678900480,604428,-2395572,0,604.428,-2395.572,5000000.0,0,3000000,0
21,1840688683296052,1840688683900541,604489,-2395511,0,604.489,-2395.511,5000000.0,0,3000000,0
22,1840688688296052,1840688688899371,603319,-2396681,0,603.319,-2396.681,5000000.0,0,3000000,0
23,1840688693296052,1840688693900243,604191,-2395809,0,604.191,-2395.809,5000000.0,0,3000000,0
24,1840688698296052,1840688698899434,603382,-2396618,0,603.382,-2396.618,5000000.0,0,3000000,0
25,1840688703296052,1840688703900054,604002,-2395998,0,604.002,-2395.998,5000000.0,0,3000000,0
26,1840688708296052,1840688708899655,603603,-2396397,0,603.603,-2396.397,5000000.0,0,3000000,0
27,1840688713296052,1840688713899696,603644,-2396356,0,603.644,-2396.356,5000000.0,0,3000000,0
28,1840688718296052,1840688718901167,605115,-2394885,0,605.115,-2394.885,5000000.0,0,3000000,0
29,1840688723296052,1840688723899468,603416,-2396584,0,603.416,-2396.584,5000000.0,0,3000000,0
30,1840688728296052,1840688728899439,603387,-2396613,0,603.387,-2396.613,5000000.0,0,3000000,0
31,1840688733296052,1840688733900570,604518,-2395482,0,604.518,-2395.482,5000000.0,0,3000000,0
32,1840688738296052,1840688738899470,603418,-2396582,0,603.418,-2396.582,5000000.0,0,3000000,0
33,1840688743296052,1840688743902372,606320,-2393680,0,606.32,-2393.68,5000000.0,0,3000000,0
34,1840688748296052,1840688748900893,604841,-2395159,0,604.841,-2395.159,5000000.0,0,3000000,0
35,1840688753296052,1840688753900574,604522,-2395478,0,604.522,-2395.478,5000000.0,0,3000000,0
36,1840688758296052,1840688758899484,603432,-2396568,0,603.432,-2396.568,5000000.0,0,3000000,0
37,1840688763296052,1840688763899655,603603,-2396397,0,603.603,-2396.397,5000000.0,0,3000000,0
38,1840688768296052,1840688768900066,604014,-2395986,0,604.014,-2395.986,5000000.0,0,3000000,0
39,1840688773296052,1840688773900447,604395,-2395605,0,604.395,-2395.605,5000000.0,0,3000000,0
40,1840688778296052,1840688778900088,604036,-2395964,0,604.036,-2395.964,5000000.0,0,3000000,0
41,1840688783296052,1840688783899429,603377,-2396623,0,603.377,-2396.623,5000000.0,0,3000000,0
42,1840688788296052,1840688788899350,603298,-2396702,0,603.298,-2396.702,5000000.0,0,3000000,0
43,1840688793296052,1840688793901451,605399,-2394601,0,605.399,-2394.601,5000000.0,0,3000000,0
44,1840688798296052,1840688798900862,604810,-2395190,0,604.81,-2395.19,5000000.0,0,3000000,0
45,1840688803296052,1840688803899643,603591,-2396409,0,603.591,-2396.409,5000000.0,0,3000000,0
46,1840688808296052,1840688808899923,603871,-2396129,0,603.871,-2396.129,5000000.0,0,3000000,0
47,1840688813296052,1840688813899504,603452,-2396548,0,603.452,-2396.548,5000000.0,0,3000000,0
48,1840688818296052,1840688818899345,603293,-2396707,0,603.293,-2396.707,5000000.0,0,3000000,0
49,1840688823296052,1840688823901486,605434,-2394566,0,605.434,-2394.566,5000000.0,0,3000000,0
50,1840688828296052,1840688828899397,603345,-2396655,0,603.345,-2396.655,5000000.0,0,3000000,0
51,1840688833296052,1840688833899878,603826,-2396174,0,603.826,-2396.174,5000000.0,0,3000000,0
52,1840688838296052,1840688838900589,604537,-2395463,0,604.537,-2395.463,5000000.0,0,3000000,0
53,1840688843296052,1840688843899270,603218,-2396782,0,603.218,-2396.782,5000000.0,0,3000000,0
54,1840688848296052,1840688848899491,603439,-2396561,0,603.439,-2396.561,5000000.0,0,3000000,0
55,1840688853296052,1840688853899502,603450,-2396550,0,603.45,-2396.55,5000000.0,0,3000000,0
56,1840688858296052,1840688858899233,603181,-2396819,0,603.181,-2396.819,5000000.0,0,3000000,0
57,1840688863296052,1840688863899233,603181,-2396819,0,603.181,-2396.819,5000000.0,0,3000000,0
58,1840688868296052,1840688868899484,603432,-2396568,0,603.432,-2396.568,5000000.0,0,3000000,0
59,1840688873296052,1840688873900965,604913,-2395087,0,604.913,-2395.087,5000000.0,0,3000000,0
60,1840688878296052,1840688878899686,603634,-2396366,0,603.634,-2396.366,5000000.0,0,3000000,0
61,1840688883296052,1840688883899607,603555,-2396445,0,603.555,-2396.445,5000000.0,0,3000000,0
62,1840688888296052,1840688888899508,603456,-2396544,0,603.456,-2396.544,5000000.0,0,3000000,0
63,1840688893296052,1840688893899439,603387,-2396613,0,603.387,-2396.613,5000000.0,0,3000000,0
64,1840688898296052,1840688898899940,603888,-2396112,0,603.888,-2396.112,5000000.0,0,3000000,0
65,1840688903296052,1840688903899261,603209,-2396791,0,603.209,-2396.791,5000000.0,0,3000000,0
66,1840688908296052,1840688908900592,604540,-2395460,0,604.54,-2395.46,5000000.0,0,3000000,0
67,1840688913296052,1840688913899392,603340,-2396660,0,603.34,-2396.66,5000000.0,0,3000000,0
68,1840688918296052,1840688918901973,605921,-2394079,0,605.921,-2394.079,5000000.0,0,3000000,0
69,1840688923296052,1840688923899584,603532,-2396468,0,603.532,-2396.468,5000000.0,0,3000000,0
70,1840688928296052,1840688928901425,605373,-2394627,0,605.373,-2394.627,5000000.0,0,3000000,0
71,1840688933296052,1840688933899566,603514,-2396486,0,603.514,-2396.486,5000000.0,0,3000000,0
72,1840688938296052,1840688938902097,606045,-2393955,0,606.045,-2393.955,5000000.0,0,3000000,0
73,1840688943296052,1840688943899308,603256,-2396744,0,603.256,-2396.744,5000000.0,0,3000000,0
74,1840688948296052,1840688948900239,604187,-2395813,0,604.187,-2395.813,5000000.0,0,3000000,0
75,1840688953296052,1840688953901320,605268,-2394732,0,605.268,-2394.732,5000000.0,0,3000000,0
76,1840688958296052,1840688958899351,603299,-2396701,0,603.299,-2396.701,5000000.0,0,3000000,0
77,1840688963296052,1840688963900462,604410,-2395590,0,604.41,-2395.59,5000000.0,0,3000000,0
78,1840688968296052,1840688968900402,604350,-2395650,0,604.35,-2395.65,5000000.0,0,3000000,0
79,1840688973296052,1840688973899313,603261,-2396739,0,603.261,-2396.739,5000000.0,0,3000000,0
80,1840688978296052,1840688978900384,604332,-2395668,0,604.332,-2395.668,5000000.0,0,3000000,0
81,1840688983296052,1840688983899395,603343,-2396657,0,603.343,-2396.657,5000000.0,0,3000000,0
82,1840688988296052,1840688988899346,603294,-2396706,0,603.294,-2396.706,5000000.0,0,3000000,0
83,1840688993296052,1840688993899827,603775,-2396225,0,603.775,-2396.225,5000000.0,0,3000000,0
84,1840688998296052,1840688998899478,603426,-2396574,0,603.426,-2396.574,5000000.0,0,3000000,0
85,1840689003296052,1840689003899299,603247,-2396753,0,603.247,-2396.753,5000000.0,0,3000000,0
86,1840689008296052,1840689008899600,603548,-2396452,0,603.548,-2396.452,5000000.0,0,3000000,0
87,1840689013296052,1840689013900451,604399,-2395601,0,604.399,-2395.601,5000000.0,0,3000000,0
88,1840689018296052,1840689018901221,605169,-2394831,0,605.169,-2394.831,5000000.0,0,3000000,0
89,1840689023296052,1840689023900752,604700,-2395300,0,604.7,-2395.3,5000000.0,0,3000000,0
90,1840689028296052,1840689028900533,604481,-2395519,0,604.481,-2395.519,5000000.0,0,3000000,0
91,1840689033296052,1840689033899694,603642,-2396358,0,603.642,-2396.358,5000000.0,0,3000000,0
92,1840689038296052,1840689038899525,603473,-2396527,0,603.473,-2396.527,5000000.0,0,3000000,0
93,1840689043296052,1840689043899976,603924,-2396076,0,603.924,-2396.076,5000000.0,0,3000000,0
94,1840689048296052,1840689048900067,604015,-2395985,0,604.015,-2395.985,5000000.0,0,3000000,0
95,1840689053296052,1840689053900688,604636,-2395364,0,604.636,-2395.364,5000000.0,0,3000000,0
96,1840689058296052,1840689058899959,603907,-2396093,0,603.907,-2396.093,5000000.0,0,3000000,0
97,1840689063296052,1840689063902130,606078,-2393922,0,606.078,-2393.922,5000000.0,0,3000000,0
98,1840689068296052,1840689068899571,603519,-2396481,0,603.519,-2396.481,5000000.0,0,3000000,0
99,1840689073296052,1840689073901241,605189,-2394811,0,605.189,-2394.811,5000000.0,0,3000000,0
100,1840689078296052,1840689078899292,603240,-2396760,0,603.24,-2396.76,5000000.0,0,3000000,0
101,1840689083296052,1840689083899344,603292,-2396708,0,603.292,-2396.708,5000000.0,0,3000000,0
102,1840689088296052,1840689088901214,605162,-2394838,0,605.162,-2394.838,5000000.0,0,3000000,0
103,1840689093296052,1840689093900325,604273,-2395727,0,604.273,-2395.727,5000000.0,0,3000000,0
104,1840689098296052,1840689098901486,605434,-2394566,0,605.434,-2394.566,5000000.0,0,3000000,0
105,1840689103296052,1840689103900757,604705,-2395295,0,604.705,-2395.295,5000000.0,0,3000000,0
106,1840689108296052,1840689108900588,604536,-2395464,0,604.536,-2395.464,5000000.0,0,3000000,0
107,1840689113296052,1840689113902499,606447,-2393553,0,606.447,-2393.553,5000000.0,0,3000000,0
108,1840689118296052,1840689118899840,603788,-2396212,0,603.788,-2396.212,5000000.0,0,3000000,0
109,1840689123296052,1840689123902320,606268,-2393732,0,606.268,-2393.732,5000000.0,0,3000000,0
110,1840689128296052,1840689128902142,606090,-2393910,0,606.09,-2393.91,5000000.0,0,3000000,0
111,1840689133296052,1840689133899373,603321,-2396679,0,603.321,-2396.679,5000000.0,0,3000000,0
112,1840689138296052,1840689138900514,604462,-2395538,0,604.462,-2395.538,5000000.0,0,3000000,0
113,1840689143296052,1840689143900394,604342,-2395658,0,604.342,-2395.658,5000000.0,0,3000000,0
114,1840689148296052,1840689148900495,604443,-2395557,0,604.443,-2395.557,5000000.0,0,3000000,0
115,1840689153296052,1840689153899906,603854,-2396146,0,603.854,-2396.146,5000000.0,0,3000000,0
116,1840689158296052,1840689158899907,603855,-2396145,0,603.855,-2396.145,5000000.0,0,3000000,0
117,1840689163296052,1840689163901898,605846,-2394154,0,605.846,-2394.154,5000000.0,0,3000000,0
118,1840689168296052,1840689168901009,604957,-2395043,0,604.957,-2395.043,5000000.0,0,3000000,0
119,1840689173296052,1840689173900900,604848,-2395152,0,604.848,-2395.152,5000000.0,0,3000000,0
120,1840689178296052,1840689178902411,606359,-2393641,0,606.359,-2393.641,5000000.0,0,3000000,0
121,1840689183296052,1840689183900612,604560,-2395440,0,604.56,-2395.44,5000000.0,0,3000000,0
122,1840689188296052,1840689188899503,603451,-2396549,0,603.451,-2396.549,5000000.0,0,3000000,0
123,1840689193296052,1840689193900884,604832,-2395168,0,604.832,-2395.168,5000000.0,0,3000000,0
124,1840689198296052,1840689198899734,603682,-2396318,0,603.682,-2396.318,5000000.0,0,3000000,0
125,1840689203296052,1840689203900395,604343,-2395657,0,604.343,-2395.657,5000000.0,0,3000000,0
126,1840689208296052,1840689208900936,604884,-2395116,0,604.884,-2395.116,5000000.0,0,3000000,0
127,1840689213296052,1840689213899907,603855,-2396145,0,603.855,-2396.145,5000000.0,0,3000000,0
128,1840689218296052,1840689218901158,605106,-2394894,0,605.106,-2394.894,5000000.0,0,3000000,0
129,1840689223296052,1840689223899439,603387,-2396613,0,603.387,-2396.613,5000000.0,0,3000000,0
130,1840689228296052,1840689228899300,603248,-2396752,0,603.248,-2396.752,5000000.0,0,3000000,0
131,1840689233296052,1840689233901981,605929,-2394071,0,605.929,-2394.071,5000000.0,0,3000000,0
132,1840689238296052,1840689238899472,603420,-2396580,0,603.42,-2396.58,5000000.0,0,3000000,0
133,1840689243296052,1840689243901913,605861,-2394139,0,605.861,-2394.139,5000000.0,0,3000000,0
134,1840689248296052,1840689248900123,604071,-2395929,0,604.071,-2395.929,5000000.0,0,3000000,0
135,1840689253296052,1840689253900754,604702,-2395298,0,604.702,-2395.298,5000000.0,0,3000000,0
136,1840689258296052,1840689258900685,604633,-2395367,0,604.633,-2395.367,5000000.0,0,3000000,0
137,1840689263296052,1840689263899786,603734,-2396266,0,603.734,-2396.266,5000000.0,0,3000000,0
138,1840689268296052,1840689268899367,603315,-2396685,0,603.315,-2396.685,5000000.0,0,3000000,0
139,1840689273296052,1840689273900638,604586,-2395414,0,604.586,-2395.414,5000000.0,0,3000000,0
140,1840689278296052,1840689278899349,603297,-2396703,0,603.297,-2396.703,5000000.0,0,3000000,0
141,1840689283296052,1840689283902500,606448,-2393552,0,606.448,-2393.552,5000000.0,0,3000000,0
142,1840689288296052,1840689288900431,604379,-2395621,0,604.379,-2395.621,5000000.0,0,3000000,0
143,1840689293296052,1840689293899212,603160,-2396840,0,603.16,-2396.84,5000000.0,0,3000000,0
144,1840689298296052,1840689298899493,603441,-2396559,0,603.441,-2396.559,5000000.0,0,3000000,0
145,1840689303296052,1840689303899423,603371,-2396629,0,603.371,-2396.629,5000000.0,0,3000000,0
146,1840689308296052,1840689308900514,604462,-2395538,0,604.462,-2395.538,5000000.0,0,3000000,0
147,1840689313296052,1840689313900145,604093,-2395907,0,604.093,-2395.907,5000000.0,0,3000000,0
148,1840689318296052,1840689318899526,603474,-2396526,0,603.474,-2396.526,5000000.0,0,3000000,0
149,1840689323296052,1840689323899457,603405,-2396595,0,603.405,-2396.595,5000000.0,0,3000000,0
150,1840689328296052,1840689328899378,603326,-2396674,0,603.326,-2396.674,5000000.0,0,3000000,0
151,1840689333296052,1840689333901389,605337,-2394663,0,605.337,-2394.663,5000000.0,0,3000000,0
152,1840689338296052,1840689338900040,603988,-2396012,0,603.988,-2396.012,5000000.0,0,3000000,0
153,1840689343296052,1840689343899391,603339,-2396661,0,603.339,-2396.661,5000000.0,0,3000000,0
154,1840689348296052,1840689348900672,604620,-2395380,0,604.62,-2395.38,5000000.0,0,3000000,0
155,1840689353296052,1840689353899642,603590,-2396410,0,603.59,-2396.41,5000000.0,0,3000000,0
156,1840689358296052,1840689358900003,603951,-2396049,0,603.951,-2396.049,5000000.0,0,3000000,0
157,1840689363296052,1840689363900924,604872,-2395128,0,604.872,-2395.128,5000000.0,0,3000000,0
158,1840689368296052,1840689368899645,603593,-2396407,0,603.593,-2396.407,5000000.0,0,3000000,0
159,1840689373296052,1840689373900406,604354,-2395646,0,604.354,-2395.646,5000000.0,0,3000000,0
160,1840689378296052,1840689378900327,604275,-2395725,0,604.275,-2395.725,5000000.0,0,3000000,0
161,1840689383296052,1840689383899998,603946,-2396054,0,603.946,-2396.054,5000000.0,0,3000000,0
162,1840689388296052,1840689388899529,603477,-2396523,0,603.477,-2396.523,5000000.0,0,3000000,0
163,1840689393296052,1840689393899850,603798,-2396202,0,603.798,-2396.202,5000000.0,0,3000000,0
164,1840689398296052,1840689398899531,603479,-2396521,0,603.479,-2396.521,5000000.0,0,3000000,0
165,1840689403296052,1840689403899372,603320,-2396680,0,603.32,-2396.68,5000000.0,0,3000000,0
166,1840689408296052,1840689408900202,604150,-2395850,0,604.15,-2395.85,5000000.0,0,3000000,0
167,1840689413296052,1840689413899283,603231,-2396769,0,603.231,-2396.769,5000000.0,0,3000000,0
168,1840689418296052,1840689418901454,605402,-2394598,0,605.402,-2394.598,5000000.0,0,3000000,0
169,1840689423296052,1840689423902145,606093,-2393907,0,606.093,-2393.907,5000000.0,0,3000000,0
170,1840689428296052,1840689428900566,604514,-2395486,0,604.514,-2395.486,5000000.0,0,3000000,0
171,1840689433296052,1840689433900247,604195,-2395805,0,604.195,-2395.805,5000000.0,0,3000000,0
172,1840689438296052,1840689438899628,603576,-2396424,0,603.576,-2396.424,5000000.0,0,3000000,0
173,1840689443296052,1840689443899909,603857,-2396143,0,603.857,-2396.143,5000000.0,0,3000000,0
174,1840689448296052,1840689448899860,603808,-2396192,0,603.808,-2396.192,5000000.0,0,3000000,0
175,1840689453296052,1840689453899481,603429,-2396571,0,603.429,-2396.571,5000000.0,0,3000000,0
176,1840689458296052,1840689458900972,604920,-2395080,0,604.92,-2395.08,5000000.0,0,3000000,0
177,1840689463296052,1840689463900362,604310,-2395690,0,604.31,-2395.69,5000000.0,0,3000000,0
178,1840689468296052,1840689468901493,605441,-2394559,0,605.441,-2394.559,5000000.0,0,3000000,0
179,1840689473296052,1840689473899494,603442,-2396558,0,603.442,-2396.558,5000000.0,0,3000000,0
180,1840689478296052,1840689478900675,604623,-2395377,0,604.623,-2395.377,5000000.0,0,3000000,0
181,1840689483296052,1840689483900236,604184,-2395816,0,604.184,-2395.816,5000000.0,0,3000000,0
182,1840689488296052,1840689488901267,605215,-2394785,0,605.215,-2394.785,5000000.0,0,3000000,0
183,1840689493296052,1840689493899388,603336,-2396664,0,603.336,-2396.664,5000000.0,0,3000000,0
184,1840689498296052,1840689498899249,603197,-2396803,0,603.197,-2396.803,5000000.0,0,3000000,0
