job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,428530548721939,428530549374850,652911,-2347089,0,652.911,-2347.089,,0,3000000,0
1,428530553721939,428530554373567,651628,-2348372,0,651.628,-2348.372,5000000.0,0,3000000,0
2,428530558721939,428530559373235,651296,-2348704,0,651.296,-2348.704,5000000.0,0,3000000,0
3,428530563721939,428530564373143,651204,-2348796,0,651.204,-2348.796,5000000.0,0,3000000,0
4,428530568721939,428530569372780,650841,-2349159,0,650.841,-2349.159,5000000.0,0,3000000,0
5,428530573721939,428530574373098,651159,-2348841,0,651.159,-2348.841,5000000.0,0,3000000,0
6,428530578721939,428530579373125,651186,-2348814,0,651.186,-2348.814,5000000.0,0,3000000,0
7,428530583721939,428530584373093,651154,-2348846,0,651.154,-2348.846,5000000.0,0,3000000,0
8,428530588721939,428530589373070,651131,-2348869,0,651.131,-2348.869,5000000.0,0,3000000,0
9,428530593721939,428530594373098,651159,-2348841,0,651.159,-2348.841,5000000.0,0,3000000,0
10,428530598721939,428530599372906,650967,-2349033,0,650.967,-2349.033,5000000.0,0,3000000,0
11,428530603721939,428530604373053,651114,-2348886,0,651.114,-2348.886,5000000.0,0,3000000,0
12,428530608721939,428530609372711,650772,-2349228,0,650.772,-2349.228,5000000.0,0,3000000,0
13,428530613721939,428530614372999,651060,-2348940,0,651.06,-2348.94,5000000.0,0,3000000,0
14,428530618721939,428530619372976,651037,-2348963,0,651.037,-2348.963,5000000.0,0,3000000,0
15,428530623721939,428530624373014,651075,-2348925,0,651.075,-2348.925,5000000.0,0,3000000,0
16,428530628721939,428530629372821,650882,-2349118,0,650.882,-2349.118,5000000.0,0,3000000,0
17,428530633721939,428530634372729,650790,-2349210,0,650.79,-2349.21,5000000.0,0,3000000,0
18,428530638721939,428530639372686,650747,-2349253,0,650.747,-2349.253,5000000.0,0,3000000,0
19,428530643721939,428530644372804,650865,-2349135,0,650.865,-2349.135,5000000.0,0,3000000,0
20,428530648721939,428530649375012,653073,-2346927,0,653.073,-2346.927,5000000.0,0,3000000,0
21,428530653721939,428530654372699,650760,-2349240,0,650.76,-2349.24,5000000.0,0,3000000,0
22,428530658721939,428530659372887,650948,-2349052,0,650.948,-2349.052,5000000.0,0,3000000,0
23,428530663721939,428530664372794,650855,-2349145,0,650.855,-2349.145,5000000.0,0,3000000,0
24,428530668721939,428530669372932,650993,-2349007,0,650.993,-2349.007,5000000.0,0,3000000,0
25,428530673721939,428530674372899,650960,-2349040,0,650.96,-2349.04,5000000.0,0,3000000,0
26,428530678721939,428530679372847,650908,-2349092,0,650.908,-2349.092,5000000.0,0,3000000,0
27,428530683721939,428530684372955,651016,-2348984,0,651.016,-2348.984,5000000.0,0,3000000,0
28,428530688721939,428530689373212,651273,-2348727,0,651.273,-2348.727,5000000.0,0,3000000,0
29,428530693721939,428530694372830,650891,-2349109,0,650.891,-2349.109,5000000.0,0,3000000,0
30,428530698721939,428530699372968,651029,-2348971,0,651.029,-2348.971,5000000.0,0,3000000,0
31,428530703721939,428530704372825,650886,-2349114,0,650.886,-2349.114,5000000.0,0,3000000,0
32,428530708721939,428530709372953,651014,-2348986,0,651.014,-2348.986,5000000.0,0,3000000,0
33,428530713721939,428530714372820,650881,-2349119,0,650.881,-2349.119,5000000.0,0,3000000,0
34,428530718721939,428530719372848,650909,-2349091,0,650.909,-2349.091,5000000.0,0,3000000,0
35,428530723721939,428530724372876,650937,-2349063,0,650.937,-2349.063,5000000.0,0,3000000,0
36,428530728721939,428530729372843,650904,-2349096,0,650.904,-2349.096,5000000.0,0,3000000,0
37,428530733721939,428530734372851,650912,-2349088,0,650.912,-2349.088,5000000.0,0,3000000,0
38,428530738721939,428530739372978,651039,-2348961,0,651.039,-2348.961,5000000.0,0,3000000,0
39,428530743721939,428530744372736,650797,-2349203,0,650.797,-2349.203,5000000.0,0,3000000,0
40,428530748721939,428530749374663,652724,-2347276,0,652.724,-2347.276,5000000.0,0,3000000,0
41,428530753721939,428530754373181,651242,-2348758,0,651.242,-2348.758,5000000.0,0,3000000,0
42,428530758721939,428530759372689,650750,-2349250,0,650.75,-2349.25,5000000.0,0,3000000,0
43,428530763721939,428530764372776,650837,-2349163,0,650.837,-2349.163,5000000.0,0,3000000,0
