job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,432612543965672,432612544604622,638950,-2361050,0,638.95,-2361.05,,0,3000000,0
1,432612548965672,432612549597842,632170,-2367830,0,632.17,-2367.83,5000000.0,0,3000000,0
2,432612553965672,432612554598171,632499,-2367501,0,632.499,-2367.501,5000000.0,0,3000000,0
3,432612558965672,432612559597621,631949,-2368051,0,631.949,-2368.051,5000000.0,0,3000000,0
4,432612563965672,432612564599390,633718,-2366282,0,633.718,-2366.282,5000000.0,0,3000000,0
5,432612568965672,432612569597240,631568,-2368432,0,631.568,-2368.432,5000000.0,0,3000000,0
6,432612573965672,432612574597249,631577,-2368423,0,631.577,-2368.423,5000000.0,0,3000000,0
7,432612578965672,432612579597168,631496,-2368504,0,631.496,-2368.504,5000000.0,0,3000000,0
8,432612583965672,432612584599038,633366,-2366634,0,633.366,-2366.634,5000000.0,0,3000000,0
9,432612588965672,432612589597177,631505,-2368495,0,631.505,-2368.495,5000000.0,0,3000000,0
10,432612593965672,432612594597187,631515,-2368485,0,631.515,-2368.485,5000000.0,0,3000000,0
11,432612598965672,432612599597086,631414,-2368586,0,631.414,-2368.586,5000000.0,0,3000000,0
12,432612603965672,432612604598796,633124,-2366876,0,633.124,-2366.876,5000000.0,0,3000000,0
13,432612608965672,432612609597165,631493,-2368507,0,631.493,-2368.507,5000000.0,0,3000000,0
14,432612613965672,432612614598795,633123,-2366877,0,633.123,-2366.877,5000000.0,0,3000000,0
15,432612618965672,432612619597164,631492,-2368508,0,631.492,-2368.508,5000000.0,0,3000000,0
16,432612623965672,432612624599004,633332,-2366668,0,633.332,-2366.668,5000000.0,0,3000000,0
17,432612628965672,432612629597063,631391,-2368609,0,631.391,-2368.609,5000000.0,0,3000000,0
18,432612633965672,432612634597202,631530,-2368470,0,631.53,-2368.47,5000000.0,0,3000000,0
19,432612638965672,432612639597252,631580,-2368420,0,631.58,-2368.42,5000000.0,0,3000000,0
20,432612643965672,432612644598831,633159,-2366841,0,633.159,-2366.841,5000000.0,0,3000000,0
21,432612648965672,432612649597011,631339,-2368661,0,631.339,-2368.661,5000000.0,0,3000000,0
22,432612653965672,432612654597260,631588,-2368412,0,631.588,-2368.412,5000000.0,0,3000000,0
23,432612658965672,432612659597170,631498,-2368502,0,631.498,-2368.502,5000000.0,0,3000000,0
24,432612663965672,432612664598979,633307,-2366693,0,633.307,-2366.693,5000000.0,0,3000000,0
25,432612668965672,432612669597049,631377,-2368623,0,631.377,-2368.623,5000000.0,0,3000000,0
26,432612673965672,432612674597158,631486,-2368514,0,631.486,-2368.514,5000000.0,0,3000000,0
27,432612678965672,432612679597188,631516,-2368484,0,631.516,-2368.484,5000000.0,0,3000000,0
28,432612683965672,432612684598847,633175,-2366825,0,633.175,-2366.825,5000000.0,0,3000000,0
29,432612688965672,432612689597226,631554,-2368446,0,631.554,-2368.446,5000000.0,0,3000000,0
30,432612693965672,432612694597306,631634,-2368366,0,631.634,-2368.366,5000000.0,0,3000000,0
31,432612698965672,432612699597215,631543,-2368457,0,631.543,-2368.457,5000000.0,0,3000000,0
32,432612703965672,432612704598915,633243,-2366757,0,633.243,-2366.757,5000000.0,0,3000000,0
33,432612708965672,432612709597234,631562,-2368438,0,631.562,-2368.438,5000000.0,0,3000000,0
34,432612713965672,432612714597304,631632,-2368368,0,631.632,-2368.368,5000000.0,0,3000000,0
35,432612718965672,432612719597223,631551,-2368449,0,631.551,-2368.449,5000000.0,0,3000000,0
36,432612723965672,432612724598693,633021,-2366979,0,633.021,-2366.979,5000000.0,0,3000000,0
37,432612728965672,432612729597142,631470,-2368530,0,631.47,-2368.53,5000000.0,0,3000000,0
38,432612733965672,432612734597262,631590,-2368410,0,631.59,-2368.41,5000000.0,0,3000000,0
39,432612738965672,432612739597071,631399,-2368601,0,631.399,-2368.601,5000000.0,0,3000000,0
40,432612743965672,432612744598521,632849,-2367151,0,632.849,-2367.151,5000000.0,0,3000000,0
41,432612748965672,432612749597250,631578,-2368422,0,631.578,-2368.422,5000000.0,0,3000000,0
42,432612753965672,432612754597500,631828,-2368172,0,631.828,-2368.172,5000000.0,0,3000000,0
43,432612758965672,432612759597199,631527,-2368473,0,631.527,-2368.473,5000000.0,0,3000000,0
44,432612763965672,432612764598608,632936,-2367064,0,632.936,-2367.064,5000000.0,0,3000000,0
45,432612768965672,432612769597278,631606,-2368394,0,631.606,-2368.394,5000000.0,0,3000000,0
46,432612773965672,432612774598447,632775,-2367225,0,632.775,-2367.225,5000000.0,0,3000000,0
47,432612778965672,432612779597177,631505,-2368495,0,631.505,-2368.495,5000000.0,0,3000000,0
48,432612783965672,432612784598726,633054,-2366946,0,633.054,-2366.946,5000000.0,0,3000000,0
49,432612788965672,432612789597066,631394,-2368606,0,631.394,-2368.606,5000000.0,0,3000000,0
50,432612793965672,432612794597215,631543,-2368457,0,631.543,-2368.457,5000000.0,0,3000000,0
51,432612798965672,432612799597125,631453,-2368547,0,631.453,-2368.547,5000000.0,0,3000000,0
52,432612803965672,432612804598474,632802,-2367198,0,632.802,-2367.198,5000000.0,0,3000000,0
53,432612808965672,432612809597413,631741,-2368259,0,631.741,-2368.259,5000000.0,0,3000000,0
54,432612813965672,432612814597253,631581,-2368419,0,631.581,-2368.419,5000000.0,0,3000000,0
55,432612818965672,432612819596992,631320,-2368680,0,631.32,-2368.68,5000000.0,0,3000000,0
56,432612823965672,432612824598552,632880,-2367120,0,632.88,-2367.12,5000000.0,0,3000000,0
57,432612828965672,432612829596991,631319,-2368681,0,631.319,-2368.681,5000000.0,0,3000000,0
58,432612833965672,432612834597191,631519,-2368481,0,631.519,-2368.481,5000000.0,0,3000000,0
59,432612838965672,432612839597150,631478,-2368522,0,631.478,-2368.522,5000000.0,0,3000000,0
60,432612843965672,432612844598520,632848,-2367152,0,632.848,-2367.152,5000000.0,0,3000000,0
