condition,environment,run,view,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,model,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run10,stable,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,gaussian_hmm,4,-41095.50317004883,-18612.3470449805,28474,23,82446.99081697788,-0.6536611310311337,-21724.91222848697,5.312485188775389,0.10931253717449149,state_0_mean=-0.41022752;state_1_mean=0.97422766;state_2_mean=1.4966825;state_3_mean=6.8785429
interference,host,host_cpu3-interf_io-run10,stable,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,gaussian_gmm,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,stable,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,gaussian_hmm,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20470.27909030865,9.556921094709184,0.09582138298736713,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,iid_gaussian,1,-99325.19732432709,-31030.33638694313,30001,2,198672.70714969625,-1.03431006922913,-31030.33638694313,0.0,0.0,mean=-1.2862854e-15;sd=1
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,ar1_gaussian,1,,21902.531473355393,30000,3,,0.7300843824451798,,,,intercept=-6.2738478e-08;phi=0.99163859;sd=0.12904807
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_gmm,2,340819.7025675715,152361.84525331954,30001,5,-681583.6238825378,5.078558889814324,152361.84525331954,0.0,0.0,"component_0_mean=-0.16662114,weight=0.97079544;component_1_mean=5.5386916,weight=0.029204559"
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_hmm,2,352775.12678242393,156001.1222413049,30001,7,-705472.1598112007,5.1998640792408555,152526.92407852336,15.03462206237003,0.11580274533454019,state_0_mean=-0.16662124;state_1_mean=5.5364673
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_gmm,3,340969.8970230611,152344.08297292283,30001,8,-681850.544041954,5.077966833536309,152344.08297292283,0.0,0.0,"component_0_mean=-0.16662114,weight=0.97079587;component_1_mean=4.7935802,weight=0.019776522;component_2_mean=7.1019865,weight=0.0094276114"
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_hmm,3,354098.1794557043,156142.34165358916,30001,14,-708040.1714041141,5.204571236078436,152825.66878846224,28.358986085685533,0.11055207710166069,state_0_mean=-0.16662136;state_1_mean=4.4550224;state_2_mean=7.0596564
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_gmm,4,341052.5894482225,152346.3852788758,30001,11,-681982.4601407136,5.078043574510043,152346.3852788758,0.0,0.0,"component_0_mean=-0.16662128,weight=0.97077839;component_1_mean=3.5468078,weight=0.0062793138;component_2_mean=5.0925668,weight=0.011581187;component_3_mean=7.0858283,weight=0.011361107"
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_hmm,4,354840.89524164674,156286.36417167258,30001,23,-709425.1967213098,5.20937182666153,152890.86924553584,20.740825445086017,0.11317939155817285,state_0_mean=-0.16662151;state_1_mean=3.3249652;state_2_mean=5.2442528;state_3_mean=7.0563371
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_gmm,5,341081.1802719664,152344.88549268886,30001,14,-682006.1730366383,5.077993583303519,152344.88549268886,0.0,0.0,"component_0_mean=-0.16662129,weight=0.970778;component_1_mean=3.4442072,weight=0.005934083;component_2_mean=4.9752806,weight=0.010597717;component_3_mean=6.4754029,weight=0.0057533166;component_4_mean=7.3999248,weight=0.0069368824"
interference,host,host_cpu3-interf_io-run9,raw,100001,100001,1.0,70000,30001,1,1,13.481625391404028,1.0063214928313238,,gaussian_hmm,5,359748.31996746635,157754.72118257865,30001,34,-719117.3274172177,5.258315428904991,153657.38251293675,30.064570810800035,0.13657340320795652,state_0_mean=-0.1668253;state_1_mean=-0.16487161;state_2_mean=3.4241188;state_3_mean=5.2789361;state_4_mean=7.059048
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,iid_gaussian,1,-96182.24847327874,-33295.17055908516,29591,2,192386.7451389785,-1.1251789584361855,-33295.17055908516,0.0,0.0,mean=-3.5024804e-13;sd=1
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,ar1_gaussian,1,,-32973.81904828127,29576,3,,-1.11488433352317,,,,intercept=-5.5558915e-05;phi=0.17315738;sd=0.98494252
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_gmm,2,-68300.00381577463,-28822.500137479114,29591,5,136655.62811260184,-0.9740292703010751,-28822.500137479114,0.0,0.0,"component_0_mean=-0.020510163,weight=0.99617691;component_1_mean=5.3442996,weight=0.0038230923"
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_hmm,2,-67841.86878461455,-28840.056691180933,29591,7,135761.6062427027,-0.9746225775127888,-28892.544113262567,5.527365131007014,0.0017737630388170247,state_0_mean=-0.043785396;state_1_mean=1.9518351
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_gmm,3,-52009.62309036207,-21991.29550949882,29591,8,104108.23895040824,-0.7431751380317941,-21991.29550949882,0.0,0.0,"component_0_mean=-0.59672008,weight=0.32290381;component_1_mean=0.26030472,weight=0.67477834;component_2_mean=7.3495691,weight=0.002317851"
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_hmm,3,-51675.528121063195,-21911.175771321796,29591,14,103506.79358907358,-0.7404675668724205,-22045.950132377304,8.231574119979836,0.00455457270979379,state_0_mean=-0.59773452;state_1_mean=0.24304488;state_2_mean=2.9113978
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_gmm,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_hmm,4,-50317.6705780077,-21266.641240220128,29591,23,100891.19536885721,-0.71868612889798,-22142.71066586878,12.452243361181068,0.029605941862345074,state_0_mean=-0.59809406;state_1_mean=0.19880057;state_2_mean=1.0283198;state_3_mean=35.705248
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_gmm,5,-47539.25276093648,-20165.211329313403,29591,14,95234.24286882015,-0.6814643414995574,-20165.211329313403,0.0,0.0,"component_0_mean=-0.60259733,weight=0.35193484;component_1_mean=-0.097527635,weight=0.32033766;component_2_mean=0.70165616,weight=0.32648478;component_3_mean=9.5501063,weight=0.00121321;component_4_mean=89.829943,weight=2.9504916e-05"
interference,host,host_cpu3-interf_io-run9,stable,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,gaussian_hmm,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20355.60782261872,8.06415093418782,0.040552371167915456,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,iid_gaussian,1,-99325.19732432709,-67139.5794391169,30001,2,198672.70714969625,-2.237911384257755,-67139.5794391169,0.0,0.0,mean=1.1400354e-14;sd=1
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,ar1_gaussian,1,,-61395.975858939215,30000,3,,-2.046532528631307,,,,intercept=-2.4086863e-06;phi=0.17989086;sd=0.98370042
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_gmm,2,105249.03637789687,42286.71123341825,30001,5,-210442.29150318858,1.4095100574453603,42286.71123341825,0.0,0.0,"component_0_mean=-0.01954402,weight=0.99577113;component_1_mean=4.6020238,weight=0.0042288724"
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_hmm,2,105256.44684843485,42296.22406387137,30001,7,-210434.79994322246,1.4098271412243382,42281.252291683915,0.9301260428312034,0.0004990424381672249,state_0_mean=-0.019550845;state_1_mean=4.5697488
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_gmm,3,111405.08462407596,44066.00588224795,30001,8,-222720.91924398366,1.4688179021448602,44066.00588224795,0.0,0.0,"component_0_mean=-0.029746314,weight=0.89944983;component_1_mean=0.079915083,weight=0.098764364;component_2_mean=10.56249,weight=0.0017858056"
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_hmm,3,110943.23467118232,43968.181545219704,30001,14,-221730.2818350702,1.4655571996006702,43956.35345655027,34.167499742256524,0.00039425648043177835,state_0_mean=-0.027959545;state_1_mean=0.093632631;state_2_mean=10.207507
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_gmm,4,111595.77145328706,44232.94578549007,30001,11,-223068.82415084276,1.4743823801036655,44232.94578549007,0.0,0.0,"component_0_mean=-0.029706471,weight=0.90138265;component_1_mean=0.08138938,weight=0.096637831;component_2_mean=2.0794289,weight=0.0015886951;component_3_mean=39.935941,weight=0.00039082655"
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_hmm,4,113226.23671120415,45298.6065204116,30001,23,-226195.87966042457,1.5099032205730343,42675.14644156744,45.91031374930853,0.08744575443632413,state_0_mean=-0.041540138;state_1_mean=0.015379735;state_2_mean=1.1870595;state_3_mean=35.027485
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_gmm,5,111598.87915423559,44230.19126913232,30001,14,-223041.57080117674,1.4742905659522123,44230.19126913232,0.0,0.0,"component_0_mean=-0.029730274,weight=0.90087626;component_1_mean=0.081032521,weight=0.097144896;component_2_mean=2.0720206,weight=0.0015842805;component_3_mean=33.757078,weight=0.00036071856;component_4_mean=102.00642,weight=3.384038e-05"
interference,container,docker_cpu3-interf_io-run2,raw,100001,100001,1.0,70000,30001,1,1,13.30469445459621,0.02294138806117864,,gaussian_hmm,5,113230.12599705622,44385.61213453185,30001,34,-226080.93947639738,1.4794710887814357,42659.65858977486,30.346948379899672,0.05752986716299437,state_0_mean=-0.041499324;state_1_mean=0.015592964;state_2_mean=1.2177411;state_3_mean=34.212324;state_4_mean=43.707844
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,iid_gaussian,1,-99293.98067659659,-34052.07121628299,29977,2,198610.27322556503,-1.1359399278207623,-34052.07121628299,0.0,0.0,mean=-2.671912e-14;sd=1
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,ar1_gaussian,1,,-34048.60850813741,29973,3,,-1.135975995333714,,,,intercept=-4.4384122e-06;phi=0.0028996262;sd=1.000031
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_gmm,2,78403.80754277643,30964.124093924278,29977,5,-156751.83540462327,1.0329293823239243,30964.124093924278,0.0,0.0,"component_0_mean=-0.020173347,weight=0.99531826;component_1_mean=4.2887681,weight=0.0046817407"
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_hmm,2,67377.23561137902,29774.07374315139,29977,7,-134676.3796694566,0.9932306015662472,30916.935473813406,1.2811521419838905,-0.038124619897321764,state_0_mean=-0.019115367;state_1_mean=8.2043798
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_gmm,3,84489.25692243251,32652.8303147349,29977,8,-168889.26635537768,1.0892627786214397,32652.8303147349,0.0,0.0,"component_0_mean=-0.035050721,weight=0.89906199;component_1_mean=0.12585259,weight=0.099201437;component_2_mean=10.957234,weight=0.0017365708"
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_hmm,3,81264.11149365308,32033.21112661774,29977,14,-162372.0398807033,1.0685929588223553,32162.722144329127,57.17770606859669,-0.004320346189124517,state_0_mean=-0.030002279;state_1_mean=0.1221863;state_2_mean=12.491412
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_gmm,4,84652.16347635756,32761.45599244805,29977,11,-169181.61165467,1.0928864126646445,32761.45599244805,0.0,0.0,"component_0_mean=-0.034984888,weight=0.90096582;component_1_mean=0.12795244,weight=0.097125161;component_2_mean=3.0487339,weight=0.0015839098;component_3_mean=43.873603,weight=0.00032511273"
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_hmm,4,86266.08047037938,33817.559435685806,29977,23,-172275.57440848261,1.1281168707904663,31226.007516242138,34.208897957320715,0.0864513433446865,state_0_mean=-0.052264573;state_1_mean=0.031771268;state_2_mean=1.9568232;state_3_mean=44.74739
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_gmm,5,84661.26605213503,32763.326269966197,29977,14,-169166.3489976672,1.0929488030812355,32763.326269966197,0.0,0.0,"component_0_mean=-0.035049284,weight=0.9000263;component_1_mean=0.12698497,weight=0.098065352;component_2_mean=3.0040263,weight=0.0015653896;component_3_mean=21.967401,weight=0.00023420032;component_4_mean=85.004326,weight=0.00010876161"
interference,container,docker_cpu3-interf_io-run2,stable,100001,99955,0.999540004599954,69978,29977,4,4,13.30455804758399,0.015599040423851112,,gaussian_hmm,5,86266.04192957429,33818.43243185489,29977,34,-172152.78202882732,1.1281459929897886,31215.094785875273,54.12088559363654,0.08684450231776417,state_0_mean=-0.052230446;state_1_mean=0.031880576;state_2_mean=2.0572367;state_3_mean=44.871936;state_4_mean=70.92997
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,iid_gaussian,1,-99325.19732432708,-36073.39671851909,30001,2,198672.70714969622,-1.2024064770680676,-36073.39671851909,0.0,0.0,mean=2.5985563e-16;sd=1
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,ar1_gaussian,1,,27920.16100599897,30000,3,,0.930672033533299,,,,intercept=-8.5145608e-08;phi=0.99427185;sd=0.1068824
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_gmm,2,343325.37942384486,152726.48282865126,30001,5,-686594.9775950846,5.090713070519358,152726.48282865126,0.0,0.0,"component_0_mean=-0.21190641,weight=0.95415721;component_1_mean=4.4105527,weight=0.045842787"
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_hmm,2,362170.0720499085,159206.99650980096,30001,7,-724262.0503461699,5.306722992893602,150639.69216888052,72.55099813170139,0.2855672924542662,state_0_mean=-0.21190641;state_1_mean=4.4105436
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_gmm,3,343809.7459279712,152876.69364497584,30001,8,-687530.2418517742,5.095719930834833,152876.69364497584,0.0,0.0,"component_0_mean=-0.21190641,weight=0.95415697;component_1_mean=3.6468683,weight=0.025512033;component_2_mean=5.3687947,weight=0.020330998"
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_hmm,3,364590.0013561301,159868.82095841435,30001,14,-729023.8152049658,5.328783072511395,150802.30239026033,53.42213630712309,0.3022072120313995,state_0_mean=-0.21190651;state_1_mean=3.5075016;state_2_mean=5.4086497
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_gmm,4,343887.93734353513,152883.76928182426,30001,11,-687653.1559313389,5.095955777534891,152883.76928182426,0.0,0.0,"component_0_mean=-0.21190642,weight=0.954155;component_1_mean=2.8505354,weight=0.0083347407;component_2_mean=3.8818342,weight=0.015549065;component_3_mean=5.3764939,weight=0.02196119"
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_hmm,4,365671.5031827209,160113.61469248967,30001,23,-731086.4126034582,5.336942591663267,150588.83662109534,48.62723532213324,0.317482019645823,state_0_mean=-0.21190651;state_1_mean=3.1924409;state_2_mean=4.7783991;state_3_mean=5.5535009
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_gmm,5,343930.6682702038,152904.4812912846,30001,14,-687705.1490331131,5.096646154837659,152904.4812912846,0.0,0.0,"component_0_mean=-0.21190642,weight=0.95415471;component_1_mean=2.4553255,weight=0.0059844333;component_2_mean=3.5848149,weight=0.012659825;component_3_mean=4.7274381,weight=0.0096800183;component_4_mean=5.4992791,weight=0.017521016"
interference,host,host_cpu3-interf_io-run7,raw,100001,100001,1.0,70000,30001,1,1,13.59465002962682,1.3386435468092326,,gaussian_hmm,5,371517.91507936415,162651.1126171346,30001,34,-742656.5176410133,5.421523036469938,153016.08963431866,40.90340707465801,0.32115672753628044,state_0_mean=-0.21220486;state_1_mean=-0.21073979;state_2_mean=3.2005997;state_3_mean=4.7782127;state_4_mean=5.5532248
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.453986410565,0.09425430310725808,2.33530001046695e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18432.54017593168,8.74925128185026,0.0032571138717251676,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16255.308521119514,7.786889759703376,0.003210881167092917,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16253.440104649906,7.089927992708483,0.0030899276860784676,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,iid_gaussian,1,-99325.19732432709,-76394.87350694486,30001,2,198672.70714969625,-2.5464109032013886,-76394.87350694486,0.0,0.0,mean=3.7029427e-16;sd=1
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,ar1_gaussian,1,,13398.617824027515,30000,3,,0.4466205941342505,,,,intercept=-7.9243064e-08;phi=0.99157518;sd=0.12953439
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_gmm,2,350663.10571426386,137393.95284870773,30001,5,-701270.4301759226,4.579645773431143,137393.95284870773,0.0,0.0,"component_0_mean=-0.16019863,weight=0.97286679;component_1_mean=5.7439542,weight=0.027133212"
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_hmm,2,363815.1145890646,148424.2935562182,30001,7,-727552.135424482,4.947311541489224,128712.09601852605,88.06905159899063,0.6570513495447539,state_0_mean=-0.1602002;state_1_mean=5.7032493
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_gmm,3,350845.2350657756,137631.12996134599,30001,8,-701601.2201273829,4.587551413664411,137631.12996134599,0.0,0.0,"component_0_mean=-0.16019928,weight=0.97278891;component_1_mean=4.5923063,weight=0.013894641;component_2_mean=6.9111222,weight=0.013316453"
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_hmm,3,365101.1344444933,149807.8505770378,30001,14,-730046.0813816921,4.9934285716155395,128555.70716096605,97.79114213806915,0.708381167830131,state_0_mean=-0.16020227;state_1_mean=4.0874026;state_2_mean=7.011592
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_gmm,4,350947.7146119975,137706.38745388683,30001,11,-701772.7104682636,4.590059913132457,137706.38745388683,0.0,0.0,"component_0_mean=-0.16019998,weight=0.97270089;component_1_mean=3.8085305,weight=0.0067890072;component_2_mean=5.352033,weight=0.0096591149;component_3_mean=7.2135969,weight=0.010850984"
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_hmm,4,366963.5866536728,150594.65659428222,30001,23,-733670.5795453619,5.019654564657252,125334.44242549331,171.4590293134038,0.8419790729905307,state_0_mean=-0.1603451;state_1_mean=-0.16004916;state_2_mean=4.5300988;state_3_mean=7.159816
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_gmm,5,350980.84709229576,137709.88478453396,30001,14,-701805.5066772971,4.590176486934901,137709.88478453396,0.0,0.0,"component_0_mean=-0.16020024,weight=0.97266783;component_1_mean=2.7551492,weight=0.0036519494;component_2_mean=4.5678736,weight=0.0069650302;component_3_mean=6.1219884,weight=0.0074372515;component_4_mean=7.373816,weight=0.0092779376"
interference,host,host_cpu3-interf_io-run8,raw,100001,100001,1.0,70000,30001,1,1,13.450661005588186,0.9784632019669995,,gaussian_hmm,5,380977.956692085,155922.20408128278,30001,34,-761576.600866455,5.197233561590706,127467.06735278454,104.89066628906774,0.9484729418518796,state_0_mean=-0.1605683;state_1_mean=-0.15871395;state_2_mean=3.9674536;state_3_mean=6.0332379;state_4_mean=7.4006255
