condition,environment,run,sensitivity,order_gmm,order_hmm,train_bic_gmm,train_bic_hmm,test_loglik_per_obs_gmm,test_loglik_per_obs_hmm,temporal_gain_per_obs_gmm,temporal_gain_per_obs_hmm,n_train_gmm,n_train_hmm,n_test_gmm,n_test_hmm,kept_fraction_gmm,kept_fraction_hmm,run_number,hmm_minus_gmm_test_loglik_per_obs,hmm_wins
interference,container,docker_cpu3-interf_io-run10,cap_1500us,5.0,5.0,31630.960868241567,-8738.157002792452,-0.3126324775321303,0.04340849873751356,0.0,0.8697272455768343,67640.0,67640.0,26831.0,26831.0,0.9447005529944701,0.9447005529944701,10,0.35604097626964387,True
interference,container,docker_cpu3-interf_io-run10,cap_2000us,5.0,5.0,31630.960868241567,-8738.157002792452,-0.3126324775321303,0.04340849873751356,0.0,0.8708734716616512,67640.0,67640.0,26831.0,26831.0,0.9447005529944701,0.9447005529944701,10,0.35604097626964387,True
interference,container,docker_cpu3-interf_io-run10,cap_2500us,5.0,5.0,31630.960868241567,-8738.157002792452,-0.3126324775321303,0.04340849873751356,0.0,0.8674268710583961,67640.0,67640.0,26831.0,26831.0,0.9447005529944701,0.9447005529944701,10,0.35604097626964387,True
interference,container,docker_cpu3-interf_io-run10,train_q_0.999,5.0,5.0,86596.66948948441,42126.97545026599,-0.7253090365095876,-0.3389345253516173,0.0,0.8573620643206994,67572.0,67572.0,26820.0,26820.0,0.9439105608943911,0.9439105608943911,10,0.3863745111579703,True
interference,container,docker_cpu3-interf_io-run10,train_q_0.9995,4.0,5.0,83671.58932931407,40965.449582554436,-0.7029758155180054,-0.3299798533982843,0.0,0.8557463392826491,67606.0,67606.0,26830.0,26830.0,0.944350556494435,0.944350556494435,10,0.3729959621197211,True
interference,container,docker_cpu3-interf_io-run10,train_q_0.9999,5.0,5.0,80883.52188927516,38073.731059643505,-0.6778130658585106,-0.30603370648585043,0.0,0.8596989429703905,67633.0,67633.0,26831.0,26831.0,0.944630553694463,0.944630553694463,10,0.3717793593726602,True
interference,container,docker_cpu3-interf_io-run2,base_stable,4.0,4.0,-169181.61165467,-172275.57440848261,1.0928864126646445,1.1281168707904663,0.0,0.0871603893810527,69978.0,69978.0,29977.0,29977.0,0.999540004599954,0.999540004599954,2,0.03523045812582182,True
interference,container,docker_cpu3-interf_io-run2,cap_1000us,4.0,5.0,5765.851934312378,-4282.9631784930125,-0.16135659756532084,-0.05929200013212153,0.0,0.15393888649124432,69967.0,69967.0,29975.0,29975.0,0.999410005899941,0.999410005899941,2,0.1020645974331993,True
interference,container,docker_cpu3-interf_io-run2,cap_1500us,4.0,4.0,-45204.846764718764,-48290.032898189704,0.20588267577594332,0.24110387864847077,0.0,0.08689072806646433,69970.0,69970.0,29976.0,29976.0,0.999450005499945,0.999450005499945,2,0.035221202872527446,True
interference,container,docker_cpu3-interf_io-run2,cap_2000us,5.0,5.0,-100898.94726660264,-103896.10206898548,0.6046625659901878,0.6398977874523081,0.0,0.08710093201890115,69973.0,69973.0,29976.0,29976.0,0.999480005199948,0.999480005199948,2,0.035235221462120325,True
interference,container,docker_cpu3-interf_io-run2,cap_2500us,4.0,5.0,-145041.42089903608,-149529.7192185504,0.9205091728147206,0.9902267360382336,0.0,0.14275533268175175,69976.0,69976.0,29976.0,29976.0,0.999510004899951,0.999510004899951,2,0.06971756322351308,True
interference,container,docker_cpu3-interf_io-run2,train_q_0.999,5.0,5.0,162604.77386454382,147206.34779693675,-1.276771364640299,-1.1060667287321235,0.0,0.27326200248700894,69908.0,69908.0,29941.0,29941.0,0.998480015199848,0.998480015199848,2,0.17070463590817542,True
interference,container,docker_cpu3-interf_io-run2,train_q_0.9995,5.0,5.0,105024.18842982374,89687.26989985417,-0.8673826715535706,-0.7098854232945786,0.0,0.2578110220177282,69943.0,69943.0,29963.0,29963.0,0.999050009499905,0.999050009499905,2,0.15749724825899203,True
interference,container,docker_cpu3-interf_io-run2,train_q_0.9999,4.0,4.0,-67293.35625267417,-70359.81521446945,0.36105125532757176,0.3990428223348097,0.0,0.08702829069781204,69971.0,69971.0,29976.0,29976.0,0.999460005399946,0.999460005399946,2,0.037991567007237936,True
interference,container,docker_cpu3-interf_io-run3,base_stable,4.0,5.0,-308948.7598169693,-349650.02253360103,2.06887953991581,2.2377363915965987,0.0,0.1392825148204529,69910.0,69910.0,29987.0,29987.0,0.998960010399896,0.998960010399896,3,0.16885685168078846,True
interference,container,docker_cpu3-interf_io-run3,cap_1000us,5.0,5.0,-94695.52149288627,-132261.26780797046,0.5442934401065107,0.6829857177156545,0.0,0.1418380017808289,69901.0,69901.0,29983.0,29983.0,0.998830011699883,0.998830011699883,3,0.13869227760914382,True
interference,container,docker_cpu3-interf_io-run3,cap_1500us,5.0,5.0,-94695.52149288627,-132261.26780797046,0.5431172012016144,0.6804695847316983,0.0,0.14117879894708313,69901.0,69901.0,29984.0,29984.0,0.998840011599884,0.998840011599884,3,0.13735238353008383,True
interference,container,docker_cpu3-interf_io-run3,cap_2000us,5.0,5.0,-215099.11088710962,-266215.9928979204,1.3945304132069316,1.7864340425408445,0.0,0.4535258220362123,69904.0,69904.0,29984.0,29984.0,0.998870011299887,0.998870011299887,3,0.3919036293339129,True
interference,container,docker_cpu3-interf_io-run3,cap_2500us,4.0,5.0,-283870.125457016,-324632.3312694001,1.8900960934797826,2.05922323187107,0.0,0.14202172503113314,69908.0,69908.0,29985.0,29985.0,0.998920010799892,0.998920010799892,3,0.16912713839128757,True
interference,container,docker_cpu3-interf_io-run3,train_q_0.999,5.0,5.0,120964.74398161792,68747.98186413183,-1.0109143475217173,-0.5759383253886667,0.0,0.4812674124488624,69840.0,69840.0,29950.0,29950.0,0.997890021099789,0.997890021099789,3,0.43497602213305053,True
interference,container,docker_cpu3-interf_io-run3,train_q_0.9995,5.0,5.0,7381.34224313213,-44589.206218237225,-0.18910924823671496,0.22952148606017372,0.0,0.47059741465323013,69875.0,69875.0,29977.0,29977.0,0.998510014899851,0.998510014899851,3,0.4186307342968887,True
