condition,environment,run,view,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,model,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_hmm,2,-50097.058901096476,-19100.225239219166,29602,7,100272.17335177597,-0.6452342827923507,-19100.225239219337,2.820131094469204e-10,5.7761301240899435e-15,state_0_mean=-0.0032891056;state_1_mean=228.98095
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_gmm,3,8737.715291581932,3538.1204294334357,29602,8,-17386.224240783275,0.11952301970925734,3538.1204294334357,0.0,0.0,"component_0_mean=-0.014504448,weight=0.99859352;component_1_mean=8.0417116,weight=0.0013921153;component_2_mean=228.98095,weight=1.4363895e-05"
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_hmm,3,8812.207595275184,3557.521155694139,29602,14,-17468.304091384336,0.12017840536768255,3532.365558756953,2.352185572843459,0.0008497938293759255,state_0_mean=-0.014547551;state_1_mean=7.4085335;state_2_mean=228.98095
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_gmm,4,34668.26475938161,14425.107361227772,29602,11,-69213.8707979899,0.4873017823534819,14425.107361227772,0.0,0.0,"component_0_mean=-0.15744122,weight=0.51462575;component_1_mean=0.13784126,weight=0.48420986;component_2_mean=9.5564497,weight=0.0011500242;component_3_mean=228.98095,weight=1.4363895e-05"
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_hmm,4,8849.63389373394,3564.3555729690474,29602,23,-17442.79955312369,0.12040928224339732,3538.5568301079047,1.9423704584977972,0.0008715202642099429,state_0_mean=-0.014584471;state_1_mean=6.0108865;state_2_mean=47.193954;state_3_mean=228.98095
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_gmm,5,34701.320001593194,14445.192451512223,29602,14,-69246.52890402036,0.4879802868560308,14445.192451512223,0.0,0.0,"component_0_mean=-0.15757106,weight=0.51357454;component_1_mean=0.13733324,weight=0.48525873;component_2_mean=8.0769883,weight=0.0011092754;component_3_mean=47.193954,weight=4.3091685e-05;component_4_mean=228.98095,weight=1.4363895e-05"
interference,host,host_cpu3-interf_io-run4,cap_2500us,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,gaussian_hmm,5,34996.76745010466,14973.033109609369,29602,34,-69614.4079450918,0.5058115367072957,14537.23611105067,13.982320518906377,0.014721876851520125,state_0_mean=-0.1591956;state_1_mean=0.13184987;state_2_mean=7.1653713;state_3_mean=47.193954;state_4_mean=228.98095
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,iid_gaussian,1,-98783.1628046429,-39806.03812233414,29602,2,197588.62716615293,-1.3447077265838165,-39806.03812233414,0.0,0.0,mean=-1.605934e-13;sd=1
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,ar1_gaussian,1,,-39764.45792248409,29585,3,,-1.344074967804093,,,,intercept=-4.9698834e-05;phi=0.055825427;sd=0.99845534
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,gaussian_gmm,2,-39952.99334288178,-17167.667646750808,29602,5,79961.74057793144,-0.5799495860668471,-17167.667646750808,0.0,0.0,"component_0_mean=-0.022573381,weight=0.99860784;component_1_mean=16.192067,weight=0.0013921605"
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,gaussian_hmm,2,-39903.9994760041,-17147.193659459743,29602,7,79886.05440104323,-0.5792579440395832,-17172.731949868008,2.022097205265694,0.0008627217893475208,state_0_mean=-0.022594648;state_1_mean=15.049963
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,gaussian_gmm,3,-14021.632485948785,-6275.518422589259,29602,8,28132.471199366173,-0.2119964334365671,-6275.518422589259,0.0,0.0,"component_0_mean=-0.31035106,weight=0.514304;component_1_mean=0.28374332,weight=0.4845459;component_2_mean=19.240135,weight=0.0011501025"
interference,host,host_cpu3-interf_io-run4,cap_2000us,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,gaussian_hmm,3,-39836.50731378985,-17141.40382914515,29602,14,79829.12552564975,-0.579062354879574,-17167.00184632544,1.4725366288847794,0.0008647394493712442,state_0_mean=-0.022734473;state_1_mean=12.103953;state_2_mean=94.99481
