condition,environment,run,n,period_ns,deadline_ns,baseline_response_ns,expected_recovery_slope_ns_per_activation,delta_mad_ns,shock_threshold_ns,shock_job_index,shock_release_ns,response_before_ns,response_after_ns,shock_amplitude_ns,is_deadline_miss_after_shock
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,10212,80525780425249,605356.0,83830425.0,83225069.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,11652,80532980425249,605619.0,124198114.0,123592495.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,13699,80543215425249,605371.0,36289931.0,35684560.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,14761,80548525425249,605378.0,45922910.0,45317532.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,15519,80552315425249,605391.0,98369336.0,97763945.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,17566,80562550425249,605524.0,183179631.0,182574107.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,19612,80572780425249,605680.0,2509235.0,1903555.0,False
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,23632,80592880425249,605699.0,58349518.0,57743819.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,26287,80606155425249,605495.0,783923154.0,783317659.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,27488,80612160425249,605551.0,248754020.0,248148469.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,30519,80627315425249,607121.0,242966557.0,242359436.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,31577,80632605425249,605350.0,16443681.0,15838331.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,32564,80637540425249,605441.0,43397737.0,42792296.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,33549,80642465425249,605329.0,119835343.0,119230014.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,35672,80653080425249,605425.0,522284358.0,521678933.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,36954,80659490425249,605411.0,105601890.0,104996479.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,37939,80664415425249,605460.0,35875524.0,35270064.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,38166,80665550425249,605422.0,130235037.0,129629615.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,39151,80670475425249,605415.0,119498011.0,118892596.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,41274,80681090425249,605594.0,549187571.0,548581977.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,46347,80706455425249,605460.0,20872916.0,20267456.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,47333,80711385425249,605463.0,169742575.0,169137112.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,48697,80718205425249,605478.0,136084918.0,135479440.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,50743,80728435425249,605583.0,23190202.0,22584619.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,52715,80738295425249,605729.0,282663803.0,282058074.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,52939,80739415425249,605570.0,57528914.0,56923344.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,54077,80745105425249,605666.0,272281537.0,271675871.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,55211,80750775425249,605370.0,108224053.0,107618683.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,58244,80765940425249,605484.0,198224325.0,197618841.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,59303,80771235425249,605480.0,63707876.0,63102396.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,62337,80786405425249,607324.0,18267316.0,17659992.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,64309,80796265425249,605747.0,167116384.0,166510637.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,66355,80806495425249,605459.0,157538653.0,156933194.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,69387,80821655425249,605500.0,478916095.0,478310595.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,72414,80836790425249,605741.0,184018819.0,183413078.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,76356,80856500425249,605536.0,78136755.0,77531219.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,77342,80861430425249,605524.0,144413802.0,143808278.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,82498,80887210425249,605630.0,516988980.0,516383350.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,82870,80889070425249,605412.0,63617407.0,63011995.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,83855,80893995425249,605451.0,149446847.0,148841396.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,84916,80899300425249,605629.0,1037832537.0,1037226908.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,89222,80920830425249,605501.0,30837987.0,30232486.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,92256,80936000425249,605609.0,31533966.0,30928357.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,95290,80951170425249,605733.0,232468903.0,231863170.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,96349,80956465425249,605357.0,39662971.0,39057614.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,97335,80961395425249,605430.0,86954736.0,86349306.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,98396,80966700425249,605403.0,102466774.0,101861371.0,True
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,99381,80971625425249,605636.0,78860146.0,78254510.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,1025,82806570152422,603098.0,118798314.0,118195216.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,3111,82817000152422,603102.0,10358772.0,9755670.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,3420,82818545152422,603243.0,135010992.0,134407749.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,9524,82849065152422,603157.0,89963569.0,89360412.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,10518,82854035152422,603101.0,133025429.0,132422328.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,11654,82859715152422,603369.0,6049619.0,5446250.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,13702,82869955152422,603010.0,62476613.0,61873603.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,15750,82880195152422,603015.0,162888499.0,162285484.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,17796,82890425152422,603173.0,156668595.0,156065422.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,18856,82895725152422,603222.0,10269285.0,9666063.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,19084,82896865152422,603179.0,8106058.0,7502879.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,19236,82897625152422,603167.0,4351322.0,3748155.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,19767,82900280152422,603141.0,69522447.0,68919306.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,20752,82905205152422,603020.0,201752574.0,201149554.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,21887,82910880152422,602977.0,58596303.0,57993326.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,22873,82915810152422,603093.0,133041910.0,132438817.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,24920,82926045152422,603081.0,116766140.0,116163059.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,26891,82935900152422,603111.0,10662090.0,10058979.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,26967,82936280152422,603094.0,16169472.0,15566378.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,29090,82946895152422,603191.0,23442082.0,22838891.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,31138,82957135152422,603263.0,368991489.0,368388226.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,31436,82958625152422,603135.0,157408215.0,156805080.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,32497,82963930152422,603093.0,158497512.0,157894419.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,34543,82974160152422,603016.0,99628738.0,99025722.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,38562,82994255152422,603114.0,61262775.0,60659661.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,39624,82999565152422,603013.0,146229323.0,145626310.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,40684,83004865152422,603073.0,77478641.0,76875568.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,43793,83020410152422,603193.0,38340840.0,37737647.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,47813,83040510152422,603125.0,179411637.0,178808512.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,49859,83050740152422,603167.0,163189646.0,162586479.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,52664,83064765152422,603032.0,137548206.0,136945174.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,52814,83065515152422,603056.0,132167165.0,131564109.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,53799,83070440152422,603144.0,125115414.0,124512270.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,55846,83080675152422,603046.0,142236416.0,141633370.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,56906,83085975152422,603158.0,35541014.0,34937856.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,57892,83090905152422,603200.0,12462447.0,11859247.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,60926,83106075152422,603020.0,108782282.0,108179262.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,61987,83111380152422,603052.0,28075891.0,27472839.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,63352,83118205152422,603301.0,19116416.0,18513115.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,65476,83128825152422,603173.0,262194073.0,261590900.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,67672,83139805152422,603124.0,2432369741.0,2431766617.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,68682,83144855152422,603068.0,86111104.0,85508036.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,69743,83150160152422,603161.0,44476023.0,43872862.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,70729,83155090152422,603201.0,100075623.0,99472422.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,71714,83160015152422,603101.0,62778214.0,62175113.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,73762,83170255152422,603046.0,110865542.0,110262496.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,75809,83180490152422,603125.0,127707922.0,127104797.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,77476,83188825152422,603271.0,58437788.0,57834517.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,77704,83189965152422,603247.0,84740917.0,84137670.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,78689,83194890152422,603190.0,21180140.0,20576950.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,80813,83205510152422,603102.0,450578178.0,449975076.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,81944,83211165152422,603021.0,30891887.0,30288866.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,82930,83216095152422,603015.0,85632607.0,85029592.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,86949,83236190152422,603119.0,232376821.0,231773702.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,88994,83246415152422,603001.0,116971717.0,116368716.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,92027,83261580152422,603076.0,50157745.0,49554669.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,93316,83268025152422,603013.0,120049872.0,119446859.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,95515,83279020152422,603087.0,2292781360.0,2292178273.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,98576,83294325152422,603037.0,3742332.0,3139295.0,True
interference,container,docker_cpu3-interf_io-run6,100001,5000000.0,3000000.0,603135.0,-4396865.0,80.0,1000000.0,99562,83299255152422,603162.0,200531153.0,199927991.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,8135,85270823640063,600397.0,111235230.0,110634833.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,9139,85275843640063,602013.0,126666011.0,126063998.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,10140,85280848640063,600434.0,157274377.0,156673943.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,11276,85286528640063,600446.0,173589600.0,172989154.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,11577,85288033640063,600287.0,4504410.0,3904123.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,12639,85293343640063,600498.0,584339511.0,583739013.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,16802,85314158640063,600227.0,110678192.0,110077965.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,19304,85326668640063,600376.0,89312605.0,88712229.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,21579,85338043640063,600421.0,171273289.0,170672868.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,21880,85339548640063,600355.0,1874691536.0,1874091181.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,22677,85343533640063,600305.0,34479233.0,33878928.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,23056,85345428640063,601873.0,711031895.0,710430022.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,23272,85346508640063,600578.0,2319741881.0,2319141303.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,24057,85350433640063,601889.0,130220242.0,129618353.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,26180,85361048640063,600368.0,187944424.0,187344056.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,28226,85371278640063,600212.0,43216280.0,42616068.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,29212,85376208640063,600278.0,9060719.0,8460441.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,32094,85390618640063,600483.0,92124314.0,91523831.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,33079,85395543640063,600428.0,169933477.0,169333049.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,35125,85405773640063,600370.0,9931717.0,9331347.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,36111,85410703640063,600487.0,24770359.0,24169872.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,37249,85416393640063,600409.0,1546344803.0,1545744394.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,38661,85423453640063,600470.0,2938577668.0,2937977198.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,39658,85428438640063,600312.0,16264008.0,15663696.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,42692,85443608640063,600283.0,197178113.0,196577830.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,44737,85453833640063,600304.0,179227166.0,178626862.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,45949,85459893640063,600459.0,2330795.0,1730336.0,False
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,46935,85464823640063,600384.0,150317788.0,149717404.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,48071,85470503640063,600324.0,1917229904.0,1916629580.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,49094,85475618640063,600292.0,171337609.0,170737317.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,50154,85480918640063,600164.0,81448713.0,80848549.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,51291,85486603640063,600359.0,9306585.0,8706226.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,54401,85502153640063,600361.0,36906583.0,36306222.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,55387,85507083640063,600428.0,160002342.0,159401914.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,57812,85519208640063,600478.0,101846090.0,101245612.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,61831,85539303640063,600358.0,109527232.0,108926874.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,63954,85549918640063,600382.0,150225678.0,149625296.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,65015,85555223640063,600341.0,236774751.0,236174410.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,67136,85565828640063,600337.0,819136364.0,818536027.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,69171,85576003640063,600291.0,186560716.0,185960425.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,72202,85591158640063,600381.0,87126941.0,86526560.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,74250,85601398640063,600341.0,65777713.0,65177372.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,75311,85606703640063,600269.0,2595120691.0,2594520422.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,78592,85623108640063,600332.0,482248454.0,481648122.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,81164,85635968640063,600199.0,92751577.0,92151378.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,81239,85636343640063,600265.0,124991509.0,124391244.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,85410,85657198640063,600302.0,145867509.0,145267207.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,86395,85662123640063,600379.0,107103374.0,106502995.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,88442,85672358640063,600243.0,27482040.0,26881797.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,89428,85677288640063,600402.0,245472015.0,244871613.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,90486,85682578640063,600372.0,84651410.0,84051038.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,91472,85687508640063,600329.0,658667581.0,658067252.0,True
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,92751,85693903640063,600262.0,1372546700.0,1371946438.0,True
